Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2022-03-02 22:02:58.725945,11936,1957,exit_drink,Left,Right
2022-03-02 22:03:06.745317,*,,BB3,Left,Right
2022-03-02 22:03:47.642984,0.0,,Run_log_BB2,Left,Right
2022-03-02 22:03:47.649426,0,0,exit_drink,Left,Right
2022-03-02 22:04:23.096079,-,,END,Left,Right
2022-03-02 22:29:29.100758,+,,START,Left,Right
2022-03-02 22:29:43.581777,*,,BB2,Left,Right
2022-03-02 22:29:50.561801,*,,BB4,Left,Right
2022-03-02 22:30:01.489177,0.0,,Food_log_BB2,Left,Right
2022-03-02 22:30:15.279134,*,,BB3,Left,Right
2022-03-02 22:30:18.270759,,2986,drink,Left,Right
2022-03-02 22:30:59.876185,0.2222,,Run_log_BB2,Left,Right
2022-03-02 22:30:59.881953,28578,2986,exit_drink,Left,Right
2022-03-02 22:31:19.439896,-,,END,Left,Right
2022-03-02 22:34:38.540395,+,,START,Left,Right
2022-03-02 22:34:46.691857,*,,BB2,Left,Right
2022-03-02 22:35:04.522764,*,,BB4,Left,Right
2022-03-02 22:35:28.771791,0.0,,Food_log_BB2,Left,Right
2022-03-02 22:35:36.076867,*,,BB3,Left,Right
2022-03-02 22:35:50.684221,,14601,drink,Left,Right
2022-03-02 22:37:44.564651,4.6444,,Run_log_BB2,Left,Right
2022-03-02 22:37:44.570171,366267,14601,exit_drink,Left,Right
2022-03-02 22:37:52.712474,-,,END,Left,Right
2022-03-02 22:48:07.351892,+,,START,Left,Right
2022-03-02 22:48:14.324263,*,,BB2,Left,Right
2022-03-02 22:48:20.625489,*,,BB4,Left,Right
2022-03-02 22:49:22.025088,0.0,,Food_log_BB2,Left,Right
2022-03-02 22:50:30.625319,*,,BB3,Left,Right
2022-03-02 22:50:35.313987,,4683,drink,Left,Right
2022-03-02 22:51:05.601741,0.0,,Run_log_BB2,Left,Right
2022-03-02 22:51:05.608095,88024,4683,exit_drink,Left,Right
2022-03-02 22:51:10.993164,*,,BB3,Left,Right
2022-03-02 22:51:21.321536,,10323,drink,Left,Right
2022-03-02 22:54:20.278138,0.6111,,Run_log_BB2,Left,Right
2022-03-02 22:54:20.283876,11858582,10323,exit_drink,Left,Right
2022-03-02 22:54:29.436029,*,,BB4,Left,Right
2022-03-02 22:54:47.711677,0.0,,Food_log_BB2,Left,Right
2022-03-02 22:54:54.706233,-,,END,Left,Right
2022-03-02 22:57:34.004421,+,,START,Left,Right
2022-03-02 22:57:39.469138,*,,BB2,Left,Right
2022-03-02 22:57:45.847078,*,,BB4,Left,Right
2022-03-02 22:58:14.778218,0.0,,Food_log_BB2,Left,Right
2022-03-02 22:58:55.667983,*,,BB3,Left,Right
2022-03-02 23:00:08.783527,1.1,,Run_log_BB2,Left,Right
2022-03-02 23:00:08.789633,0,0,exit_drink,Left,Right
2022-03-02 23:00:21.507603,*,,BB4,Left,Right
2022-03-02 23:00:44.632170,0.0,,Food_log_BB2,Left,Right
2022-03-02 23:00:55.608639,*,,BB3,Left,Right
2022-03-02 23:02:04.247360,1.8667,,Run_log_BB2,Left,Right
2022-03-02 23:02:04.253106,0,0,exit_drink,Left,Right
2022-03-02 23:02:17.553475,*,,BB4,Left,Right
2022-03-02 23:02:27.402825,0.0,,Food_log_BB2,Left,Right
2022-03-02 23:02:49.527231,*,,BB3,Left,Right
2022-03-02 23:03:17.909181,0.7111,,Run_log_BB2,Left,Right
2022-03-02 23:03:17.914921,0,0,exit_drink,Left,Right
2022-03-02 23:03:40.174216,*,,BB4,Left,Right
2022-03-02 23:03:46.743902,0.0,,Food_log_BB2,Left,Right
2022-03-02 23:03:55.641469,*,,BB3,Left,Right
2022-03-02 23:04:05.785894,0.0,,Run_log_BB2,Left,Right
2022-03-02 23:04:05.792774,0,0,exit_drink,Left,Right
2022-03-02 23:04:36.598523,*,,BB4,Left,Right
2022-03-02 23:04:54.941244,0.0,,Food_log_BB2,Left,Right
2022-03-02 23:05:09.795811,*,,BB4,Left,Right
2022-03-02 23:05:19.456913,0.0,,Food_log_BB2,Left,Right
2022-03-02 23:05:27.642928,-,,END,Left,Right
2022-03-02 23:16:34.136611,+,,START,Left,Right
2022-03-02 23:16:43.783050,*,,BB2,Left,Right
2022-03-02 23:16:46.444543,*,,BB3,Left,Right
2022-03-02 23:16:48.523011,,2073,drink,Left,Right
2022-03-02 23:18:27.956638,0.3556,,Run_log_BB2,Left,Right
2022-03-02 23:18:27.962156,8298175,2073,exit_drink,Left,Right
2022-03-02 23:18:36.285663,-,,END,Left,Right
2022-03-02 23:26:49.018540,+,,START,Left,Right
2022-03-02 23:26:55.880168,*,,BB2,Left,Right
2022-03-02 23:26:59.616163,*,,BB3,Left,Right
2022-03-02 23:27:08.186021,,8564,drink,Left,Right
2022-03-02 23:34:33.343971,0.0222,,Run_log_BB2,Left,Right
2022-03-02 23:34:33.349800,11406,8564,exit_drink,Left,Right
2022-03-02 23:34:49.711948,*,,BB3,Left,Right
2022-03-02 23:36:37.828230,0.0222,,Run_log_BB2,Left,Right
2022-03-02 23:36:37.834193,0,0,exit_drink,Left,Right
2022-03-02 23:37:17.733352,*,,BB3,Left,Right
2022-03-02 23:38:41.330397,2.0444,,Run_log_BB2,Left,Right
2022-03-02 23:38:41.336392,0,0,exit_drink,Left,Right
2022-03-02 23:38:56.784950,-,,END,Left,Right
2022-03-03 00:03:39.380085,+,,START,Left,Right
2022-03-03 00:03:55.947411,*,,BB2,Left,Right
2022-03-03 00:03:58.917538,*,,BB4,Left,Right
2022-03-03 00:04:34.414037,0.0,,Food_log_BB2,Left,Right
2022-03-03 00:04:48.815039,*,,BB3,Left,Right
2022-03-03 00:05:24.131763,0.0,,Run_log_BB2,Left,Right
2022-03-03 00:05:24.137572,0,0,exit_drink,Left,Right
2022-03-03 00:05:28.607330,-,,END,Left,Right
2022-03-03 00:18:17.885002,+,,START,Left,Right
2022-03-03 00:18:28.786583,*,,BB2,Left,Right
2022-03-03 00:18:31.471285,*,,BB4,Left,Right
2022-03-03 00:18:41.631980,0.0,,Food_log_BB2,Left,Right
2022-03-03 00:18:47.002859,*,,BB3,Left,Right
2022-03-03 00:19:42.809697,,55802,drink,Left,Right
2022-03-03 00:20:49.394793,0.0222,,Run_log_BB2,Left,Right
2022-03-03 00:20:49.400322,78338,55802,exit_drink,Left,Right
2022-03-03 00:21:28.406823,*,,BB4,Left,Right
2022-03-03 00:22:03.802318,0.0,,Food_log_BB2,Left,Right
2022-03-03 00:23:06.805578,-,,END,Left,Right
2022-03-03 01:32:29.988444,+,,START,Left,Right
2022-03-03 01:32:47.111738,*,,BB2,Left,Right
2022-03-03 01:32:51.240516,*,,BB3,Left,Right
2022-03-03 01:33:28.871829,,37626,drink,Left,Right
2022-03-03 01:34:28.450220,0.0,,Run_log_BB2,Left,Right
2022-03-03 01:34:28.455847,5099868,37626,exit_drink,Left,Right
2022-03-03 01:34:34.176322,*,,BB4,Left,Right
2022-03-03 01:35:01.316212,0.0,,Food_log_BB2,Left,Right
2022-03-03 01:35:21.798672,*,,BB3,Left,Right
2022-03-03 01:35:21.804059,,0,drink,Left,Right
2022-03-03 01:35:58.668181,0.0,,Run_log_BB2,Left,Right
2022-03-03 01:35:58.673686,3167615,0,exit_drink,Left,Right
2022-03-03 01:36:17.532037,-,,END,Left,Right
2022-03-03 04:06:22.451167,+,,START,Left,Right
2022-03-03 04:06:36.217232,*,,BB2,Left,Right
2022-03-03 04:06:40.224586,*,,BB4,Left,Right
2022-03-03 04:06:58.699187,0.0,,Food_log_BB2,Left,Right
2022-03-03 04:07:04.543662,*,,BB3,Left,Right
2022-03-03 04:07:22.013790,0.0,,Run_log_BB2,Left,Right
2022-03-03 04:07:22.019331,0,0,exit_drink,Left,Right
2022-03-03 04:07:39.044190,*,,BB4,Left,Right
2022-03-03 04:08:32.489231,0.0,,Food_log_BB2,Left,Right
2022-03-03 04:08:39.717956,-,,END,Left,Right
2022-03-03 04:10:33.092931,+,,START,Left,Right
2022-03-03 04:10:40.475378,*,,BB2,Left,Right
2022-03-03 04:10:44.916475,*,,BB3,Left,Right
2022-03-03 04:10:44.935031,,13,drink,Left,Right
2022-03-03 04:11:49.224385,0.0,,Run_log_BB2,Left,Right
2022-03-03 04:11:49.230544,5426064,13,exit_drink,Left,Right
2022-03-03 04:12:17.497831,*,,BB4,Left,Right
2022-03-03 04:13:02.808846,0.0,,Food_log_BB2,Left,Right
2022-03-03 04:13:06.850489,*,,BB3,Left,Right
2022-03-03 04:13:06.869811,,14,drink,Left,Right
2022-03-03 04:13:39.412231,0.0,,Run_log_BB2,Left,Right
2022-03-03 04:13:39.418605,2729902,14,exit_drink,Left,Right
2022-03-03 04:14:26.009033,*,,BB3,Left,Right
2022-03-03 04:14:26.014435,,0,drink,Left,Right
2022-03-03 04:14:45.766286,0.0,,Run_log_BB2,Left,Right
2022-03-03 04:14:45.771945,1633917,0,exit_drink,Left,Right
2022-03-03 04:14:52.836918,*,,BB4,Left,Right
2022-03-03 04:15:37.637882,0.0,,Food_log_BB2,Left,Right
2022-03-03 04:15:53.662378,*,,BB3,Left,Right
2022-03-03 04:15:53.667820,,0,drink,Left,Right
2022-03-03 04:16:10.753125,0.0,,Run_log_BB2,Left,Right
2022-03-03 04:16:10.758761,1363060,0,exit_drink,Left,Right
2022-03-03 04:16:14.092309,-,,END,Left,Right
2022-03-03 04:21:57.859886,+,,START,Left,Right
2022-03-03 04:22:06.898651,*,,BB2,Left,Right
2022-03-03 04:22:12.687979,*,,BB4,Left,Right
2022-03-03 04:22:22.895999,0.0,,Food_log_BB2,Left,Right
2022-03-03 04:22:49.992222,*,,BB3,Left,Right
2022-03-03 04:24:02.672060,0.4222,,Run_log_BB2,Left,Right
2022-03-03 04:24:02.677852,0,0,exit_drink,Left,Right
2022-03-03 04:24:07.903914,*,,BB3,Left,Right
2022-03-03 04:24:32.460504,0.0,,Run_log_BB2,Left,Right
2022-03-03 04:24:32.466310,0,0,exit_drink,Left,Right
2022-03-03 04:24:36.310462,-,,END,Left,Right
2022-03-03 04:32:21.094694,+,,START,Left,Right
2022-03-03 04:32:29.705951,*,,BB2,Left,Right
2022-03-03 04:32:33.242483,*,,BB4,Left,Right
2022-03-03 04:33:25.336286,0.0,,Food_log_BB2,Left,Right
2022-03-03 04:33:29.492954,*,,BB3,Left,Right
2022-03-03 04:34:01.415493,1.0111,,Run_log_BB2,Left,Right
2022-03-03 04:34:01.421229,0,0,exit_drink,Left,Right
2022-03-03 04:35:26.369560,*,,BB3,Left,Right
2022-03-03 04:36:20.636129,0.1,,Run_log_BB2,Left,Right
2022-03-03 04:36:20.641876,0,0,exit_drink,Left,Right
2022-03-03 04:36:24.389222,-,,END,Left,Right
2022-03-03 08:28:55.973795,+,,START,Left,Right
2022-03-03 08:29:02.533235,*,,BB2,Left,Right
2022-03-03 08:29:04.960825,*,,BB4,Left,Right
2022-03-03 08:29:18.405534,0.0,,Food_log_BB2,Left,Right
2022-03-03 08:29:27.023603,*,,BB3,Left,Right
2022-03-03 08:29:30.701858,,3673,drink,Left,Right
2022-03-03 08:30:17.394981,0.0,,Run_log_BB2,Left,Right
2022-03-03 08:30:17.400480,4032778,3673,exit_drink,Left,Right
2022-03-03 08:30:27.405366,-,,END,Left,Right
2022-03-03 09:56:25.994026,+,,START,Left,Right
2022-03-03 09:56:32.750338,*,,BB2,Left,Right
2022-03-03 09:56:35.451784,*,,BB3,Left,Right
2022-03-03 09:56:35.620170,,163,drink,Left,Right
2022-03-03 09:56:59.315027,0.4111,,Run_log_BB2,Left,Right
2022-03-03 09:56:59.321221,2004902,163,exit_drink,Left,Right
2022-03-03 09:57:12.468078,*,,BB4,Left,Right
2022-03-03 09:58:58.460962,0.0,,Food_log_BB2,Left,Right
2022-03-03 09:59:02.127687,*,,BB3,Left,Right
2022-03-03 09:59:02.133494,,0,drink,Left,Right
2022-03-03 09:59:44.580129,0.0,,Run_log_BB2,Left,Right
2022-03-03 09:59:44.585707,3616472,0,exit_drink,Left,Right
2022-03-03 09:59:48.738330,-,,END,Left,Right
2022-03-03 10:03:35.917158,+,,START,Left,Right
2022-03-03 10:03:43.741822,*,,BB2,Left,Right
2022-03-03 10:03:46.280669,*,,BB4,Left,Right
2022-03-03 10:05:48.271116,0.0,,Food_log_BB2,Left,Right
2022-03-03 10:05:53.207667,*,,BB4,Left,Right
2022-03-03 10:06:04.565542,0.0,,Food_log_BB2,Left,Right
2022-03-03 10:06:06.863070,*,,BB3,Left,Right
2022-03-03 10:07:38.919124,3.0222,,Run_log_BB2,Left,Right
2022-03-03 10:07:38.925585,0,0,exit_drink,Left,Right
2022-03-03 10:07:44.264961,-,,END,Left,Right
2022-03-03 10:11:49.509102,+,,START,Left,Right
2022-03-03 10:11:56.313546,*,,BB2,Left,Right
2022-03-03 10:11:59.753807,*,,BB3,Left,Right
2022-03-03 10:12:28.101156,0.0,,Run_log_BB2,Left,Right
2022-03-03 10:12:28.107732,0,0,exit_drink,Left,Right
2022-03-03 10:12:41.385450,*,,BB4,Left,Right
2022-03-03 10:13:14.986114,0.0,,Food_log_BB2,Left,Right
2022-03-03 10:13:53.246420,*,,BB3,Left,Right
2022-03-03 10:14:11.390741,0.5778,,Run_log_BB2,Left,Right
2022-03-03 10:14:11.396860,0,0,exit_drink,Left,Right
2022-03-03 10:14:14.352307,-,,END,Left,Right
2022-03-03 10:24:34.295627,+,,START,Left,Right
2022-03-03 10:24:39.064201,*,,BB2,Left,Right
2022-03-03 10:24:41.338871,*,,BB4,Left,Right
2022-03-03 10:25:05.069637,0.0,,Food_log_BB2,Left,Right
2022-03-03 10:25:23.412091,*,,BB3,Left,Right
2022-03-03 10:25:29.149012,,5732,drink,Left,Right
2022-03-03 10:26:06.339983,0.0,,Run_log_BB2,Left,Right
2022-03-03 10:26:06.346935,31102,5732,exit_drink,Left,Right
2022-03-03 10:26:38.032664,*,,BB4,Left,Right
2022-03-03 10:26:45.881468,0.0,,Food_log_BB2,Left,Right
2022-03-03 10:26:49.519492,-,,END,Left,Right
2022-03-03 10:34:52.108554,+,,START,Left,Right
2022-03-03 10:34:58.851708,*,,BB2,Left,Right
2022-03-03 10:35:02.768720,*,,BB3,Left,Right
2022-03-03 10:35:12.493528,,9717,drink,Left,Right
2022-03-03 10:36:21.596225,0.0667,,Run_log_BB2,Left,Right
2022-03-03 10:36:21.602496,11546,9717,exit_drink,Left,Right
2022-03-03 10:36:31.909132,*,,BB4,Left,Right
2022-03-03 10:37:12.549158,0.0,,Food_log_BB2,Left,Right
2022-03-03 10:37:18.049480,*,,BB4,Left,Right
2022-03-03 10:38:25.169950,,67.1051,Food_retrieval,Left,Right
2022-03-03 10:39:25.710444,0.0,,Food_log_BB2,Left,Right
2022-03-03 10:39:30.407835,*,,BB3,Left,Right
2022-03-03 10:39:33.364397,,2951,drink,Left,Right
2022-03-03 10:39:54.803364,0.0,,Run_log_BB2,Left,Right
2022-03-03 10:39:54.808902,21547,2951,exit_drink,Left,Right
2022-03-03 10:39:59.597661,-,,END,Left,Right
2022-03-03 10:48:51.065868,120,0.1,room door opened,Left,Right
2022-03-03 10:48:54.388031,120,0.1,room door closed,Left,Right
2022-03-03 11:00:22.927506,[''],"['hab1 cage2 quad with previous start 19:30 lights 2132/0932, lick thresh 300, 120s wheel access 0.1s water is 10ul 1 pellet participants 38723977393 ,38723977500, 38723977309']",end session,[''],
2022-03-03 11:01:30.695498,120,0.1,room door opened,Left,Right
2022-03-03 11:01:33.372006,120,0.1,room door closed,Left,Right
2022-03-03 11:21:02.035668,120,0.1,begin session,Left,Right
2022-03-03 11:31:07.419183,+,,START,Left,Right
2022-03-03 11:31:36.809798,*,,BB2,Left,Right
2022-03-03 11:31:48.968528,*,,BB3,Left,Right
2022-03-03 11:31:51.389895,,2416,drink,Left,Right
2022-03-03 11:32:27.939610,0.0,,Run_log_BB2,Left,Right
2022-03-03 11:32:27.945204,27531,2416,exit_drink,Left,Right
2022-03-03 11:32:40.609481,*,,BB4,Left,Right
2022-03-03 11:33:09.705666,0.0,,Food_log_BB2,Left,Right
2022-03-03 11:33:13.390722,*,,BB3,Left,Right
2022-03-03 11:33:14.427196,,1031,drink,Left,Right
2022-03-03 11:33:35.704564,0.5556,,Run_log_BB2,Left,Right
2022-03-03 11:33:35.710941,45482,1031,exit_drink,Left,Right
2022-03-03 11:33:41.476965,*,,BB3,Left,Right
2022-03-03 11:34:23.130564,0.0889,,Run_log_BB2,Left,Right
2022-03-03 11:34:23.136085,0,0,exit_drink,Left,Right
2022-03-03 11:34:44.002779,-,,END,Left,Right
2022-03-03 11:39:43.872751,+,,START,Left,Right
2022-03-03 11:39:48.616346,*,,BB2,Left,Right
2022-03-03 11:39:50.354537,*,,BB3,Left,Right
2022-03-03 11:39:52.994299,,2634,drink,Left,Right
2022-03-03 11:40:16.615726,0.0,,Run_log_BB2,Left,Right
2022-03-03 11:40:16.621843,114767,2634,exit_drink,Left,Right
2022-03-03 11:40:47.853613,*,,BB4,Left,Right
2022-03-03 11:41:40.157197,0.0,,Food_log_BB2,Left,Right
2022-03-03 11:41:49.691498,*,,BB3,Left,Right
2022-03-03 11:41:51.502064,,1804,drink,Left,Right
2022-03-03 11:43:02.510274,2.0889,,Run_log_BB2,Left,Right
2022-03-03 11:43:02.516182,59746,1804,exit_drink,Left,Right
2022-03-03 11:43:33.560055,-,,END,Left,Right
2022-03-03 11:50:40.135322,+,,START,Left,Right
2022-03-03 11:50:44.288263,*,,BB2,Left,Right
2022-03-03 11:50:45.722124,*,,BB3,Left,Right
2022-03-03 11:50:50.163973,,4436,drink,Left,Right
2022-03-03 11:51:11.640943,0.0,,Run_log_BB2,Left,Right
2022-03-03 11:51:11.647419,177924,4436,exit_drink,Left,Right
2022-03-03 11:51:56.625563,*,,BB4,Left,Right
2022-03-03 11:52:04.964179,,8.3243,Food_retrieval,Left,Right
2022-03-03 11:53:28.802974,0.0,,Food_log_BB2,Left,Right
2022-03-03 11:53:31.575282,*,,BB3,Left,Right
2022-03-03 11:53:34.334150,,2753,drink,Left,Right
2022-03-03 11:53:56.770481,0.0,,Run_log_BB2,Left,Right
2022-03-03 11:53:56.776920,142899,2753,exit_drink,Left,Right
2022-03-03 11:54:05.696745,*,,BB4,Left,Right
2022-03-03 11:54:31.069369,0.0,,Food_log_BB2,Left,Right
2022-03-03 11:54:43.507470,-,,END,Left,Right
2022-03-03 12:15:52.548774,+,,START,Left,Right
2022-03-03 12:15:57.176686,*,,BB2,Left,Right
2022-03-03 12:16:08.144863,*,,BB3,Left,Right
2022-03-03 12:16:12.237278,,4087,drink,Left,Right
2022-03-03 12:17:22.144451,0.0,,Run_log_BB2,Left,Right
2022-03-03 12:17:22.149993,65553,4087,exit_drink,Left,Right
2022-03-03 12:18:12.339818,*,,BB3,Left,Right
2022-03-03 12:18:35.128881,,22784,drink,Left,Right
2022-03-03 12:18:51.993201,0.0,,Run_log_BB2,Left,Right
2022-03-03 12:18:51.998796,62279,22784,exit_drink,Left,Right
2022-03-03 12:19:14.855514,*,,BB4,Left,Right
2022-03-03 12:19:38.772339,,23.9103,Food_retrieval,Left,Right
2022-03-03 12:25:27.707411,0.0,,Food_log_BB2,Left,Right
2022-03-03 12:25:38.245390,*,,BB3,Left,Right
2022-03-03 12:25:40.691121,,2440,drink,Left,Right
2022-03-03 12:25:51.928707,0.0,,Run_log_BB2,Left,Right
2022-03-03 12:25:51.934941,10268,2440,exit_drink,Left,Right
2022-03-03 12:25:56.496390,-,,END,Left,Right
2022-03-03 12:38:20.066455,+,,START,Left,Right
2022-03-03 12:38:27.741603,*,,BB2,Left,Right
2022-03-03 12:38:36.686543,*,,BB3,Left,Right
2022-03-03 12:38:40.796208,,4104,drink,Left,Right
2022-03-03 12:38:58.060910,0.0,,Run_log_BB2,Left,Right
2022-03-03 12:38:58.067227,60838,4104,exit_drink,Left,Right
2022-03-03 12:39:03.112651,*,,BB4,Left,Right
2022-03-03 12:39:27.828565,0.0,,Food_log_BB2,Left,Right
2022-03-03 12:39:33.686876,-,,END,Left,Right
