Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
29.342,29.4,29.4,NO MAX_MODE,2022-03-16 20:15:22.586598
24.346,25.75,19.1,NO MAX_MODE,2022-03-16 20:31:32.321593
26.848,27.3,27.8,NO MAX_MODE,2022-03-17 01:50:27.030365
27.924,28.05,28.9,NO MAX_MODE,2022-03-17 01:59:52.038791
27.522,27.5,26.9,NO MAX_MODE,2022-03-17 05:05:25.945032
26.662,26.95,27.7,NO MAX_MODE,2022-03-17 05:16:00.081569
26.538,26.8,26.9,NO MAX_MODE,2022-03-17 05:22:46.569339
23.878,24.1,24.2,NO MAX_MODE,2022-03-17 09:07:45.156868
22.734,23.2,23.1,NO MAX_MODE,2022-03-17 11:32:29.609644
26.286,27.05,27.6,NO MAX_MODE,2022-03-17 12:41:46.266035
33.796,33.8,33.8,NO MAX_MODE,2022-03-17 13:15:24.778383
24.552,25.5,NO MODE,NO MAX_MODE,2022-03-17 14:03:47.059579
26.786,26.65,NO MODE,NO MAX_MODE,2022-03-17 14:29:23.443856
26.634,28.200000000000003,22.3,NO MAX_MODE,2022-03-17 15:12:11.099653
29.248,30.9,24.9,NO MAX_MODE,2022-03-17 15:33:13.303875
28.012,28.05,NO MODE,NO MAX_MODE,2022-03-17 16:02:56.036907
25.14,23.8,23.1,NO MAX_MODE,2022-03-17 16:27:24.953869
25.814,24.4,24.6,NO MAX_MODE,2022-03-17 16:46:18.482563
29.65,29.75,30.3,NO MAX_MODE,2022-03-17 17:18:45.552042
30.682,30.75,31.0,NO MAX_MODE,2022-03-17 18:27:52.296060
25.108,25.6,NO MODE,NO MAX_MODE,2022-03-17 18:45:45.623026
27.77,28.05,28.4,NO MAX_MODE,2022-03-17 19:28:20.389794
32.426,31.85,34.4,NO MAX_MODE,2022-03-17 20:37:43.103281
28.462,28.6,28.8,NO MAX_MODE,2022-03-17 21:04:42.385202
28.026,28.25,28.3,NO MAX_MODE,2022-03-17 21:28:39.918113
28.572,28.7,28.8,NO MAX_MODE,2022-03-18 01:18:01.439490
22.876,21.9,NO MODE,NO MAX_MODE,2022-03-18 01:27:55.386519
27.376,27.7,28.0,NO MAX_MODE,2022-03-18 04:59:11.254867
26.748,26.45,23.4,NO MAX_MODE,2022-03-18 09:25:02.752197
28.098,29.5,21.4,NO MAX_MODE,2022-03-18 11:31:14.620860
27.856,28.7,23.8,NO MAX_MODE,2022-03-18 11:40:41.263924
24.866,24.7,NO MODE,NO MAX_MODE,2022-03-18 11:49:48.654774
25.808,27.05,28.0,NO MAX_MODE,2022-03-18 12:46:11.071
27.89,27.9,27.1,NO MAX_MODE,2022-03-18 13:07:20.300347
28.65,29.6,NO MODE,NO MAX_MODE,2022-03-18 14:02:39.976286
30.546,30.95,31.0,NO MAX_MODE,2022-03-18 14:19:37.710354
26.466,27.549999999999997,28.6,NO MAX_MODE,2022-03-18 14:31:29.880776
28.694,28.85,29.2,NO MAX_MODE,2022-03-18 14:46:11.329967
24.618,24.6,28.8,NO MAX_MODE,2022-03-18 14:57:18.590167
26.894,25.05,NO MODE,NO MAX_MODE,2022-03-18 15:06:05.957352
30.028,29.95,NO MODE,NO MAX_MODE,2022-03-18 15:20:21.661922
26.18,26.95,NO MODE,NO MAX_MODE,2022-03-18 15:34:32.743006
27.174,29.4,NO MODE,NO MAX_MODE,2022-03-18 15:40:53.485268
30.424,30.5,30.4,NO MAX_MODE,2022-03-18 15:48:51.859383
27.288,27.4,27.4,NO MAX_MODE,2022-03-18 16:17:39.338125
24.418,24.4,24.4,NO MAX_MODE,2022-03-18 16:40:02.874798
25.222,26.05,26.6,NO MAX_MODE,2022-03-18 17:18:45.631174
29.406,30.65,NO MODE,NO MAX_MODE,2022-03-18 17:50:19.088551
28.94,29.8,22.5,NO MAX_MODE,2022-03-18 18:30:18.448364
26.796,25.1,24.8,NO MAX_MODE,2022-03-18 18:57:07.059256
32.024,32.7,32.7,NO MAX_MODE,2022-03-18 19:13:47.499968
29.972,31.6,NO MODE,NO MAX_MODE,2022-03-18 19:58:27.870788
