Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
15.864,16.4,16.5,NO MAX_MODE,2022-03-11 11:26:18.042966
16.86,16.3,16.1,NO MAX_MODE,2022-03-14 11:29:18.505753
13.804,14.3,14.3,NO MAX_MODE,2022-03-14 11:30:38.748631
17.452,17.2,17.2,NO MAX_MODE,2022-03-15 11:21:57.355486
11.908,11.7,11.7,NO MAX_MODE,2022-03-16 14:36:31.783431
15.176,15.0,NO MODE,NO MAX_MODE,2022-03-17 11:16:01.709730
11.678,11.8,11.8,NO MAX_MODE,2022-03-18 11:13:38.359484
