Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
20.432,20.200000000000003,18.9,NO MAX_MODE,2022-02-15 19:04:58.323182
21.238,21.3,NO MODE,NO MAX_MODE,2022-02-15 19:13:06.819805
20.906,20.6,20.5,NO MAX_MODE,2022-02-15 19:24:09.354610
21.336,21.45,NO MODE,NO MAX_MODE,2022-02-15 19:33:16.197611
21.605999999999998,21.4,NO MODE,NO MAX_MODE,2022-02-15 19:42:59.356801
25.302,25.65,NO MODE,NO MAX_MODE,2022-02-15 19:46:50.404989
22.546,22.6,22.2,NO MAX_MODE,2022-02-15 19:53:01.894451
22.146,22.75,NO MODE,NO MAX_MODE,2022-02-15 19:59:34.639898
22.528,22.65,24.0,NO MAX_MODE,2022-02-15 20:12:10.295988
21.26,21.05,19.7,NO MAX_MODE,2022-02-15 20:22:55.429583
20.602,20.95,NO MODE,NO MAX_MODE,2022-02-15 20:34:12.165133
22.206,22.1,NO MODE,NO MAX_MODE,2022-02-15 21:23:24.748625
19.6,19.55,20.0,NO MAX_MODE,2022-02-15 21:33:30.370771
23.15,23.25,21.5,NO MAX_MODE,2022-02-15 21:57:51.274029
21.43,21.1,21.1,NO MAX_MODE,2022-02-16 00:49:10.515882
22.238,22.5,22.8,NO MAX_MODE,2022-02-16 03:46:43.812931
23.596,23.55,23.5,NO MAX_MODE,2022-02-16 06:34:57.734153
19.454,19.55,17.2,NO MAX_MODE,2022-02-16 09:35:52.383438
20.506,20.7,NO MODE,NO MAX_MODE,2022-02-16 09:41:18.311161
21.762,22.1,NO MODE,NO MAX_MODE,2022-02-16 09:49:29.462885
19.846,20.0,20.3,NO MAX_MODE,2022-02-16 10:08:51.517468
18.422,18.0,17.7,NO MAX_MODE,2022-02-16 10:18:36.225685
20.352,20.25,NO MODE,NO MAX_MODE,2022-02-16 10:24:17.235500
19.33,19.45,20.3,NO MAX_MODE,2022-02-16 10:31:49.526916
18.536,18.45,NO MODE,NO MAX_MODE,2022-02-16 10:38:34.818669
16.878,17.2,NO MODE,NO MAX_MODE,2022-02-16 11:41:51.577623
16.264,16.35,NO MODE,NO MAX_MODE,2022-02-16 11:57:20.918561
18.692,18.7,18.7,NO MAX_MODE,2022-02-16 13:04:30.278615
20.12,20.35,20.4,NO MAX_MODE,2022-02-16 13:19:34.209674
16.036,15.6,NO MODE,NO MAX_MODE,2022-02-16 13:27:44.259257
19.526,19.65,NO MODE,NO MAX_MODE,2022-02-16 13:39:54.048577
18.764,19.2,NO MODE,NO MAX_MODE,2022-02-16 13:44:49.810667
18.11,18.25,NO MODE,NO MAX_MODE,2022-02-16 13:56:21.178386
15.698,15.6,14.6,NO MAX_MODE,2022-02-16 14:09:08.283447
16.926000000000002,17.3,17.3,NO MAX_MODE,2022-02-16 14:15:18.572887
17.698,18.0,18.8,NO MAX_MODE,2022-02-16 14:25:16.819903
19.108,19.3,NO MODE,NO MAX_MODE,2022-02-16 14:30:53.433052
17.52,17.4,15.7,NO MAX_MODE,2022-02-16 14:34:19.265537
17.946,18.3,18.7,NO MAX_MODE,2022-02-16 14:41:49.250591
25.334,25.9,26.6,NO MAX_MODE,2022-02-16 15:53:14.280195
22.892,23.0,23.0,NO MAX_MODE,2022-02-16 16:07:57.498691
22.684,23.25,23.4,NO MAX_MODE,2022-02-16 16:18:51.311159
21.97,22.8,23.0,NO MAX_MODE,2022-02-16 16:29:22.465436
22.38,22.8,NO MODE,NO MAX_MODE,2022-02-16 17:30:50.295483
22.148,21.8,21.8,NO MAX_MODE,2022-02-16 17:53:55.878744
22.814,23.35,23.4,NO MAX_MODE,2022-02-16 18:01:37.731954
24.028,24.55,25.4,NO MAX_MODE,2022-02-16 18:31:21.876330
23.484,23.8,NO MODE,NO MAX_MODE,2022-02-16 18:40:55.895672
20.716,20.9,21.5,NO MAX_MODE,2022-02-16 18:46:10.047091
21.644,22.5,22.5,NO MAX_MODE,2022-02-16 18:53:02.592687
23.44,23.4,NO MODE,NO MAX_MODE,2022-02-16 18:58:17.505368
23.286,24.3,NO MODE,NO MAX_MODE,2022-02-16 19:10:12.745504
22.838,23.3,23.3,NO MAX_MODE,2022-02-16 19:37:29.071050
20.682,20.450000000000003,19.0,NO MAX_MODE,2022-02-16 19:50:44.117999
23.466,23.5,22.5,NO MAX_MODE,2022-02-16 19:53:22.723526
24.218,24.25,24.2,NO MAX_MODE,2022-02-16 19:58:24.651448
24.962,25.1,NO MODE,NO MAX_MODE,2022-02-16 20:15:48.675441
25.082,24.35,24.0,NO MAX_MODE,2022-02-16 21:16:49.876243
22.718,22.4,NO MODE,NO MAX_MODE,2022-02-16 21:21:41.222171
29.182,29.35,NO MODE,NO MAX_MODE,2022-02-18 20:01:22.184582
28.502,29.05,NO MODE,NO MAX_MODE,2022-02-18 20:06:36.554646
30.72,31.05,31.5,NO MAX_MODE,2022-02-18 20:11:51.039797
29.876,30.5,31.0,NO MAX_MODE,2022-02-18 20:16:16.966755
28.28,29.3,29.7,NO MAX_MODE,2022-02-18 20:22:50.046922
28.526,28.6,NO MODE,NO MAX_MODE,2022-02-18 20:28:44.038971
29.318,30.3,30.3,NO MAX_MODE,2022-02-18 20:37:20.609504
28.642,29.4,NO MODE,NO MAX_MODE,2022-02-18 20:47:19.186718
29.142,29.6,30.2,NO MAX_MODE,2022-02-18 21:00:56.469268
26.784,27.9,NO MODE,NO MAX_MODE,2022-02-19 08:20:44.340840
28.8,28.85,28.8,NO MAX_MODE,2022-02-19 09:34:29.813653
26.672,27.15,28.7,NO MAX_MODE,2022-02-19 09:38:20.316713
27.458,27.95,NO MODE,NO MAX_MODE,2022-02-19 09:44:21.792642
27.39,27.75,NO MODE,NO MAX_MODE,2022-02-19 10:02:01.571770
26.904,27.200000000000003,NO MODE,NO MAX_MODE,2022-02-19 10:25:28.086543
27.042,27.3,27.3,NO MAX_MODE,2022-02-19 10:30:44.315010
29.108,29.75,NO MODE,NO MAX_MODE,2022-02-19 10:41:32.203939
28.602,29.5,29.2,NO MAX_MODE,2022-02-19 10:55:23.142347
30.158,30.0,29.9,NO MAX_MODE,2022-02-19 11:24:25.051442
29.544,29.9,NO MODE,NO MAX_MODE,2022-02-19 11:32:30.135059
25.956,26.4,23.8,NO MAX_MODE,2022-02-19 12:39:46.551839
30.582,31.15,NO MODE,NO MAX_MODE,2022-02-19 13:55:43.772337
26.356,26.55,NO MODE,NO MAX_MODE,2022-02-19 17:00:09.946426
26.706,27.55,27.7,NO MAX_MODE,2022-02-19 17:08:30.544996
33.382,34.1,NO MODE,NO MAX_MODE,2022-02-19 17:13:41.061071
30.726,30.8,NO MODE,NO MAX_MODE,2022-02-19 17:25:01.421296
26.288,25.450000000000003,24.6,NO MAX_MODE,2022-02-19 17:27:54.462410
29.28,29.35,NO MODE,NO MAX_MODE,2022-02-19 17:39:28.027775
28.538,28.5,28.0,NO MAX_MODE,2022-02-19 18:13:42.753614
31.558,31.9,29.8,NO MAX_MODE,2022-02-19 18:20:36.305350
27.122,28.05,NO MODE,NO MAX_MODE,2022-02-19 18:25:12.136139
27.268,27.8,NO MODE,NO MAX_MODE,2022-02-19 18:33:50.684787
29.456,30.35,31.0,NO MAX_MODE,2022-02-19 18:40:11.983776
27.602,28.2,NO MODE,NO MAX_MODE,2022-02-19 18:50:35.660958
27.259999999999998,27.1,25.9,NO MAX_MODE,2022-02-19 18:58:29.727442
27.95,28.3,28.3,NO MAX_MODE,2022-02-19 19:06:25.464074
26.326,24.55,24.2,NO MAX_MODE,2022-02-19 19:12:15.606205
26.506,27.299999999999997,NO MODE,NO MAX_MODE,2022-02-19 19:17:48.252353
30.742,30.9,NO MODE,NO MAX_MODE,2022-02-19 19:24:34.302167
28.044,28.700000000000003,NO MODE,NO MAX_MODE,2022-02-19 19:29:30.835995
27.932,28.6,30.5,NO MAX_MODE,2022-02-19 19:36:56.296724
29.844,30.65,30.7,NO MAX_MODE,2022-02-19 19:45:05.793341
26.988,27.65,29.1,NO MAX_MODE,2022-02-19 19:50:24.794037
27.87,28.5,28.9,NO MAX_MODE,2022-02-19 19:55:52.684971
30.062,30.2,30.3,NO MAX_MODE,2022-02-19 20:19:33.174776
29.406,29.9,30.1,NO MAX_MODE,2022-02-19 21:04:31.272225
27.832,28.65,29.1,NO MAX_MODE,2022-02-19 21:10:37.152734
27.648,27.9,27.9,NO MAX_MODE,2022-02-20 09:35:47.124794
27.404,27.5,28.2,NO MAX_MODE,2022-02-20 09:41:19.333493
25.48,25.5,NO MODE,NO MAX_MODE,2022-02-20 09:44:48.804820
31.490000000000002,31.6,32.1,NO MAX_MODE,2022-02-20 09:49:52.714326
27.962,28.65,NO MODE,NO MAX_MODE,2022-02-20 09:58:44.904523
26.44,26.799999999999997,28.0,NO MAX_MODE,2022-02-20 10:34:32.314749
24.776,24.6,24.6,NO MAX_MODE,2022-02-20 10:38:15.643159
27.108,27.6,NO MODE,NO MAX_MODE,2022-02-20 10:42:38.727351
28.256,28.3,28.5,NO MAX_MODE,2022-02-20 10:46:13.370065
28.088,27.75,29.4,NO MAX_MODE,2022-02-20 10:53:56.992984
26.112000000000002,26.2,24.0,NO MAX_MODE,2022-02-20 11:10:25.339347
27.186,27.1,27.1,NO MAX_MODE,2022-02-20 11:15:54.003071
25.688,25.3,24.5,NO MAX_MODE,2022-02-20 11:21:46.896524
27.266000000000002,27.2,27.1,NO MAX_MODE,2022-02-20 11:35:54.238147
26.998,27.5,28.6,NO MAX_MODE,2022-02-20 11:41:34.138799
24.478,23.0,22.4,NO MAX_MODE,2022-02-20 11:45:22.096846
24.928,24.3,23.6,NO MAX_MODE,2022-02-20 11:49:42.099663
26.93,26.5,30.9,NO MAX_MODE,2022-02-20 11:56:34.431533
25.618,25.15,NO MODE,NO MAX_MODE,2022-02-20 12:00:59.594894
27.354,27.75,24.0,NO MAX_MODE,2022-02-20 12:05:28.172552
27.674,27.85,NO MODE,NO MAX_MODE,2022-02-20 12:11:38.890055
27.62,27.7,27.7,NO MAX_MODE,2022-02-20 12:14:14.206278
26.488,27.9,22.1,NO MAX_MODE,2022-02-20 12:17:16.594757
27.514,29.1,NO MODE,NO MAX_MODE,2022-02-20 12:58:01.061162
27.11,26.700000000000003,25.8,NO MAX_MODE,2022-02-20 13:04:41.504516
27.052,27.45,NO MODE,NO MAX_MODE,2022-02-20 13:11:19.082315
26.298,27.7,27.8,NO MAX_MODE,2022-02-20 13:14:52.190062
27.122,27.45,28.0,NO MAX_MODE,2022-02-20 13:27:17.260657
27.114,28.1,28.8,NO MAX_MODE,2022-02-20 13:34:59.677553
26.226,25.4,24.0,NO MAX_MODE,2022-02-20 13:39:13.063041
29.382,30.55,NO MODE,NO MAX_MODE,2022-02-20 13:51:52.783720
26.174,27.049999999999997,24.0,NO MAX_MODE,2022-02-20 13:56:52.409591
26.218,26.7,26.7,NO MAX_MODE,2022-02-20 14:12:48.279500
26.09,27.1,NO MODE,NO MAX_MODE,2022-02-20 14:17:23.672004
23.644,23.85,20.6,NO MAX_MODE,2022-02-20 14:42:01.967903
24.928,24.5,NO MODE,NO MAX_MODE,2022-02-20 15:48:16.788609
22.064,21.5,NO MODE,NO MAX_MODE,2022-02-20 15:59:12.820542
24.066,25.65,20.5,NO MAX_MODE,2022-02-20 16:03:06.281207
21.34,21.05,NO MODE,NO MAX_MODE,2022-02-20 16:09:17.668556
25.322,25.8,NO MODE,NO MAX_MODE,2022-02-20 16:19:54.094119
25.524,25.1,24.8,NO MAX_MODE,2022-02-20 16:30:09.738492
21.298000000000002,20.8,20.6,NO MAX_MODE,2022-02-20 16:35:32.468718
23.528,22.8,22.5,NO MAX_MODE,2022-02-20 16:40:07.644709
21.622,20.4,19.8,NO MAX_MODE,2022-02-20 16:50:38.354066
26.566,26.55,26.6,NO MAX_MODE,2022-02-20 16:55:01.537733
22.686,21.75,19.6,NO MAX_MODE,2022-02-20 17:03:52.973719
20.658,20.25,19.8,NO MAX_MODE,2022-02-20 17:08:39.489398
21.35,19.65,19.5,NO MAX_MODE,2022-02-20 18:17:26.987875
24.216,24.95,NO MODE,NO MAX_MODE,2022-02-20 18:24:14.585919
28.156,28.1,28.1,NO MAX_MODE,2022-02-20 18:31:37.945826
26.364,26.6,26.6,NO MAX_MODE,2022-02-20 18:40:26.739635
20.862,19.55,19.3,NO MAX_MODE,2022-02-20 18:45:27.565301
23.382,23.6,23.6,NO MAX_MODE,2022-02-20 18:56:04.441919
23.682,23.4,21.0,NO MAX_MODE,2022-02-20 19:11:04.061510
24.42,24.3,26.0,NO MAX_MODE,2022-02-20 19:16:48.483249
23.284,23.7,NO MODE,NO MAX_MODE,2022-02-20 20:24:30.797974
23.704,24.9,NO MODE,NO MAX_MODE,2022-02-20 20:27:17.680834
23.182,24.85,NO MODE,NO MAX_MODE,2022-02-20 20:31:02.115234
19.968,19.85,20.3,NO MAX_MODE,2022-02-20 20:36:13.721687
26.34,27.35,NO MODE,NO MAX_MODE,2022-02-20 20:43:44.697610
25.108,25.1,NO MODE,NO MAX_MODE,2022-02-20 21:17:24.398776
26.79,26.6,NO MODE,NO MAX_MODE,2022-02-20 21:21:07.749056
25.478,25.85,25.7,NO MAX_MODE,2022-02-21 09:42:40.457241
26.008,27.1,28.2,NO MAX_MODE,2022-02-21 09:47:08.592894
19.754,19.25,18.5,NO MAX_MODE,2022-02-21 09:53:38.135008
25.968,27.700000000000003,NO MODE,NO MAX_MODE,2022-02-21 09:57:13.994813
27.188,27.65,27.1,NO MAX_MODE,2022-02-21 10:07:06.941598
24.22,23.9,23.1,NO MAX_MODE,2022-02-21 10:32:11.962832
25.938,26.3,26.4,NO MAX_MODE,2022-02-21 10:49:12.557745
25.642,26.4,26.5,NO MAX_MODE,2022-02-21 11:40:43.246365
22.302,20.75,20.4,NO MAX_MODE,2022-02-21 11:47:25.342132
25.74,26.25,NO MODE,NO MAX_MODE,2022-02-21 11:53:37.832020
24.174,25.4,25.9,NO MAX_MODE,2022-02-21 11:56:49.351533
25.434,26.45,26.9,NO MAX_MODE,2022-02-21 12:03:39.488443
25.122,23.95,NO MODE,NO MAX_MODE,2022-02-21 12:07:52.542095
23.276,22.15,21.3,NO MAX_MODE,2022-02-21 12:12:32.448199
28.71,29.6,29.6,NO MAX_MODE,2022-02-21 12:22:08.468450
28.122,28.7,28.5,NO MAX_MODE,2022-02-21 12:26:51.463657
23.062,21.8,21.2,NO MAX_MODE,2022-02-21 12:37:28.446202
26.534,27.15,27.3,NO MAX_MODE,2022-02-21 12:42:24.098888
27.51,27.5,27.4,NO MAX_MODE,2022-02-21 12:50:21.924524
23.796,23.05,NO MODE,NO MAX_MODE,2022-02-21 12:56:06.008178
23.118,22.55,22.1,NO MAX_MODE,2022-02-21 13:02:32.687680
26.342,27.55,NO MODE,NO MAX_MODE,2022-02-21 13:25:17.363901
25.122,25.65,22.1,NO MAX_MODE,2022-02-21 13:32:55.497080
24.204,23.5,NO MODE,NO MAX_MODE,2022-02-21 13:47:18.239391
22.456,22.15,21.5,NO MAX_MODE,2022-02-21 13:51:12.248930
22.252,21.5,NO MODE,NO MAX_MODE,2022-02-21 13:57:13.948418
25.96,25.6,NO MODE,NO MAX_MODE,2022-02-21 14:05:08.030813
24.434,23.6,NO MODE,NO MAX_MODE,2022-02-21 14:08:00.842634
26.06,25.6,25.1,NO MAX_MODE,2022-02-21 14:14:43.268192
24.722,23.35,22.6,NO MAX_MODE,2022-02-21 14:23:30.296895
26.562,27.05,27.5,NO MAX_MODE,2022-02-21 15:41:23.296411
28.292,28.0,28.0,NO MAX_MODE,2022-02-21 15:52:05.899732
23.212,23.2,NO MODE,NO MAX_MODE,2022-02-21 17:28:25.023808
24.528,24.700000000000003,28.0,NO MAX_MODE,2022-02-21 17:33:10.883244
28.228,29.2,29.4,NO MAX_MODE,2022-02-21 17:36:56.635477
28.94,28.7,NO MODE,NO MAX_MODE,2022-02-21 17:45:42.780469
27.826,27.6,27.6,NO MAX_MODE,2022-02-21 17:55:42.347354
24.876,24.0,23.9,NO MAX_MODE,2022-02-21 18:06:22.202271
24.158,23.549999999999997,21.7,NO MAX_MODE,2022-02-21 18:09:45.384233
28.222,28.1,NO MODE,NO MAX_MODE,2022-02-21 18:23:26.096411
29.252,29.1,28.4,NO MAX_MODE,2022-02-21 18:37:56.873288
25.89,25.65,25.6,NO MAX_MODE,2022-02-21 18:46:12.191149
22.240000000000002,22.4,20.7,NO MAX_MODE,2022-02-21 19:08:54.234017
28.33,29.5,29.4,NO MAX_MODE,2022-02-22 08:42:16.145508
26.398,27.0,NO MODE,NO MAX_MODE,2022-02-22 10:05:48.947344
25.122,24.75,NO MODE,NO MAX_MODE,2022-02-22 10:41:43.608290
25.51,25.9,27.5,NO MAX_MODE,2022-02-22 11:55:07.653162
28.618,29.55,29.6,NO MAX_MODE,2022-02-22 13:01:15.768194
29.432,29.6,NO MODE,NO MAX_MODE,2022-02-22 13:07:36.718322
24.028,22.6,NO MODE,NO MAX_MODE,2022-02-22 13:10:51.002641
24.93,26.05,21.0,NO MAX_MODE,2022-02-22 13:17:06.561905
28.732,29.5,29.8,NO MAX_MODE,2022-02-22 13:27:55.107345
28.8,28.5,28.3,NO MAX_MODE,2022-02-22 13:47:02.390688
23.764,23.8,23.8,NO MAX_MODE,2022-02-22 14:17:36.756499
27.848,27.7,27.6,NO MAX_MODE,2022-02-22 15:07:17.175711
25.573999999999998,26.2,26.2,NO MAX_MODE,2022-02-22 15:11:15.918885
27.988,27.8,27.6,NO MAX_MODE,2022-02-22 15:26:39.431175
30.484,30.65,NO MODE,NO MAX_MODE,2022-02-22 15:31:44.546133
26.1,26.0,28.7,NO MAX_MODE,2022-02-22 15:51:13.965960
23.408,23.6,25.6,NO MAX_MODE,2022-02-22 16:17:45.172173
28.882,28.8,NO MODE,NO MAX_MODE,2022-02-22 17:40:49.134377
27.054,28.05,29.0,NO MAX_MODE,2022-02-22 18:24:44.375140
28.842,28.9,NO MODE,NO MAX_MODE,2022-02-22 18:28:23.855445
29.754,29.8,29.8,NO MAX_MODE,2022-02-22 18:34:35.457594
31.106,31.05,NO MODE,NO MAX_MODE,2022-02-22 18:40:33.197521
28.95,29.0,29.0,NO MAX_MODE,2022-02-22 19:30:06.356686
28.124,28.95,29.2,NO MAX_MODE,2022-02-22 19:34:20.402099
29.456,29.4,29.1,NO MAX_MODE,2022-02-22 19:51:53.786061
27.496,28.15,27.7,NO MAX_MODE,2022-02-22 20:28:29.080830
30.378,30.4,30.4,NO MAX_MODE,2022-02-22 20:44:24.382853
23.28,21.95,21.7,NO MAX_MODE,2022-02-23 05:34:50.913415
23.048000000000002,22.6,22.1,NO MAX_MODE,2022-02-23 08:54:35.584699
25.89,26.25,NO MODE,NO MAX_MODE,2022-02-23 09:59:37.639427
16.036,16.25,NO MODE,NO MAX_MODE,2022-02-23 12:15:53.370668
16.814,16.45,14.6,NO MAX_MODE,2022-02-23 12:50:10.290733
16.64,16.45,NO MODE,NO MAX_MODE,2022-02-23 12:53:57.152488
19.38,19.85,NO MODE,NO MAX_MODE,2022-02-23 13:03:06.547095
18.733999999999998,18.2,NO MODE,NO MAX_MODE,2022-02-23 13:13:28.784059
17.042,16.8,16.7,NO MAX_MODE,2022-02-23 13:20:11.655262
20.098,20.75,21.0,NO MAX_MODE,2022-02-23 13:33:50.154721
19.146,20.25,NO MODE,NO MAX_MODE,2022-02-23 13:45:49.037831
19.962,19.9,19.5,NO MAX_MODE,2022-02-23 14:15:23.199322
20.996,21.1,NO MODE,NO MAX_MODE,2022-02-23 14:19:55.173554
18.394000000000002,18.2,18.0,NO MAX_MODE,2022-02-23 14:26:17.030315
18.638,18.3,18.3,NO MAX_MODE,2022-02-23 14:35:13.193255
20.792,20.9,21.0,NO MAX_MODE,2022-02-23 14:49:44.297499
18.404,18.3,18.1,NO MAX_MODE,2022-02-23 15:02:39.207108
18.634,18.4,18.9,NO MAX_MODE,2022-02-23 17:01:26.522092
18.878,18.1,18.1,NO MAX_MODE,2022-02-23 17:07:14.462039
21.304,21.3,21.3,NO MAX_MODE,2022-02-23 17:12:48.749225
18.63,17.35,16.7,NO MAX_MODE,2022-02-23 17:22:56.024879
19.226,18.9,18.6,NO MAX_MODE,2022-02-23 17:35:09.336734
22.196,22.2,NO MODE,NO MAX_MODE,2022-02-23 17:37:17.347177
18.934,19.0,19.0,NO MAX_MODE,2022-02-23 17:44:46.327740
19.02,18.2,18.2,NO MAX_MODE,2022-02-23 17:47:20.320744
21.044,21.3,21.3,NO MAX_MODE,2022-02-23 17:48:46.290880
21.5,21.4,21.2,NO MAX_MODE,2022-02-23 17:55:09.668351
19.486,18.55,22.2,NO MAX_MODE,2022-02-23 18:00:03.241127
22.748,22.8,NO MODE,NO MAX_MODE,2022-02-23 18:08:11.744807
17.976,18.3,18.3,NO MAX_MODE,2022-02-23 18:35:40.525030
21.932,21.85,21.8,NO MAX_MODE,2022-02-23 18:43:01.583309
17.652,17.4,17.3,NO MAX_MODE,2022-02-23 18:55:02.348815
21.992,22.1,21.7,NO MAX_MODE,2022-02-23 18:58:25.435770
20.67,20.7,20.8,NO MAX_MODE,2022-02-23 19:08:12.670011
21.82,21.8,21.9,NO MAX_MODE,2022-02-23 19:12:02.386738
19.104,19.1,NO MODE,NO MAX_MODE,2022-02-23 19:17:37.786009
20.23,20.1,20.0,NO MAX_MODE,2022-02-23 19:35:16.679808
20.452,20.3,20.0,NO MAX_MODE,2022-02-23 19:40:49.987206
19.94,19.45,18.0,NO MAX_MODE,2022-02-23 19:46:30.650674
19.306,19.3,19.9,NO MAX_MODE,2022-02-23 19:51:29.061284
18.48,18.3,18.3,NO MAX_MODE,2022-02-23 20:41:58.710100
21.238,21.3,21.3,NO MAX_MODE,2022-02-23 20:44:07.711982
20.054,19.9,20.0,NO MAX_MODE,2022-02-23 20:45:43.367306
19.212,19.3,19.3,NO MAX_MODE,2022-02-23 20:56:41.373860
19.798000000000002,19.2,18.8,NO MAX_MODE,2022-02-23 20:58:55.441236
26.818,27.45,28.4,NO MAX_MODE,2022-02-23 21:03:32.281013
25.984,26.65,28.2,NO MAX_MODE,2022-02-23 21:05:44.488098
26.686,27.55,NO MODE,NO MAX_MODE,2022-02-23 21:10:27.924929
25.434,25.1,23.7,NO MAX_MODE,2022-02-23 21:16:36.009394
27.026,26.4,NO MODE,NO MAX_MODE,2022-02-23 21:25:09.388857
23.88,24.15,24.2,NO MAX_MODE,2022-02-23 21:34:22.173778
13.604000000000001,27.4,NO MODE,NO MAX_MODE,2022-02-24 04:38:33.940480
25.402,26.15,22.7,NO MAX_MODE,2022-02-24 09:56:26.457522
23.218,22.8,22.8,NO MAX_MODE,2022-02-24 10:00:50.638261
24.148,24.1,24.2,NO MAX_MODE,2022-02-24 10:05:15.354688
23.656,23.3,NO MODE,NO MAX_MODE,2022-02-24 10:13:15.610867
23.43,22.700000000000003,22.3,NO MAX_MODE,2022-02-24 10:20:33.151388
23.512,23.5,23.5,NO MAX_MODE,2022-02-24 10:23:49.737771
24.484,24.6,24.6,NO MAX_MODE,2022-02-24 10:36:36.283806
23.594,23.6,NO MODE,NO MAX_MODE,2022-02-24 10:45:44.112336
22.892,22.7,22.6,NO MAX_MODE,2022-02-24 10:56:36.966680
23.672,24.2,24.2,NO MAX_MODE,2022-02-24 11:00:04.773123
23.932,23.6,23.5,NO MAX_MODE,2022-02-24 11:02:49.559708
24.498,23.5,23.5,NO MAX_MODE,2022-02-24 11:06:38.948930
23.612000000000002,22.95,NO MODE,NO MAX_MODE,2022-02-24 11:54:31.582051
22.242,22.0,19.6,NO MAX_MODE,2022-02-24 12:08:36.608986
22.75,22.95,20.4,NO MAX_MODE,2022-02-24 12:16:40.490105
22.496,22.25,22.2,NO MAX_MODE,2022-02-24 12:23:54.843999
24.27,24.65,NO MODE,NO MAX_MODE,2022-02-24 12:30:52.008437
20.938,20.5,20.5,NO MAX_MODE,2022-02-24 12:39:19.442093
21.426000000000002,20.4,NO MODE,NO MAX_MODE,2022-02-24 12:49:03.712742
22.914,22.8,NO MODE,NO MAX_MODE,2022-02-24 12:53:06.433226
25.836,25.8,25.8,NO MAX_MODE,2022-02-24 13:01:15.925968
24.05,25.25,25.5,NO MAX_MODE,2022-02-24 13:03:12.815897
21.764,21.95,21.9,NO MAX_MODE,2022-02-24 13:13:05.457406
24.446,25.1,NO MODE,NO MAX_MODE,2022-02-24 13:21:18.795727
21.324,20.15,19.3,NO MAX_MODE,2022-02-24 13:26:12.698402
22.716,22.7,22.6,NO MAX_MODE,2022-02-24 13:34:14.040517
21.092,20.7,20.7,NO MAX_MODE,2022-02-24 13:40:57.120932
19.234,20.95,21.0,NO MAX_MODE,2022-02-24 13:48:57.146608
26.038,26.0,25.8,NO MAX_MODE,2022-02-24 13:51:33.903849
23.626,23.6,23.3,NO MAX_MODE,2022-02-24 13:57:30.310030
