Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2022-02-25 15:29:34.270716,1.3667,,Run_log_BB2,Left,Right
2022-02-25 15:29:34.276283,111886,461,exit_drink,Left,Right
2022-02-25 15:29:35.727112,*,,BB4,Left,Right
2022-02-25 15:29:38.110953,,2.3743,Food_retrieval,Left,Right
2022-02-25 15:29:54.512501,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:29:55.885678,*,,BB4,Left,Right
2022-02-25 15:29:56.834234,,0.9392,Food_retrieval,Left,Right
2022-02-25 15:30:19.439638,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:30:22.331178,*,,BB3,Left,Right
2022-02-25 15:30:22.889912,,553,drink,Left,Right
2022-02-25 15:30:31.335090,0.0,,Run_log_BB2,Left,Right
2022-02-25 15:30:31.340602,109937,553,exit_drink,Left,Right
2022-02-25 15:30:32.240333,-,,END,Left,Right
2022-02-25 15:31:38.362405,+,,START,Left,Right
2022-02-25 15:32:37.679590,*,,BB2,Left,Right
2022-02-25 15:32:38.257886,*,,BB4,Left,Right
2022-02-25 15:32:44.560397,,6.2965,Food_retrieval,Left,Right
2022-02-25 15:33:08.979019,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:33:10.294774,*,,BB3,Left,Right
2022-02-25 15:33:10.820194,,519,drink,Left,Right
2022-02-25 15:34:19.332091,0.0,,Run_log_BB2,Left,Right
2022-02-25 15:34:19.337621,113507,519,exit_drink,Left,Right
2022-02-25 15:34:21.076665,*,,BB3,Left,Right
2022-02-25 15:34:21.446718,,365,drink,Left,Right
2022-02-25 15:34:42.268765,0.0444,,Run_log_BB2,Left,Right
2022-02-25 15:34:42.274319,101010,365,exit_drink,Left,Right
2022-02-25 15:34:43.459107,*,,BB3,Left,Right
2022-02-25 15:34:43.905014,,441,drink,Left,Right
2022-02-25 15:35:20.156765,0.0,,Run_log_BB2,Left,Right
2022-02-25 15:35:20.162268,123012,441,exit_drink,Left,Right
2022-02-25 15:35:21.328534,*,,BB3,Left,Right
2022-02-25 15:35:21.772933,,439,drink,Left,Right
2022-02-25 15:35:28.760636,0.0,,Run_log_BB2,Left,Right
2022-02-25 15:35:28.766222,128128,439,exit_drink,Left,Right
2022-02-25 15:35:29.483988,-,,END,Left,Right
2022-02-25 15:45:27.635876,+,,START,Left,Right
2022-02-25 15:47:12.882281,*,,BB2,Left,Right
2022-02-25 15:47:13.421152,*,,BB4,Left,Right
2022-02-25 15:47:27.955952,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:47:29.753984,*,,BB4,Left,Right
2022-02-25 15:47:32.679117,,2.9191,Food_retrieval,Left,Right
2022-02-25 15:47:40.325336,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:47:42.202491,*,,BB4,Left,Right
2022-02-25 15:47:43.064027,,0.8556,Food_retrieval,Left,Right
2022-02-25 15:47:53.529632,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:47:55.574011,*,,BB3,Left,Right
2022-02-25 15:47:56.447299,,868,drink,Left,Right
2022-02-25 15:48:15.133962,0.0,,Run_log_BB2,Left,Right
2022-02-25 15:48:15.139516,87594,868,exit_drink,Left,Right
2022-02-25 15:48:16.324976,*,,BB3,Left,Right
2022-02-25 15:48:16.878011,,547,drink,Left,Right
2022-02-25 15:48:37.085497,0.0,,Run_log_BB2,Left,Right
2022-02-25 15:48:37.091040,107284,547,exit_drink,Left,Right
2022-02-25 15:48:38.538656,*,,BB4,Left,Right
2022-02-25 15:48:39.587662,,1.043,Food_retrieval,Left,Right
2022-02-25 15:48:45.982222,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:48:47.576192,*,,BB4,Left,Right
2022-02-25 15:48:48.503141,,0.921,Food_retrieval,Left,Right
2022-02-25 15:49:07.702481,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:49:09.187795,*,,BB3,Left,Right
2022-02-25 15:49:09.800229,,607,drink,Left,Right
2022-02-25 15:49:35.280851,1.5778,,Run_log_BB2,Left,Right
2022-02-25 15:49:35.286409,88476,607,exit_drink,Left,Right
2022-02-25 15:49:36.120937,-,,END,Left,Right
2022-02-25 15:57:56.476532,+,,START,Left,Right
2022-02-25 15:57:59.126155,*,,BB2,Left,Right
2022-02-25 15:57:59.613862,*,,BB4,Left,Right
2022-02-25 15:58:01.004486,,1.3821,Food_retrieval,Left,Right
2022-02-25 15:58:15.944299,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:58:16.908230,*,,BB3,Left,Right
2022-02-25 15:58:17.379830,,466,drink,Left,Right
2022-02-25 15:58:35.438942,0.7333,,Run_log_BB2,Left,Right
2022-02-25 15:58:35.445998,89053,466,exit_drink,Left,Right
2022-02-25 15:58:36.811764,*,,BB3,Left,Right
2022-02-25 15:58:37.396145,,579,drink,Left,Right
2022-02-25 15:58:52.562246,0.0,,Run_log_BB2,Left,Right
2022-02-25 15:58:52.567791,146494,579,exit_drink,Left,Right
2022-02-25 15:58:53.598174,*,,BB3,Left,Right
2022-02-25 15:58:54.236876,,634,drink,Left,Right
2022-02-25 15:59:03.590219,0.0,,Run_log_BB2,Left,Right
2022-02-25 15:59:03.595790,130868,634,exit_drink,Left,Right
2022-02-25 15:59:04.917417,*,,BB4,Left,Right
2022-02-25 15:59:05.920191,,0.9942,Food_retrieval,Left,Right
2022-02-25 15:59:34.814737,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:59:36.296207,*,,BB4,Left,Right
2022-02-25 15:59:37.438550,,1.1338,Food_retrieval,Left,Right
2022-02-25 15:59:44.567684,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:59:45.966006,*,,BB4,Left,Right
2022-02-25 15:59:46.993149,,1.0182,Food_retrieval,Left,Right
2022-02-25 15:59:58.443859,0.0,,Food_log_BB2,Left,Right
2022-02-25 15:59:59.785651,-,,END,Left,Right
2022-02-25 16:05:33.250580,+,,START,Left,Right
2022-02-25 16:07:07.315604,*,,BB2,Left,Right
2022-02-25 16:07:13.905074,-,,END,Left,Right
2022-02-25 16:08:04.274763,+,,START,Left,Right
2022-02-25 16:09:29.812783,*,,BB2,Left,Right
2022-02-25 16:09:30.422870,*,,BB4,Left,Right
2022-02-25 16:09:31.194198,,0.7633,Food_retrieval,Left,Right
2022-02-25 16:09:41.384187,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:09:42.358980,*,,BB3,Left,Right
2022-02-25 16:09:42.909962,,545,drink,Left,Right
2022-02-25 16:09:58.583546,1.1556,,Run_log_BB2,Left,Right
2022-02-25 16:09:58.589526,130426,545,exit_drink,Left,Right
2022-02-25 16:10:00.089551,*,,BB4,Left,Right
2022-02-25 16:10:00.981094,,0.8832,Food_retrieval,Left,Right
2022-02-25 16:10:10.261898,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:10:12.536937,*,,BB4,Left,Right
2022-02-25 16:10:13.381463,,0.8364,Food_retrieval,Left,Right
2022-02-25 16:10:19.270970,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:10:20.282371,*,,BB3,Left,Right
2022-02-25 16:10:20.863374,,575,drink,Left,Right
2022-02-25 16:10:48.772523,8.7556,,Run_log_BB2,Left,Right
2022-02-25 16:10:48.778526,194340,575,exit_drink,Left,Right
2022-02-25 16:10:50.140908,*,,BB4,Left,Right
2022-02-25 16:10:50.934662,,0.7842,Food_retrieval,Left,Right
2022-02-25 16:10:55.578805,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:10:57.354725,*,,BB4,Left,Right
2022-02-25 16:10:58.465008,,1.1014,Food_retrieval,Left,Right
2022-02-25 16:11:09.020958,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:11:11.594550,-,,END,Left,Right
2022-02-25 16:19:44.143189,+,,START,Left,Right
2022-02-25 16:24:50.701702,*,,BB2,Left,Right
2022-02-25 16:24:51.231663,*,,BB4,Left,Right
2022-02-25 16:24:53.813491,,2.5716,Food_retrieval,Left,Right
2022-02-25 16:25:01.012494,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:25:01.882627,*,,BB3,Left,Right
2022-02-25 16:25:02.483252,,594,drink,Left,Right
2022-02-25 16:25:25.094784,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:25:25.101950,144338,594,exit_drink,Left,Right
2022-02-25 16:25:26.621093,*,,BB4,Left,Right
2022-02-25 16:25:27.717143,,1.0858,Food_retrieval,Left,Right
2022-02-25 16:25:40.877205,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:25:42.250030,*,,BB4,Left,Right
2022-02-25 16:25:43.126958,,0.8664,Food_retrieval,Left,Right
2022-02-25 16:25:49.705486,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:25:50.786093,*,,BB3,Left,Right
2022-02-25 16:25:51.387745,,596,drink,Left,Right
2022-02-25 16:26:12.264583,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:26:12.271045,208784,596,exit_drink,Left,Right
2022-02-25 16:26:13.645283,*,,BB3,Left,Right
2022-02-25 16:26:14.306517,,655,drink,Left,Right
2022-02-25 16:26:33.957673,0.1556,,Run_log_BB2,Left,Right
2022-02-25 16:26:33.964002,162586,655,exit_drink,Left,Right
2022-02-25 16:26:35.083347,*,,BB3,Left,Right
2022-02-25 16:26:35.621549,,532,drink,Left,Right
2022-02-25 16:27:26.004835,0.5333,,Run_log_BB2,Left,Right
2022-02-25 16:27:26.012099,174072,532,exit_drink,Left,Right
2022-02-25 16:27:27.346822,*,,BB4,Left,Right
2022-02-25 16:27:28.135470,,0.7781,Food_retrieval,Left,Right
2022-02-25 16:27:36.494239,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:27:37.640536,*,,BB3,Left,Right
2022-02-25 16:27:38.277495,,630,drink,Left,Right
2022-02-25 16:28:22.701167,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:28:22.707485,136154,630,exit_drink,Left,Right
2022-02-25 16:28:23.927663,*,,BB3,Left,Right
2022-02-25 16:28:24.481512,,547,drink,Left,Right
2022-02-25 16:28:41.113506,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:28:41.119876,187382,547,exit_drink,Left,Right
2022-02-25 16:28:41.950093,-,,END,Left,Right
2022-02-25 16:33:43.652607,+,,START,Left,Right
2022-02-25 16:41:09.709995,*,,BB2,Left,Right
2022-02-25 16:41:10.203985,*,,BB4,Left,Right
2022-02-25 16:41:11.320884,,1.1086,Food_retrieval,Left,Right
2022-02-25 16:41:22.219625,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:41:23.656982,*,,BB3,Left,Right
2022-02-25 16:41:23.673950,,11,drink,Left,Right
2022-02-25 16:41:51.672042,1.8111,,Run_log_BB2,Left,Right
2022-02-25 16:41:51.678329,669592,11,exit_drink,Left,Right
2022-02-25 16:41:53.046995,*,,BB4,Left,Right
2022-02-25 16:41:54.181872,,1.1255,Food_retrieval,Left,Right
2022-02-25 16:42:04.819797,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:42:06.267185,*,,BB4,Left,Right
2022-02-25 16:42:07.087603,,0.8103,Food_retrieval,Left,Right
2022-02-25 16:42:14.454546,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:42:15.533905,*,,BB3,Left,Right
2022-02-25 16:42:16.192758,,654,drink,Left,Right
2022-02-25 16:43:03.338755,25.2111,,Run_log_BB2,Left,Right
2022-02-25 16:43:03.344632,172335,654,exit_drink,Left,Right
2022-02-25 16:43:04.560178,*,,BB3,Left,Right
2022-02-25 16:43:05.237261,,671,drink,Left,Right
2022-02-25 16:43:45.020674,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:43:45.026950,142408,671,exit_drink,Left,Right
2022-02-25 16:43:46.189705,*,,BB3,Left,Right
2022-02-25 16:43:47.877100,,1682,drink,Left,Right
2022-02-25 16:44:04.863585,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:44:04.869066,164361,1682,exit_drink,Left,Right
2022-02-25 16:44:06.176831,*,,BB3,Left,Right
2022-02-25 16:44:06.889449,,707,drink,Left,Right
2022-02-25 16:44:18.354879,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:44:18.360457,118458,707,exit_drink,Left,Right
2022-02-25 16:44:19.255764,-,,END,Left,Right
2022-02-25 16:48:32.599885,+,,START,Left,Right
2022-02-25 16:48:44.948817,*,,BB2,Left,Right
2022-02-25 16:48:45.525318,*,,BB4,Left,Right
2022-02-25 16:48:46.327747,,0.7933,Food_retrieval,Left,Right
2022-02-25 16:48:59.215390,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:49:00.630775,*,,BB4,Left,Right
2022-02-25 16:49:01.500439,,0.8603,Food_retrieval,Left,Right
2022-02-25 16:49:09.751985,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:49:10.738276,*,,BB3,Left,Right
2022-02-25 16:49:11.311574,,568,drink,Left,Right
2022-02-25 16:49:24.918311,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:49:24.923808,141888,568,exit_drink,Left,Right
2022-02-25 16:49:26.323450,*,,BB4,Left,Right
2022-02-25 16:49:27.316039,,0.9835,Food_retrieval,Left,Right
2022-02-25 16:49:47.304501,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:49:48.717360,*,,BB4,Left,Right
2022-02-25 16:49:49.629806,,0.9034,Food_retrieval,Left,Right
2022-02-25 16:49:57.025086,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:49:58.480888,*,,BB4,Left,Right
2022-02-25 16:49:59.665424,,1.1758,Food_retrieval,Left,Right
2022-02-25 16:50:06.632901,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:50:08.214525,*,,BB3,Left,Right
2022-02-25 16:50:08.813677,,594,drink,Left,Right
2022-02-25 16:51:54.283816,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:51:54.289703,107089,594,exit_drink,Left,Right
2022-02-25 16:51:56.364003,*,,BB4,Left,Right
2022-02-25 16:51:57.197547,,0.8244,Food_retrieval,Left,Right
2022-02-25 16:52:04.826522,0.0,,Food_log_BB2,Left,Right
2022-02-25 16:52:05.952557,-,,END,Left,Right
2022-02-25 16:57:04.554598,+,,START,Left,Right
2022-02-25 16:58:04.559911,*,,BB2,Left,Right
2022-02-25 16:58:06.702163,*,,BB3,Left,Right
2022-02-25 16:58:07.247158,,540,drink,Left,Right
2022-02-25 16:58:23.494514,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:58:23.500028,155966,540,exit_drink,Left,Right
2022-02-25 16:58:24.616004,*,,BB3,Left,Right
2022-02-25 16:58:25.246694,,626,drink,Left,Right
2022-02-25 16:59:26.576940,0.0,,Run_log_BB2,Left,Right
2022-02-25 16:59:26.583077,109836,626,exit_drink,Left,Right
2022-02-25 16:59:27.414492,-,,END,Left,Right
2022-02-25 16:59:46.355289,+,,START,Left,Right
2022-02-25 17:38:28.914521,*,,BB2,Left,Right
2022-02-25 17:38:29.610430,*,,BB4,Left,Right
2022-02-25 17:38:30.856027,,1.2377,Food_retrieval,Left,Right
2022-02-25 17:38:53.039499,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:38:54.444559,*,,BB4,Left,Right
2022-02-25 17:38:55.464784,,1.0128,Food_retrieval,Left,Right
2022-02-25 17:39:08.967716,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:39:10.331437,*,,BB4,Left,Right
2022-02-25 17:39:11.210413,,0.8711,Food_retrieval,Left,Right
2022-02-25 17:39:19.934335,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:39:21.269939,*,,BB4,Left,Right
2022-02-25 17:39:22.590842,,1.3132,Food_retrieval,Left,Right
2022-02-25 17:39:34.463785,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:39:35.827061,*,,BB4,Left,Right
2022-02-25 17:39:36.707178,,0.8721,Food_retrieval,Left,Right
2022-02-25 17:39:46.312133,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:39:47.768821,*,,BB4,Left,Right
2022-02-25 17:39:48.742184,,0.9654,Food_retrieval,Left,Right
2022-02-25 17:39:56.091363,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:39:57.212165,*,,BB3,Left,Right
2022-02-25 17:39:57.777042,,559,drink,Left,Right
2022-02-25 17:40:11.630690,0.0,,Run_log_BB2,Left,Right
2022-02-25 17:40:11.636883,144562,559,exit_drink,Left,Right
2022-02-25 17:40:13.041163,*,,BB4,Left,Right
2022-02-25 17:40:14.552997,,1.5024,Food_retrieval,Left,Right
2022-02-25 17:40:38.970711,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:40:40.494778,*,,BB4,Left,Right
2022-02-25 17:40:42.338972,,1.8358,Food_retrieval,Left,Right
2022-02-25 17:40:49.212838,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:40:50.612294,*,,BB4,Left,Right
2022-02-25 17:40:51.664796,,1.044,Food_retrieval,Left,Right
2022-02-25 17:40:57.124188,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:40:58.315601,*,,BB3,Left,Right
2022-02-25 17:40:58.874143,,553,drink,Left,Right
2022-02-25 17:41:14.451995,0.0,,Run_log_BB2,Left,Right
2022-02-25 17:41:14.458907,240094,553,exit_drink,Left,Right
2022-02-25 17:41:15.830046,*,,BB4,Left,Right
2022-02-25 17:41:16.675957,,0.8377,Food_retrieval,Left,Right
2022-02-25 17:41:23.887073,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:41:25.289354,*,,BB4,Left,Right
2022-02-25 17:41:26.227522,,0.9296,Food_retrieval,Left,Right
2022-02-25 17:41:33.948870,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:41:35.351513,*,,BB4,Left,Right
2022-02-25 17:41:37.453251,,2.0932,Food_retrieval,Left,Right
2022-02-25 17:42:06.792130,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:42:07.860264,*,,BB3,Left,Right
2022-02-25 17:42:08.500782,,635,drink,Left,Right
2022-02-25 17:42:38.110622,0.6222,,Run_log_BB2,Left,Right
2022-02-25 17:42:38.116193,94728,635,exit_drink,Left,Right
2022-02-25 17:42:39.843740,*,,BB4,Left,Right
2022-02-25 17:42:40.687635,,0.8353,Food_retrieval,Left,Right
2022-02-25 17:42:47.065606,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:43:02.723514,-,,END,Left,Right
2022-02-25 17:48:17.783676,+,,START,Left,Right
2022-02-25 17:49:10.646792,*,,BB2,Left,Right
2022-02-25 17:49:13.811679,*,,BB3,Left,Right
2022-02-25 17:49:14.387700,,571,drink,Left,Right
2022-02-25 17:49:58.521281,6.9444,,Run_log_BB2,Left,Right
2022-02-25 17:49:58.527337,148736,571,exit_drink,Left,Right
2022-02-25 17:50:06.449272,*,,BB4,Left,Right
2022-02-25 17:50:07.415028,,0.9589,Food_retrieval,Left,Right
2022-02-25 17:50:14.184973,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:50:15.176313,-,,END,Left,Right
2022-02-25 17:55:08.352209,+,,START,Left,Right
2022-02-25 17:55:10.451098,*,,BB2,Left,Right
2022-02-25 17:55:10.927227,*,,BB4,Left,Right
2022-02-25 17:55:11.556146,,0.6196,Food_retrieval,Left,Right
2022-02-25 17:55:13.149575,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:55:14.026334,*,,BB3,Left,Right
2022-02-25 17:55:14.440894,,409,drink,Left,Right
2022-02-25 17:56:29.874354,0.0,,Run_log_BB2,Left,Right
2022-02-25 17:56:29.879824,551885,409,exit_drink,Left,Right
2022-02-25 17:56:31.416170,*,,BB3,Left,Right
2022-02-25 17:56:32.047190,,626,drink,Left,Right
2022-02-25 17:56:48.282315,0.0222,,Run_log_BB2,Left,Right
2022-02-25 17:56:48.287938,154848,626,exit_drink,Left,Right
2022-02-25 17:56:49.334122,*,,BB3,Left,Right
2022-02-25 17:56:49.865878,,526,drink,Left,Right
2022-02-25 17:57:10.896594,0.3556,,Run_log_BB2,Left,Right
2022-02-25 17:57:10.902193,162959,526,exit_drink,Left,Right
2022-02-25 17:57:11.962615,*,,BB3,Left,Right
2022-02-25 17:57:12.612493,,644,drink,Left,Right
2022-02-25 17:57:38.378279,3.1778,,Run_log_BB2,Left,Right
2022-02-25 17:57:38.383781,140014,644,exit_drink,Left,Right
2022-02-25 17:57:39.559532,*,,BB3,Left,Right
2022-02-25 17:57:40.225636,,661,drink,Left,Right
2022-02-25 17:57:52.713333,0.0,,Run_log_BB2,Left,Right
2022-02-25 17:57:52.718867,164182,661,exit_drink,Left,Right
2022-02-25 17:57:53.773958,*,,BB3,Left,Right
2022-02-25 17:57:54.323679,,545,drink,Left,Right
2022-02-25 17:58:18.978453,0.0,,Run_log_BB2,Left,Right
2022-02-25 17:58:18.983926,118155,545,exit_drink,Left,Right
2022-02-25 17:58:20.287486,*,,BB4,Left,Right
2022-02-25 17:58:21.129588,,0.833,Food_retrieval,Left,Right
2022-02-25 17:58:23.425620,0.0,,Food_log_BB2,Left,Right
2022-02-25 17:58:24.694267,-,,END,Left,Right
2022-02-25 18:01:25.464483,+,,START,Left,Right
2022-02-25 18:02:53.996564,*,,BB2,Left,Right
2022-02-25 18:02:56.513154,-,,END,Left,Right
2022-02-25 18:05:11.977995,+,,START,Left,Right
2022-02-25 18:05:26.680450,*,,BB2,Left,Right
2022-02-25 18:05:27.158913,*,,BB4,Left,Right
2022-02-25 18:05:30.873256,,3.7082,Food_retrieval,Left,Right
2022-02-25 18:05:34.699298,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:05:35.628310,*,,BB3,Left,Right
2022-02-25 18:05:36.184620,,551,drink,Left,Right
2022-02-25 18:05:56.273781,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:05:56.280025,188707,551,exit_drink,Left,Right
2022-02-25 18:05:57.192189,*,,BB3,Left,Right
2022-02-25 18:05:57.780624,,583,drink,Left,Right
2022-02-25 18:06:07.309933,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:06:07.315471,156462,583,exit_drink,Left,Right
2022-02-25 18:06:08.252093,*,,BB3,Left,Right
2022-02-25 18:06:08.771988,,515,drink,Left,Right
2022-02-25 18:06:32.232932,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:06:32.238480,187175,515,exit_drink,Left,Right
2022-02-25 18:06:40.604727,-,,END,Left,Right
2022-02-25 18:19:57.202728,+,,START,Left,Right
2022-02-25 18:19:59.234249,*,,BB2,Left,Right
2022-02-25 18:19:59.709723,*,,BB4,Left,Right
2022-02-25 18:20:00.495315,,0.7776,Food_retrieval,Left,Right
2022-02-25 18:20:05.824749,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:20:06.685028,*,,BB3,Left,Right
2022-02-25 18:20:07.177704,,487,drink,Left,Right
2022-02-25 18:20:29.114437,7.7333,,Run_log_BB2,Left,Right
2022-02-25 18:20:29.120102,121095,487,exit_drink,Left,Right
2022-02-25 18:20:30.548025,*,,BB3,Left,Right
2022-02-25 18:20:31.078210,,525,drink,Left,Right
2022-02-25 18:21:41.312111,0.1333,,Run_log_BB2,Left,Right
2022-02-25 18:21:41.317742,191556,525,exit_drink,Left,Right
2022-02-25 18:21:42.335035,*,,BB3,Left,Right
2022-02-25 18:21:42.883900,,543,drink,Left,Right
2022-02-25 18:22:29.320377,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:22:29.326742,154932,543,exit_drink,Left,Right
2022-02-25 18:22:30.647822,*,,BB4,Left,Right
2022-02-25 18:22:31.463024,,0.8071,Food_retrieval,Left,Right
2022-02-25 18:22:41.757763,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:22:42.869422,*,,BB3,Left,Right
2022-02-25 18:22:43.567464,,692,drink,Left,Right
2022-02-25 18:23:02.579672,1.0,,Run_log_BB2,Left,Right
2022-02-25 18:23:02.585545,156230,692,exit_drink,Left,Right
2022-02-25 18:23:03.494390,*,,BB3,Left,Right
2022-02-25 18:23:04.008728,,509,drink,Left,Right
2022-02-25 18:23:20.450113,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:23:20.455704,152590,509,exit_drink,Left,Right
2022-02-25 18:23:21.463598,*,,BB3,Left,Right
2022-02-25 18:23:22.059251,,590,drink,Left,Right
2022-02-25 18:23:35.972501,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:23:35.978061,153976,590,exit_drink,Left,Right
2022-02-25 18:23:36.978649,*,,BB3,Left,Right
2022-02-25 18:23:39.072008,,2088,drink,Left,Right
2022-02-25 18:23:47.262034,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:23:47.267969,165533,2088,exit_drink,Left,Right
2022-02-25 18:23:49.543452,*,,BB4,Left,Right
2022-02-25 18:23:50.461067,,0.9093,Food_retrieval,Left,Right
2022-02-25 18:24:11.885806,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:24:18.758824,*,,BB4,Left,Right
2022-02-25 18:24:19.575991,,0.8088,Food_retrieval,Left,Right
2022-02-25 18:24:26.043803,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:24:27.112296,-,,END,Left,Right
2022-02-25 18:32:27.122776,+,,START,Left,Right
2022-02-25 18:32:31.174443,*,,BB2,Left,Right
2022-02-25 18:32:31.653517,*,,BB4,Left,Right
2022-02-25 18:32:32.453780,,0.792,Food_retrieval,Left,Right
2022-02-25 18:32:35.703761,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:32:36.593550,*,,BB3,Left,Right
2022-02-25 18:32:37.167753,,568,drink,Left,Right
2022-02-25 18:32:59.342074,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:32:59.347689,165775,568,exit_drink,Left,Right
2022-02-25 18:33:01.299946,*,,BB4,Left,Right
2022-02-25 18:33:02.031500,,0.7237,Food_retrieval,Left,Right
2022-02-25 18:33:09.499066,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:33:10.775014,*,,BB3,Left,Right
2022-02-25 18:33:11.423945,,644,drink,Left,Right
2022-02-25 18:34:00.128349,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:34:00.134710,121828,644,exit_drink,Left,Right
2022-02-25 18:34:01.374240,*,,BB3,Left,Right
2022-02-25 18:34:02.034174,,654,drink,Left,Right
2022-02-25 18:34:27.163438,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:34:27.169333,176462,654,exit_drink,Left,Right
2022-02-25 18:34:28.448307,*,,BB3,Left,Right
2022-02-25 18:34:29.068158,,614,drink,Left,Right
2022-02-25 18:34:37.234285,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:34:37.239793,136450,614,exit_drink,Left,Right
2022-02-25 18:34:39.059021,*,,BB4,Left,Right
2022-02-25 18:34:39.934926,,0.8687,Food_retrieval,Left,Right
2022-02-25 18:34:44.468143,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:34:46.734309,-,,END,Left,Right
2022-02-25 18:55:55.051358,+,,START,Left,Right
2022-02-25 18:57:05.503607,*,,BB2,Left,Right
2022-02-25 18:57:06.079504,*,,BB4,Left,Right
2022-02-25 18:57:07.006639,,0.9188,Food_retrieval,Left,Right
2022-02-25 18:57:15.997758,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:57:17.090407,*,,BB3,Left,Right
2022-02-25 18:57:17.646382,,550,drink,Left,Right
2022-02-25 18:57:31.508871,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:57:31.514424,101878,550,exit_drink,Left,Right
2022-02-25 18:57:40.806626,*,,BB4,Left,Right
2022-02-25 18:57:42.063677,,1.2488,Food_retrieval,Left,Right
2022-02-25 18:57:52.578277,0.0,,Food_log_BB2,Left,Right
2022-02-25 18:57:53.798456,*,,BB3,Left,Right
2022-02-25 18:57:54.396217,,592,drink,Left,Right
2022-02-25 18:58:12.785466,0.0,,Run_log_BB2,Left,Right
2022-02-25 18:58:12.791387,108011,592,exit_drink,Left,Right
2022-02-25 18:58:14.033599,*,,BB3,Left,Right
