Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
25.806,25.7,25.7,NO MAX_MODE,2022-03-03 15:13:14.673686
25.958,25.8,25.5,NO MAX_MODE,2022-03-03 15:18:45.996524
25.476,25.299999999999997,25.2,NO MAX_MODE,2022-03-03 15:22:27.693866
25.638,25.75,25.8,NO MAX_MODE,2022-03-03 15:50:38.406597
25.474,25.5,NO MODE,NO MAX_MODE,2022-03-03 16:01:43.809380
25.43,25.8,25.8,NO MAX_MODE,2022-03-03 16:08:56.067964
25.384,25.35,NO MODE,NO MAX_MODE,2022-03-03 16:12:01.976830
26.27,26.4,NO MODE,NO MAX_MODE,2022-03-03 16:20:33.591810
25.21,25.0,NO MODE,NO MAX_MODE,2022-03-03 16:33:05.727684
26.668,26.7,25.9,NO MAX_MODE,2022-03-03 17:38:38.650643
26.33,26.3,NO MODE,NO MAX_MODE,2022-03-03 17:47:21.833612
25.156,24.85,24.6,NO MAX_MODE,2022-03-03 18:00:39.415581
25.56,25.6,26.1,NO MAX_MODE,2022-03-03 18:09:24.584318
25.942,26.05,NO MODE,NO MAX_MODE,2022-03-03 18:14:56.224934
25.724,26.45,27.1,NO MAX_MODE,2022-03-03 18:25:13.193968
25.59,25.6,24.8,NO MAX_MODE,2022-03-03 18:31:43.507021
26.983999999999998,26.9,26.8,NO MAX_MODE,2022-03-03 18:40:26.576251
26.838,27.0,27.2,NO MAX_MODE,2022-03-03 18:50:12.390070
26.834,26.9,NO MODE,NO MAX_MODE,2022-03-03 19:03:22.279075
27.483999999999998,27.5,27.5,NO MAX_MODE,2022-03-03 19:18:20.804713
25.87,25.8,25.7,NO MAX_MODE,2022-03-03 19:22:29.236111
25.638,25.3,25.3,NO MAX_MODE,2022-03-03 19:31:47.411943
26.6,26.5,26.0,NO MAX_MODE,2022-03-03 19:36:12.577579
25.966,25.9,25.3,NO MAX_MODE,2022-03-03 19:42:10.109816
26.602,26.8,NO MODE,NO MAX_MODE,2022-03-03 19:50:40.619405
26.784,26.7,26.7,NO MAX_MODE,2022-03-03 20:12:26.308124
27.53,27.5,NO MODE,NO MAX_MODE,2022-03-03 20:28:02.047022
25.106,25.3,25.3,NO MAX_MODE,2022-03-03 20:31:23.251742
25.934,25.75,NO MODE,NO MAX_MODE,2022-03-03 20:38:41.451592
26.322,26.65,27.0,NO MAX_MODE,2022-03-03 20:42:24.248892
26.294,25.8,25.7,NO MAX_MODE,2022-03-03 20:49:53.773994
26.062,26.0,NO MODE,NO MAX_MODE,2022-03-03 22:56:27.722909
26.524,26.8,NO MODE,NO MAX_MODE,2022-03-04 01:44:07.725872
25.96,26.1,26.3,NO MAX_MODE,2022-03-04 04:36:09.261126
26.246,26.2,26.1,NO MAX_MODE,2022-03-04 04:44:52.989509
24.31,24.5,22.6,NO MAX_MODE,2022-03-04 08:59:34.299727
24.824,24.75,24.5,NO MAX_MODE,2022-03-04 12:15:12.706879
24.096,24.25,NO MODE,NO MAX_MODE,2022-03-04 12:18:54.716167
23.986,23.85,NO MODE,NO MAX_MODE,2022-03-04 12:23:36.949847
23.982,23.65,23.6,NO MAX_MODE,2022-03-04 12:29:03.859657
24.86,25.0,25.0,NO MAX_MODE,2022-03-04 12:35:40.567822
23.86,24.049999999999997,NO MODE,NO MAX_MODE,2022-03-04 12:45:04.246279
25.178,25.4,25.4,NO MAX_MODE,2022-03-04 13:00:47.471088
24.592,24.6,NO MODE,NO MAX_MODE,2022-03-04 13:13:31.601395
24.712,25.0,NO MODE,NO MAX_MODE,2022-03-04 13:18:07.322744
25.008,25.05,26.8,NO MAX_MODE,2022-03-04 13:22:18.956371
24.22,24.3,NO MODE,NO MAX_MODE,2022-03-04 13:26:31.017463
24.95,24.9,NO MODE,NO MAX_MODE,2022-03-04 13:34:04.092460
25.184,24.8,24.6,NO MAX_MODE,2022-03-04 13:43:54.407984
25.43,25.3,NO MODE,NO MAX_MODE,2022-03-04 13:56:07.061576
24.76,25.2,NO MODE,NO MAX_MODE,2022-03-04 14:06:03.106156
25.184,25.2,NO MODE,NO MAX_MODE,2022-03-04 14:10:41.250124
24.464,25.45,25.5,NO MAX_MODE,2022-03-04 14:15:51.998318
25.126,25.0,NO MODE,NO MAX_MODE,2022-03-04 14:18:52.944517
25.27,25.5,25.5,NO MAX_MODE,2022-03-04 14:23:13.707683
25.064,24.9,24.6,NO MAX_MODE,2022-03-04 14:27:05.424062
25.116,24.7,NO MODE,NO MAX_MODE,2022-03-04 14:31:54.803506
26.71,26.7,26.6,NO MAX_MODE,2022-03-04 14:36:36.039702
25.276,25.05,24.2,NO MAX_MODE,2022-03-04 14:53:23.649973
25.542,25.6,27.1,NO MAX_MODE,2022-03-04 15:05:06.678888
24.644,24.95,NO MODE,NO MAX_MODE,2022-03-04 15:13:47.106235
24.656,24.7,24.4,NO MAX_MODE,2022-03-04 15:30:41.102776
24.166,24.85,25.0,NO MAX_MODE,2022-03-04 15:35:16.186176
24.976,25.0,25.1,NO MAX_MODE,2022-03-04 15:38:42.341487
24.816,24.9,24.9,NO MAX_MODE,2022-03-04 15:48:33.222622
24.3,24.6,24.8,NO MAX_MODE,2022-03-04 16:03:19.200566
24.252,24.4,NO MODE,NO MAX_MODE,2022-03-04 16:10:21.542618
25.588,25.75,25.8,NO MAX_MODE,2022-03-04 17:05:59.523409
25.63,25.5,25.1,NO MAX_MODE,2022-03-04 17:15:28.052023
25.472,25.65,26.2,NO MAX_MODE,2022-03-04 17:27:52.909819
25.592,25.6,NO MODE,NO MAX_MODE,2022-03-04 17:33:14.980461
24.796,24.799999999999997,NO MODE,NO MAX_MODE,2022-03-04 17:39:00.501834
24.468,24.6,NO MODE,NO MAX_MODE,2022-03-04 17:45:11.896770
25.22,25.299999999999997,NO MODE,NO MAX_MODE,2022-03-04 17:53:56.941386
25.578,25.6,25.9,NO MAX_MODE,2022-03-04 18:07:00.332590
25.164,25.0,24.7,NO MAX_MODE,2022-03-04 18:18:03.635685
25.082,24.95,NO MODE,NO MAX_MODE,2022-03-04 18:30:49.847232
25.464,25.45,25.9,NO MAX_MODE,2022-03-04 18:39:58.460009
25.268,25.05,NO MODE,NO MAX_MODE,2022-03-04 18:45:36.385813
25.006,25.05,23.7,NO MAX_MODE,2022-03-04 18:49:11.792520
25.688,25.85,NO MODE,NO MAX_MODE,2022-03-04 18:58:58.591011
25.51,25.85,25.9,NO MAX_MODE,2022-03-04 19:17:40.233032
25.214,25.35,26.0,NO MAX_MODE,2022-03-04 19:22:57.027475
25.064,25.1,25.1,NO MAX_MODE,2022-03-04 19:31:37.350647
25.756,25.85,25.7,NO MAX_MODE,2022-03-04 19:37:28.141784
25.224,25.0,25.0,NO MAX_MODE,2022-03-04 19:44:13.109836
28.695999999999998,30.3,19.4,NO MAX_MODE,2022-03-06 18:52:38.333103
24.0,22.05,NO MODE,NO MAX_MODE,2022-03-06 18:58:10.863503
27.164,28.65,19.9,NO MAX_MODE,2022-03-06 19:06:32.684969
28.708000000000002,31.15,32.7,NO MAX_MODE,2022-03-06 19:32:30.984365
22.568,20.1,19.3,NO MAX_MODE,2022-03-06 19:58:33.241173
29.728,30.1,29.9,NO MAX_MODE,2022-03-06 20:17:51.657170
26.726,28.700000000000003,NO MODE,NO MAX_MODE,2022-03-06 20:57:23.165998
33.72,33.6,NO MODE,NO MAX_MODE,2022-03-06 22:45:13.670410
31.912,31.5,30.8,NO MAX_MODE,2022-03-07 02:29:08.667585
33.746,33.349999999999994,NO MODE,NO MAX_MODE,2022-03-07 02:35:02.672118
28.85,29.7,23.1,NO MAX_MODE,2022-03-07 04:55:08.785056
23.986,21.95,18.6,NO MAX_MODE,2022-03-07 08:10:57.582383
23.45,22.1,20.2,NO MAX_MODE,2022-03-07 09:19:44.305359
24.604,22.35,22.0,NO MAX_MODE,2022-03-07 09:31:42.756174
23.506,24.5,NO MODE,NO MAX_MODE,2022-03-07 12:09:53.602675
23.752,22.85,NO MODE,NO MAX_MODE,2022-03-07 12:14:27.239787
28.618,28.5,28.3,NO MAX_MODE,2022-03-07 12:47:55.747558
24.98,25.2,25.2,NO MAX_MODE,2022-03-07 12:55:20.652077
26.994,26.45,NO MODE,NO MAX_MODE,2022-03-07 12:59:43.075969
28.914,29.4,27.5,NO MAX_MODE,2022-03-07 13:27:16.367232
27.71,26.5,25.6,NO MAX_MODE,2022-03-07 13:37:42.007647
22.764,24.5,27.7,NO MAX_MODE,2022-03-07 13:43:27.747815
21.49,21.85,NO MODE,NO MAX_MODE,2022-03-07 13:47:42.681085
26.4,26.05,25.8,NO MAX_MODE,2022-03-07 13:54:02.546729
24.77,25.55,26.4,NO MAX_MODE,2022-03-07 13:57:16.813810
25.528,26.3,NO MODE,NO MAX_MODE,2022-03-07 14:09:03.267294
25.344,25.9,NO MODE,NO MAX_MODE,2022-03-07 14:31:27.140515
24.878,26.25,29.7,NO MAX_MODE,2022-03-07 14:43:25.580741
23.462,22.25,18.9,NO MAX_MODE,2022-03-07 15:56:34.596887
25.344,24.9,22.1,NO MAX_MODE,2022-03-07 17:29:51.201824
23.228,24.05,18.5,NO MAX_MODE,2022-03-07 18:29:25.146956
27.83,27.8,28.4,NO MAX_MODE,2022-03-07 18:52:31.282514
25.778,26.299999999999997,27.3,NO MAX_MODE,2022-03-07 19:02:55.490324
21.8,19.5,18.4,NO MAX_MODE,2022-03-07 19:32:51.763143
25.108,24.95,NO MODE,NO MAX_MODE,2022-03-07 19:37:47.311218
21.438,19.5,NO MODE,NO MAX_MODE,2022-03-07 19:50:46.076050
23.99,25.0,19.6,NO MAX_MODE,2022-03-07 19:53:22.492389
23.108,23.2,NO MODE,NO MAX_MODE,2022-03-07 20:09:55.773668
25.002,25.8,29.0,NO MAX_MODE,2022-03-07 20:29:40.378236
22.628,22.6,23.5,NO MAX_MODE,2022-03-07 20:40:04.261014
20.064,19.35,15.6,NO MAX_MODE,2022-03-07 20:46:05.512504
21.78,23.1,NO MODE,NO MAX_MODE,2022-03-07 20:52:09.639635
23.918,25.0,NO MODE,NO MAX_MODE,2022-03-07 21:20:22.765031
18.816,16.0,16.0,NO MAX_MODE,2022-03-07 21:35:32.516545
26.758,27.15,NO MODE,NO MAX_MODE,2022-03-07 21:59:11.686198
24.372,24.0,23.6,NO MAX_MODE,2022-03-07 22:04:23.742426
30.538,30.85,NO MODE,NO MAX_MODE,2022-03-07 22:29:07.622064
24.912,24.85,NO MODE,NO MAX_MODE,2022-03-08 01:23:10.305683
27.264,26.4,26.1,NO MAX_MODE,2022-03-08 01:37:38.993407
27.56,28.55,NO MODE,NO MAX_MODE,2022-03-08 05:28:31.394195
21.5,20.8,18.5,NO MAX_MODE,2022-03-08 08:48:05.730544
32.448,32.2,31.5,NO MAX_MODE,2022-03-08 08:55:04.668314
24.868,26.9,NO MODE,NO MAX_MODE,2022-03-08 09:01:59.759685
33.01,35.05,24.6,NO MAX_MODE,2022-03-08 12:05:23.034734
39.53,39.5,39.1,NO MAX_MODE,2022-03-08 12:13:04.468554
38.486,38.05,36.8,NO MAX_MODE,2022-03-08 12:24:12.270093
28.314,23.95,NO MODE,NO MAX_MODE,2022-03-08 13:02:01.749018
37.802,37.05,36.7,NO MAX_MODE,2022-03-08 13:22:03.741309
37.692,38.25,NO MODE,NO MAX_MODE,2022-03-08 13:41:01.882607
24.076,21.3,21.3,NO MAX_MODE,2022-03-08 13:50:59.796168
36.966,35.95,34.8,NO MAX_MODE,2022-03-08 14:08:16.240074
38.524,37.85,36.5,NO MAX_MODE,2022-03-08 14:16:40.698562
29.736,29.85,NO MODE,NO MAX_MODE,2022-03-08 14:55:17.507750
29.37,27.45,NO MODE,NO MAX_MODE,2022-03-08 15:00:44.102493
39.048,38.7,38.4,NO MAX_MODE,2022-03-08 15:23:08.297531
33.9,37.5,NO MODE,NO MAX_MODE,2022-03-08 15:30:53.583715
38.334,38.9,38.3,NO MAX_MODE,2022-03-08 15:44:08.522367
33.652,34.650000000000006,NO MODE,NO MAX_MODE,2022-03-08 17:11:33.691834
38.21,37.8,37.8,NO MAX_MODE,2022-03-08 17:17:54.989912
36.884,36.95,NO MODE,NO MAX_MODE,2022-03-08 17:29:46.045586
30.96,31.95,NO MODE,NO MAX_MODE,2022-03-08 18:42:32.940556
29.72,30.55,20.2,NO MAX_MODE,2022-03-08 19:06:07.265363
40.062,39.8,39.8,NO MAX_MODE,2022-03-08 19:19:05.369556
39.362,39.0,39.0,NO MAX_MODE,2022-03-08 19:30:04.704555
26.124,22.950000000000003,NO MODE,NO MAX_MODE,2022-03-08 19:39:54.915154
34.872,35.7,NO MODE,NO MAX_MODE,2022-03-08 19:46:20.707859
29.266,27.15,NO MODE,NO MAX_MODE,2022-03-08 19:58:57.129126
36.092,36.1,35.6,NO MAX_MODE,2022-03-08 20:20:00.866977
31.17,34.0,NO MODE,NO MAX_MODE,2022-03-08 20:23:05.027646
31.03,33.95,NO MODE,NO MAX_MODE,2022-03-08 20:40:17.172223
35.792,36.3,NO MODE,NO MAX_MODE,2022-03-08 20:47:21.714468
31.628,30.799999999999997,26.4,NO MAX_MODE,2022-03-08 20:58:55.285483
36.612,36.0,NO MODE,NO MAX_MODE,2022-03-08 21:06:57.951169
31.478,34.25,NO MODE,NO MAX_MODE,2022-03-08 21:12:05.612582
39.198,38.9,38.7,NO MAX_MODE,2022-03-08 21:28:38.236103
32.804,36.05,NO MODE,NO MAX_MODE,2022-03-08 21:36:10.526766
34.158,35.1,35.1,NO MAX_MODE,2022-03-08 21:56:45.324715
34.322,36.849999999999994,NO MODE,NO MAX_MODE,2022-03-09 00:00:32.108621
40.874,41.3,42.5,NO MAX_MODE,2022-03-09 00:13:53.656011
22.358,19.65,NO MODE,NO MAX_MODE,2022-03-09 01:19:02.646719
26.536,25.85,30.2,NO MAX_MODE,2022-03-09 01:34:56.529160
25.65,25.6,25.6,NO MAX_MODE,2022-03-09 01:48:23.358667
22.522,23.2,NO MODE,NO MAX_MODE,2022-03-09 04:42:39.599649
21.494,22.1,16.8,NO MAX_MODE,2022-03-09 08:18:51.402727
21.52,22.35,16.4,NO MAX_MODE,2022-03-09 12:26:34.581532
25.044,25.35,25.4,NO MAX_MODE,2022-03-09 12:36:43.396124
38.928,38.7,NO MODE,NO MAX_MODE,2022-03-09 12:41:31.232109
23.386,24.75,18.6,NO MAX_MODE,2022-03-09 12:58:03.431970
21.954,21.35,26.0,NO MAX_MODE,2022-03-09 13:53:05.945064
28.532,28.5,NO MODE,NO MAX_MODE,2022-03-09 14:05:50.628590
22.872,22.55,21.6,NO MAX_MODE,2022-03-09 14:24:51.306536
21.822,21.3,NO MODE,NO MAX_MODE,2022-03-09 14:44:13.684160
23.338,25.3,NO MODE,NO MAX_MODE,2022-03-09 14:58:47.765363
28.542,28.35,30.0,NO MAX_MODE,2022-03-09 15:10:42.695509
23.823999999999998,23.95,26.2,NO MAX_MODE,2022-03-09 15:16:16.107564
27.27,27.35,NO MODE,NO MAX_MODE,2022-03-09 16:05:19.239928
23.886,23.799999999999997,NO MODE,NO MAX_MODE,2022-03-09 17:01:54.101311
24.733999999999998,24.7,NO MODE,NO MAX_MODE,2022-03-09 17:30:38.502772
23.208,23.700000000000003,NO MODE,NO MAX_MODE,2022-03-09 17:45:03.563265
24.184,24.6,24.7,NO MAX_MODE,2022-03-09 18:17:31.626911
25.688,27.5,NO MODE,NO MAX_MODE,2022-03-09 19:17:09.556869
39.528,39.3,NO MODE,NO MAX_MODE,2022-03-09 19:29:18.227609
26.226,27.05,21.3,NO MAX_MODE,2022-03-09 19:42:14.472727
25.618,26.8,NO MODE,NO MAX_MODE,2022-03-09 19:57:11.893514
24.266,24.5,22.4,NO MAX_MODE,2022-03-09 20:03:00.830909
29.128,30.3,30.9,NO MAX_MODE,2022-03-09 20:15:32.073034
23.936,25.25,25.3,NO MAX_MODE,2022-03-09 20:19:48.326163
27.572,28.2,29.2,NO MAX_MODE,2022-03-09 20:37:56.173462
25.732,26.2,NO MODE,NO MAX_MODE,2022-03-09 20:46:50.571164
25.026,25.4,25.4,NO MAX_MODE,2022-03-09 20:55:40.352673
30.096,30.25,NO MODE,NO MAX_MODE,2022-03-09 21:00:49.101312
21.232,21.6,21.4,NO MAX_MODE,2022-03-09 21:58:49.047386
24.18,23.85,NO MODE,NO MAX_MODE,2022-03-10 00:18:18.083177
25.804,25.95,22.9,NO MAX_MODE,2022-03-10 03:18:49.532565
26.188,26.05,NO MODE,NO MAX_MODE,2022-03-10 06:14:33.583963
26.358,26.5,26.5,NO MAX_MODE,2022-03-10 09:01:54.745598
27.55,28.5,27.1,NO MAX_MODE,2022-03-10 11:35:19.775319
26.72,27.3,27.3,NO MAX_MODE,2022-03-10 12:39:24.944044
25.848,25.45,26.6,NO MAX_MODE,2022-03-10 14:17:42.862652
30.638,30.85,NO MODE,NO MAX_MODE,2022-03-10 15:19:32.330250
27.734,28.35,30.2,NO MAX_MODE,2022-03-10 15:28:38.400440
26.03,25.1,25.0,NO MAX_MODE,2022-03-10 16:32:03.182096
28.778,27.55,NO MODE,NO MAX_MODE,2022-03-10 16:37:10.735665
25.17,24.45,22.2,NO MAX_MODE,2022-03-10 17:05:31.027877
28.974,29.2,29.4,NO MAX_MODE,2022-03-10 17:28:23.299437
25.234,26.8,21.1,NO MAX_MODE,2022-03-10 17:42:11.492815
26.884,26.7,26.2,NO MAX_MODE,2022-03-10 17:47:19.695839
25.68,25.299999999999997,NO MODE,NO MAX_MODE,2022-03-10 18:11:58.090668
29.376,29.8,29.8,NO MAX_MODE,2022-03-10 18:28:56.046208
27.312,26.3,25.8,NO MAX_MODE,2022-03-10 18:32:54.795855
25.546,25.1,NO MODE,NO MAX_MODE,2022-03-10 19:00:02.765875
27.954,29.15,23.7,NO MAX_MODE,2022-03-10 19:11:01.555644
29.062,29.35,NO MODE,NO MAX_MODE,2022-03-10 19:33:17.731862
28.166,27.549999999999997,NO MODE,NO MAX_MODE,2022-03-10 19:41:37.575697
27.884,27.55,NO MODE,NO MAX_MODE,2022-03-10 20:07:56.686169
26.458,26.200000000000003,NO MODE,NO MAX_MODE,2022-03-10 20:28:49.753093
31.164,30.7,NO MODE,NO MAX_MODE,2022-03-10 21:05:16.682727
32.804,32.75,33.8,NO MAX_MODE,2022-03-10 21:20:37.103462
24.714,25.8,21.0,NO MAX_MODE,2022-03-10 21:39:53.756343
24.818,24.75,NO MODE,NO MAX_MODE,2022-03-11 03:46:00.301275
24.844,25.4,26.0,NO MAX_MODE,2022-03-11 06:12:23.321696
25.036,25.35,25.6,NO MAX_MODE,2022-03-11 08:01:00.064976
24.644,24.7,24.5,NO MAX_MODE,2022-03-11 12:32:59.286360
25.41,25.75,NO MODE,NO MAX_MODE,2022-03-11 12:44:30.761853
27.774,27.75,27.7,NO MAX_MODE,2022-03-11 13:10:13.208869
27.614,27.700000000000003,NO MODE,NO MAX_MODE,2022-03-11 14:16:13.297463
28.288,29.2,30.5,NO MAX_MODE,2022-03-11 15:31:13.831690
28.186,28.6,24.9,NO MAX_MODE,2022-03-11 15:37:49.881689
25.896,26.15,27.8,NO MAX_MODE,2022-03-11 15:43:27.909806
23.9,23.1,21.4,NO MAX_MODE,2022-03-11 15:51:55.901035
28.91,29.15,NO MODE,NO MAX_MODE,2022-03-11 15:59:48.333988
27.862000000000002,28.1,28.1,NO MAX_MODE,2022-03-11 16:13:24.302623
27.294,28.4,NO MODE,NO MAX_MODE,2022-03-11 17:10:59.808837
28.022,28.1,28.0,NO MAX_MODE,2022-03-11 17:30:12.932313
29.298,29.8,30.4,NO MAX_MODE,2022-03-11 17:58:09.661419
26.618,27.5,28.1,NO MAX_MODE,2022-03-11 18:07:56.131236
26.614,26.85,26.4,NO MAX_MODE,2022-03-11 18:53:49.376267
24.992,24.05,NO MODE,NO MAX_MODE,2022-03-11 19:02:43.772612
27.637999999999998,27.5,27.5,NO MAX_MODE,2022-03-11 19:12:20.775327
26.85,27.45,27.6,NO MAX_MODE,2022-03-11 19:30:58.238150
22.748,19.55,19.4,NO MAX_MODE,2022-03-11 20:05:23.198298
29.856,31.5,21.2,NO MAX_MODE,2022-03-11 20:39:06.766731
29.372,29.8,NO MODE,NO MAX_MODE,2022-03-11 20:50:36.042924
27.714,28.1,NO MODE,NO MAX_MODE,2022-03-11 21:04:47.456432
26.648,27.95,20.9,NO MAX_MODE,2022-03-11 21:22:09.958024
29.712,29.65,29.2,NO MAX_MODE,2022-03-11 21:39:15.939112
24.416,22.65,22.6,NO MAX_MODE,2022-03-12 00:56:20.920873
24.022,23.4,23.3,NO MAX_MODE,2022-03-12 01:06:45.789020
26.328,26.45,NO MODE,NO MAX_MODE,2022-03-12 03:55:53.814425
27.14,28.1,22.5,NO MAX_MODE,2022-03-12 11:43:51.218250
26.176,27.4,NO MODE,NO MAX_MODE,2022-03-12 11:59:34.312827
29.308,29.1,NO MODE,NO MAX_MODE,2022-03-12 12:09:32.224296
29.918,29.95,29.9,NO MAX_MODE,2022-03-12 12:24:13.363518
30.232,30.55,NO MODE,NO MAX_MODE,2022-03-12 13:12:39.825949
27.786,29.15,NO MODE,NO MAX_MODE,2022-03-12 14:02:41.054129
28.274,28.35,NO MODE,NO MAX_MODE,2022-03-12 14:26:05.472085
27.286,28.549999999999997,NO MODE,NO MAX_MODE,2022-03-12 15:03:42.513291
26.866,28.05,NO MODE,NO MAX_MODE,2022-03-12 15:22:29.319252
28.592,29.85,NO MODE,NO MAX_MODE,2022-03-12 15:43:14.351068
28.762,28.9,28.9,NO MAX_MODE,2022-03-12 15:53:47.487890
20.672,20.1,20.1,NO MAX_MODE,2022-03-12 16:03:46.947553
27.568,28.9,NO MODE,NO MAX_MODE,2022-03-12 16:13:21.853450
28.422,29.35,30.6,NO MAX_MODE,2022-03-12 16:50:36.432090
31.34,31.55,NO MODE,NO MAX_MODE,2022-03-12 17:01:27.182472
28.102,30.45,31.9,NO MAX_MODE,2022-03-12 17:42:47.663997
29.796,30.1,NO MODE,NO MAX_MODE,2022-03-12 17:55:41.135324
25.584,25.549999999999997,25.7,NO MAX_MODE,2022-03-12 18:01:33.365787
27.896,28.1,NO MODE,NO MAX_MODE,2022-03-12 18:14:31.140093
26.496,27.450000000000003,28.7,NO MAX_MODE,2022-03-12 18:41:31.186953
27.124,28.55,NO MODE,NO MAX_MODE,2022-03-12 19:02:04.439223
28.196,28.9,28.9,NO MAX_MODE,2022-03-12 19:33:07.421614
23.418,22.299999999999997,22.2,NO MAX_MODE,2022-03-12 19:51:37.397906
28.02,29.25,31.2,NO MAX_MODE,2022-03-12 20:38:21.372999
27.538,29.05,22.3,NO MAX_MODE,2022-03-12 20:58:38.775525
30.458,30.1,29.4,NO MAX_MODE,2022-03-12 21:08:31.745056
30.948,31.0,31.2,NO MAX_MODE,2022-03-12 21:13:40.488782
25.7,25.75,24.3,NO MAX_MODE,2022-03-12 21:47:09.762945
26.64,27.299999999999997,NO MODE,NO MAX_MODE,2022-03-13 01:37:29.683722
29.204,29.6,NO MODE,NO MAX_MODE,2022-03-13 01:51:15.999034
26.462,26.9,NO MODE,NO MAX_MODE,2022-03-13 05:08:15.229257
26.062,26.2,27.8,NO MAX_MODE,2022-03-13 07:46:57.909104
27.318,28.4,NO MODE,NO MAX_MODE,2022-03-13 11:34:14.963967
27.052,27.55,NO MODE,NO MAX_MODE,2022-03-13 12:34:18.847887
28.63,29.1,NO MODE,NO MAX_MODE,2022-03-13 14:02:26.075742
25.088,23.35,22.9,NO MAX_MODE,2022-03-13 14:18:57.494254
