Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
26.848,26.8,NO MODE,NO MAX_MODE,2022-03-03 14:53:49.773784
27.042,26.85,26.5,NO MAX_MODE,2022-03-03 14:57:40.923974
28.108,28.15,NO MODE,NO MAX_MODE,2022-03-03 15:24:09.071827
27.386,27.7,27.7,NO MAX_MODE,2022-03-03 15:30:21.877933
27.514,27.35,26.9,NO MAX_MODE,2022-03-03 15:55:41.007661
27.112,27.05,26.6,NO MAX_MODE,2022-03-03 16:18:23.270378
27.93,28.3,28.3,NO MAX_MODE,2022-03-03 16:37:25.608312
27.762,28.2,28.6,NO MAX_MODE,2022-03-03 16:43:58.677788
28.522,28.8,NO MODE,NO MAX_MODE,2022-03-03 16:53:15.209834
28.118,28.0,27.2,NO MAX_MODE,2022-03-03 17:15:52.864564
28.154,28.2,28.4,NO MAX_MODE,2022-03-03 17:27:26.102774
28.798000000000002,29.15,NO MODE,NO MAX_MODE,2022-03-03 17:36:54.181259
16.142,28.1,NO MODE,NO MAX_MODE,2022-03-03 17:56:55.191101
26.842,26.85,NO MODE,NO MAX_MODE,2022-03-03 18:04:41.133454
27.348,27.200000000000003,NO MODE,NO MAX_MODE,2022-03-03 18:19:52.655362
27.759999999999998,27.8,NO MODE,NO MAX_MODE,2022-03-03 18:44:56.911253
28.344,28.35,28.4,NO MAX_MODE,2022-03-03 19:20:21.886112
27.446,27.5,NO MODE,NO MAX_MODE,2022-03-03 19:28:03.962968
27.188,27.5,28.6,NO MAX_MODE,2022-03-03 19:40:14.521505
28.354,28.4,28.4,NO MAX_MODE,2022-03-03 19:47:33.945711
27.698,28.15,28.5,NO MAX_MODE,2022-03-03 19:59:07.403818
27.976,28.15,NO MODE,NO MAX_MODE,2022-03-03 20:05:28.801780
27.762,28.4,28.5,NO MAX_MODE,2022-03-03 20:18:18.537425
27.442,27.6,27.9,NO MAX_MODE,2022-03-03 20:21:36.670865
27.99,28.1,NO MODE,NO MAX_MODE,2022-03-03 20:25:09.452791
27.802,27.8,NO MODE,NO MAX_MODE,2022-03-03 20:36:40.702597
27.412,27.45,28.0,NO MAX_MODE,2022-03-03 20:54:40.076470
26.782,26.65,NO MODE,NO MAX_MODE,2022-03-03 21:01:30.205475
26.922,26.8,26.0,NO MAX_MODE,2022-03-03 21:10:44.649137
28.292,28.2,27.7,NO MAX_MODE,2022-03-03 21:17:47.437341
26.554,26.6,NO MODE,NO MAX_MODE,2022-03-03 21:20:26.603762
26.426,26.35,NO MODE,NO MAX_MODE,2022-03-03 21:25:36.571612
26.188,26.2,NO MODE,NO MAX_MODE,2022-03-03 21:32:59.178687
26.05,25.5,25.5,NO MAX_MODE,2022-03-03 21:43:11.181125
27.556,27.5,NO MODE,NO MAX_MODE,2022-03-03 21:48:50.642592
27.53,27.6,27.6,NO MAX_MODE,2022-03-03 21:55:00.058409
28.054,28.1,28.2,NO MAX_MODE,2022-03-03 22:03:00.308377
28.738,28.700000000000003,28.3,NO MAX_MODE,2022-03-03 22:13:01.966612
28.226,28.3,28.2,NO MAX_MODE,2022-03-03 22:17:44.510539
28.32,28.2,28.1,NO MAX_MODE,2022-03-03 22:27:17.777862
27.956,28.0,27.7,NO MAX_MODE,2022-03-03 22:35:19.013199
27.766000000000002,28.05,NO MODE,NO MAX_MODE,2022-03-03 22:42:48.011719
28.09,28.3,28.6,NO MAX_MODE,2022-03-03 22:53:59.889388
26.698,26.6,26.3,NO MAX_MODE,2022-03-03 23:03:06.301836
28.66,28.75,28.9,NO MAX_MODE,2022-03-03 23:12:34.818170
27.9,27.8,27.7,NO MAX_MODE,2022-03-03 23:27:26.085689
28.276,28.25,28.2,NO MAX_MODE,2022-03-04 01:59:19.013147
28.37,28.45,NO MODE,NO MAX_MODE,2022-03-04 02:04:45.493131
27.624,27.6,NO MODE,NO MAX_MODE,2022-03-04 04:40:30.129506
26.684,26.55,27.9,NO MAX_MODE,2022-03-04 04:49:13.089033
27.312,27.4,27.6,NO MAX_MODE,2022-03-04 05:00:15.284293
27.028,26.799999999999997,NO MODE,NO MAX_MODE,2022-03-04 05:14:08.330838
28.14,28.3,29.0,NO MAX_MODE,2022-03-04 08:56:35.213267
26.708,26.8,NO MODE,NO MAX_MODE,2022-03-04 09:06:13.213480
27.894,27.95,NO MODE,NO MAX_MODE,2022-03-04 09:11:08.544826
28.18,28.2,28.2,NO MAX_MODE,2022-03-04 09:22:05.349824
26.12,26.15,26.0,NO MAX_MODE,2022-03-04 11:33:25.236243
26.044,26.1,26.5,NO MAX_MODE,2022-03-04 11:57:14.543033
26.074,26.1,NO MODE,NO MAX_MODE,2022-03-04 12:26:37.689509
26.282,26.1,25.7,NO MAX_MODE,2022-03-04 12:31:21.570511
27.582,27.65,28.1,NO MAX_MODE,2022-03-04 12:41:41.824142
26.254,26.0,25.5,NO MAX_MODE,2022-03-04 13:05:55.669797
27.94,27.9,28.2,NO MAX_MODE,2022-03-04 13:19:52.992516
26.342,26.299999999999997,26.0,NO MAX_MODE,2022-03-04 13:24:54.827183
26.582,26.45,26.1,NO MAX_MODE,2022-03-04 13:28:32.651661
26.368,26.55,26.7,NO MAX_MODE,2022-03-04 13:58:47.985075
28.518,28.6,28.6,NO MAX_MODE,2022-03-04 14:04:11.590970
27.21,27.200000000000003,26.0,NO MAX_MODE,2022-03-04 14:34:54.553809
26.54,26.45,26.8,NO MAX_MODE,2022-03-04 14:45:17.012966
26.46,26.15,25.4,NO MAX_MODE,2022-03-04 14:57:15.124839
27.208,27.45,28.4,NO MAX_MODE,2022-03-04 15:15:33.547568
25.882,25.8,NO MODE,NO MAX_MODE,2022-03-04 15:41:55.972352
28.528,28.3,NO MODE,NO MAX_MODE,2022-03-04 16:20:58.327738
27.148,27.0,NO MODE,NO MAX_MODE,2022-03-04 16:31:39.503245
26.302,26.15,25.7,NO MAX_MODE,2022-03-04 16:37:48.676606
27.968,28.05,28.5,NO MAX_MODE,2022-03-04 16:52:19.142550
27.02,26.75,26.4,NO MAX_MODE,2022-03-04 17:25:50.515213
28.268,28.3,NO MODE,NO MAX_MODE,2022-03-04 17:31:02.348578
26.98,26.95,NO MODE,NO MAX_MODE,2022-03-04 17:36:41.156272
27.328,27.45,NO MODE,NO MAX_MODE,2022-03-04 18:27:52.855917
27.166,27.55,NO MODE,NO MAX_MODE,2022-03-04 18:35:38.567562
26.812,26.35,25.6,NO MAX_MODE,2022-03-04 18:43:19.237226
27.108,27.15,28.4,NO MAX_MODE,2022-03-04 18:54:44.659165
27.242,27.299999999999997,NO MODE,NO MAX_MODE,2022-03-04 19:03:02.298052
25.95,25.7,NO MODE,NO MAX_MODE,2022-03-04 19:06:11.514912
29.41,29.5,29.5,NO MAX_MODE,2022-03-04 19:13:21.341362
27.201999999999998,27.45,28.2,NO MAX_MODE,2022-03-04 19:19:11.385441
27.014,27.2,NO MODE,NO MAX_MODE,2022-03-04 19:28:50.038741
27.102,27.15,NO MODE,NO MAX_MODE,2022-03-04 19:34:24.430464
26.484,26.35,NO MODE,NO MAX_MODE,2022-03-04 19:46:27.292390
27.387999999999998,27.25,NO MODE,NO MAX_MODE,2022-03-04 19:48:44.770831
28.018,28.3,28.5,NO MAX_MODE,2022-03-04 19:54:30.072192
27.77,27.95,NO MODE,NO MAX_MODE,2022-03-04 20:07:16.068950
27.66,27.9,29.1,NO MAX_MODE,2022-03-04 20:19:59.417722
26.858,27.0,NO MODE,NO MAX_MODE,2022-03-04 20:30:23.759330
27.758,27.5,NO MODE,NO MAX_MODE,2022-03-04 20:36:09.820704
27.658,27.65,NO MODE,NO MAX_MODE,2022-03-04 20:40:29.382990
26.532,26.200000000000003,NO MODE,NO MAX_MODE,2022-03-04 20:53:37.385855
27.836,27.95,NO MODE,NO MAX_MODE,2022-03-04 20:58:25.448081
26.578,26.55,NO MODE,NO MAX_MODE,2022-03-04 21:02:28.498768
27.774,27.9,28.2,NO MAX_MODE,2022-03-04 21:07:28.002645
27.534,27.3,NO MODE,NO MAX_MODE,2022-03-04 21:21:15.088293
27.36,27.7,28.1,NO MAX_MODE,2022-03-04 21:26:57.634816
26.826,27.1,NO MODE,NO MAX_MODE,2022-03-04 21:34:27.725659
28.122,28.05,NO MODE,NO MAX_MODE,2022-03-04 21:43:53.494318
28.842,28.8,NO MODE,NO MAX_MODE,2022-03-04 21:48:15.028264
27.682,27.55,27.7,NO MAX_MODE,2022-03-04 21:57:10.765123
28.364,28.65,28.9,NO MAX_MODE,2022-03-04 22:05:11.786246
28.695999999999998,28.8,29.5,NO MAX_MODE,2022-03-04 22:13:56.496038
29.44,29.799999999999997,NO MODE,NO MAX_MODE,2022-03-06 20:48:32.625096
33.414,34.45,35.1,NO MAX_MODE,2022-03-06 21:13:45.565238
25.46,23.0,23.0,NO MAX_MODE,2022-03-06 23:05:28.767538
35.526,35.1,NO MODE,NO MAX_MODE,2022-03-06 23:34:47.175090
30.246,31.7,31.7,NO MAX_MODE,2022-03-07 02:41:44.103583
25.61,24.5,NO MODE,NO MAX_MODE,2022-03-07 06:13:19.417230
36.902,36.7,36.7,NO MAX_MODE,2022-03-07 06:18:36.634073
28.018,26.799999999999997,NO MODE,NO MAX_MODE,2022-03-07 06:33:06.764799
35.534,35.3,NO MODE,NO MAX_MODE,2022-03-07 06:54:18.865006
35.908,35.2,NO MODE,NO MAX_MODE,2022-03-07 09:46:52.612835
31.058,31.0,37.6,NO MAX_MODE,2022-03-07 10:37:50.438511
31.368,31.25,31.4,NO MAX_MODE,2022-03-07 10:50:27.950269
28.788,28.9,28.7,NO MAX_MODE,2022-03-07 12:57:43.420276
27.588,30.7,34.7,NO MAX_MODE,2022-03-07 13:10:07.404580
25.0,28.2,29.0,NO MAX_MODE,2022-03-07 14:00:56.967224
27.716,27.1,27.0,NO MAX_MODE,2022-03-07 14:11:54.645436
27.132,27.1,26.6,NO MAX_MODE,2022-03-07 14:16:32.134668
28.94,28.5,28.3,NO MAX_MODE,2022-03-07 14:23:53.968009
28.43,28.7,28.9,NO MAX_MODE,2022-03-07 14:36:10.688373
31.846,31.8,31.6,NO MAX_MODE,2022-03-07 14:48:05.826991
30.252,29.9,29.5,NO MAX_MODE,2022-03-07 15:06:24.557718
23.988,23.1,20.9,NO MAX_MODE,2022-03-07 17:08:23.256028
23.324,22.55,NO MODE,NO MAX_MODE,2022-03-07 17:16:48.268152
26.426,29.450000000000003,NO MODE,NO MAX_MODE,2022-03-07 17:28:30.309940
30.509999999999998,30.25,29.9,NO MAX_MODE,2022-03-07 17:36:57.189416
31.118,31.0,30.6,NO MAX_MODE,2022-03-07 17:52:00.323988
23.95,21.7,21.6,NO MAX_MODE,2022-03-07 18:55:33.556746
27.454,29.35,30.1,NO MAX_MODE,2022-03-07 19:12:03.222184
26.92,26.7,26.5,NO MAX_MODE,2022-03-07 19:57:46.554705
25.22,27.0,18.8,NO MAX_MODE,2022-03-07 20:35:25.454996
19.106,17.9,18.1,NO MAX_MODE,2022-03-07 21:26:16.976347
29.394,30.5,NO MODE,NO MAX_MODE,2022-03-07 21:54:39.139595
27.412,30.1,NO MODE,NO MAX_MODE,2022-03-07 22:11:57.786257
24.814,22.35,21.3,NO MAX_MODE,2022-03-07 22:25:34.083414
31.548,33.099999999999994,33.8,NO MAX_MODE,2022-03-07 22:31:49.427021
28.41,28.2,28.2,NO MAX_MODE,2022-03-07 22:38:52.321175
30.516,30.25,29.8,NO MAX_MODE,2022-03-07 22:45:44.001119
30.138,30.8,NO MODE,NO MAX_MODE,2022-03-08 01:34:53.878838
28.228,29.5,NO MODE,NO MAX_MODE,2022-03-08 01:41:05.931680
23.85,20.950000000000003,20.5,NO MAX_MODE,2022-03-08 05:16:18.642930
32.376,32.45,32.5,NO MAX_MODE,2022-03-08 07:33:51.433277
31.701999999999998,31.75,NO MODE,NO MAX_MODE,2022-03-08 07:36:46.231008
31.026,31.1,32.4,NO MAX_MODE,2022-03-08 07:45:13.337768
29.637999999999998,29.7,29.9,NO MAX_MODE,2022-03-08 07:53:14.134672
28.794,28.9,28.9,NO MAX_MODE,2022-03-08 07:59:06.244731
25.044,24.85,19.1,NO MAX_MODE,2022-03-08 09:04:21.972135
27.14,29.45,29.9,NO MAX_MODE,2022-03-08 09:14:40.132366
25.35,26.299999999999997,27.6,NO MAX_MODE,2022-03-08 09:22:50.179022
32.424,33.75,NO MODE,NO MAX_MODE,2022-03-08 11:37:17.621218
36.318,37.15,NO MODE,NO MAX_MODE,2022-03-08 12:21:39.932012
38.512,41.3,42.5,NO MAX_MODE,2022-03-08 12:51:53.260687
34.788,35.4,35.8,NO MAX_MODE,2022-03-08 13:35:24.630248
37.16,36.8,37.0,NO MAX_MODE,2022-03-08 13:46:06.350595
31.954,34.599999999999994,NO MODE,NO MAX_MODE,2022-03-08 13:54:05.487427
32.712,37.4,NO MODE,NO MAX_MODE,2022-03-08 14:11:22.038673
30.246,27.0,NO MODE,NO MAX_MODE,2022-03-08 14:57:35.097659
34.848,37.650000000000006,NO MODE,NO MAX_MODE,2022-03-08 15:05:04.191309
34.306,36.05,NO MODE,NO MAX_MODE,2022-03-08 15:12:25.149608
35.966,38.8,42.9,NO MAX_MODE,2022-03-08 15:19:05.595516
33.138,33.4,NO MODE,NO MAX_MODE,2022-03-08 15:37:03.087002
39.966,40.0,39.6,NO MAX_MODE,2022-03-08 15:47:00.786455
31.218,28.45,25.5,NO MAX_MODE,2022-03-08 15:52:35.509930
38.802,38.95,39.1,NO MAX_MODE,2022-03-08 15:58:48.884851
40.914,41.150000000000006,NO MODE,NO MAX_MODE,2022-03-08 16:07:08.169726
33.308,28.75,41.0,NO MAX_MODE,2022-03-08 16:18:48.560128
30.592,27.75,27.5,NO MAX_MODE,2022-03-08 16:40:17.511846
36.628,39.05,NO MODE,NO MAX_MODE,2022-03-08 18:31:01.465219
38.834,38.1,NO MODE,NO MAX_MODE,2022-03-08 18:45:55.585941
39.702,39.75,NO MODE,NO MAX_MODE,2022-03-08 19:12:51.347211
33.354,33.45,NO MODE,NO MAX_MODE,2022-03-08 19:22:29.103813
34.942,37.9,39.6,NO MAX_MODE,2022-03-08 20:05:20.619609
37.726,40.650000000000006,41.4,NO MAX_MODE,2022-03-08 20:24:36.271653
35.542,36.3,NO MODE,NO MAX_MODE,2022-03-08 21:09:46.370283
25.6,24.15,24.3,NO MAX_MODE,2022-03-08 21:32:24.996097
35.77,36.95,36.7,NO MAX_MODE,2022-03-08 21:46:08.882391
35.292,39.4,41.3,NO MAX_MODE,2022-03-08 22:04:46.230273
40.01,39.650000000000006,NO MODE,NO MAX_MODE,2022-03-08 22:16:13.507904
31.669999999999998,28.6,NO MODE,NO MAX_MODE,2022-03-08 22:22:29.410282
39.442,39.45,39.2,NO MAX_MODE,2022-03-08 22:39:56.748257
31.358,29.2,NO MODE,NO MAX_MODE,2022-03-09 00:07:46.121296
26.95,26.8,26.5,NO MAX_MODE,2022-03-09 01:29:10.462416
27.296,27.25,27.0,NO MAX_MODE,2022-03-09 04:52:04.925694
21.684,20.799999999999997,NO MODE,NO MAX_MODE,2022-03-09 08:34:43.972434
23.936,25.3,NO MODE,NO MAX_MODE,2022-03-09 08:52:57.221500
24.034,24.4,24.3,NO MAX_MODE,2022-03-09 12:18:56.787839
25.828,26.15,NO MODE,NO MAX_MODE,2022-03-09 13:25:38.051741
26.846,27.2,27.3,NO MAX_MODE,2022-03-09 13:45:00.198800
25.274,24.35,21.3,NO MAX_MODE,2022-03-09 14:24:10.026803
26.392,28.05,22.6,NO MAX_MODE,2022-03-09 14:37:32.466097
40.286,40.4,NO MODE,NO MAX_MODE,2022-03-09 14:54:09.397724
28.164,28.3,28.6,NO MAX_MODE,2022-03-09 14:56:11.902230
24.692,23.5,21.6,NO MAX_MODE,2022-03-09 15:03:47.170468
24.296,25.4,NO MODE,NO MAX_MODE,2022-03-09 15:20:45.451152
25.884,26.0,25.4,NO MAX_MODE,2022-03-09 15:31:14.962016
27.582,27.65,28.2,NO MAX_MODE,2022-03-09 15:41:26.738001
28.098,28.3,NO MODE,NO MAX_MODE,2022-03-09 15:53:19.356015
40.89,41.2,41.1,NO MAX_MODE,2022-03-09 15:59:41.530973
25.552,25.5,25.2,NO MAX_MODE,2022-03-09 16:34:53.284228
25.718,27.3,21.0,NO MAX_MODE,2022-03-09 16:45:14.080216
23.938,24.200000000000003,NO MODE,NO MAX_MODE,2022-03-09 17:50:51.944135
26.454,26.45,NO MODE,NO MAX_MODE,2022-03-09 18:07:13.785462
26.358,26.6,NO MODE,NO MAX_MODE,2022-03-09 18:24:33.534572
27.304,27.65,NO MODE,NO MAX_MODE,2022-03-09 18:41:00.119506
23.664,22.7,22.7,NO MAX_MODE,2022-03-09 19:01:20.385961
27.296,28.55,NO MODE,NO MAX_MODE,2022-03-09 19:24:12.665412
28.952,29.2,29.2,NO MAX_MODE,2022-03-09 19:32:21.830165
28.914,29.0,27.3,NO MAX_MODE,2022-03-09 19:47:35.769265
31.378,31.95,32.1,NO MAX_MODE,2022-03-09 19:59:22.551012
30.156,30.4,31.5,NO MAX_MODE,2022-03-09 20:06:47.798034
30.582,29.6,23.8,NO MAX_MODE,2022-03-09 20:11:34.087843
34.71,34.6,35.2,NO MAX_MODE,2022-03-09 20:13:36.829726
26.252,26.35,23.6,NO MAX_MODE,2022-03-09 20:16:14.777012
25.276,25.1,23.6,NO MAX_MODE,2022-03-09 20:20:13.966791
27.242,29.450000000000003,NO MODE,NO MAX_MODE,2022-03-09 20:33:30.238962
30.246,29.9,NO MODE,NO MAX_MODE,2022-03-09 20:40:58.112674
24.334,24.55,NO MODE,NO MAX_MODE,2022-03-09 20:50:50.317408
30.924,30.3,30.9,NO MAX_MODE,2022-03-09 20:58:53.756762
29.068,29.549999999999997,30.6,NO MAX_MODE,2022-03-09 22:08:14.151721
27.496,27.9,NO MODE,NO MAX_MODE,2022-03-09 22:15:07.469649
29.814,30.05,NO MODE,NO MAX_MODE,2022-03-09 22:27:29.038227
28.894,29.299999999999997,NO MODE,NO MAX_MODE,2022-03-10 00:12:50.936157
26.042,26.049999999999997,NO MODE,NO MAX_MODE,2022-03-10 02:55:15.547786
26.012,26.3,24.3,NO MAX_MODE,2022-03-10 05:35:21.888900
27.424,27.55,NO MODE,NO MAX_MODE,2022-03-10 07:48:20.606299
28.02,28.7,NO MODE,NO MAX_MODE,2022-03-10 08:08:15.116905
28.464,28.3,NO MODE,NO MAX_MODE,2022-03-10 08:18:27.772180
28.0,27.5,27.5,NO MAX_MODE,2022-03-10 13:23:14.258194
24.012,22.9,21.6,NO MAX_MODE,2022-03-10 14:43:41.397200
27.904,28.15,24.7,NO MAX_MODE,2022-03-10 14:53:08.709622
34.992,35.2,35.3,NO MAX_MODE,2022-03-10 15:03:31.609657
29.008,27.35,25.3,NO MAX_MODE,2022-03-10 15:14:34.027299
31.37,32.0,NO MODE,NO MAX_MODE,2022-03-10 15:24:04.103356
29.014,30.0,26.0,NO MAX_MODE,2022-03-10 16:07:18.640743
27.804,27.45,27.2,NO MAX_MODE,2022-03-10 16:18:31.515454
34.442,34.45,34.3,NO MAX_MODE,2022-03-10 16:29:20.836909
27.12,26.4,NO MODE,NO MAX_MODE,2022-03-10 17:48:35.757801
30.234,30.35,NO MODE,NO MAX_MODE,2022-03-10 18:38:44.819448
32.446,32.8,32.8,NO MAX_MODE,2022-03-10 18:53:59.862793
28.148,27.85,27.3,NO MAX_MODE,2022-03-10 19:35:35.209308
33.392,34.45,NO MODE,NO MAX_MODE,2022-03-10 19:57:47.542365
24.29,23.4,23.0,NO MAX_MODE,2022-03-10 20:38:14.536922
29.084,29.3,NO MODE,NO MAX_MODE,2022-03-10 20:47:19.171523
25.53,25.2,NO MODE,NO MAX_MODE,2022-03-10 21:30:57.041206
29.344,29.1,NO MODE,NO MAX_MODE,2022-03-10 21:55:04.503034
29.58,30.3,NO MODE,NO MAX_MODE,2022-03-10 22:55:42.394959
30.752,30.85,NO MODE,NO MAX_MODE,2022-03-10 23:12:49.268463
28.91,29.05,29.1,NO MAX_MODE,2022-03-11 03:33:55.479810
27.474,27.9,30.0,NO MAX_MODE,2022-03-11 06:06:15.457096
29.172,29.55,NO MODE,NO MAX_MODE,2022-03-11 08:25:00.685325
30.354,31.0,NO MODE,NO MAX_MODE,2022-03-11 08:38:50.412462
27.754,28.9,28.9,NO MAX_MODE,2022-03-11 13:20:54.493050
25.416,23.35,23.1,NO MAX_MODE,2022-03-11 13:30:57.799915
28.908,29.05,NO MODE,NO MAX_MODE,2022-03-11 14:28:47.949916
28.442,29.25,31.0,NO MAX_MODE,2022-03-11 14:45:29.730104
26.346,27.8,21.7,NO MAX_MODE,2022-03-11 15:54:15.357056
28.22,28.2,NO MODE,NO MAX_MODE,2022-03-11 16:03:47.299357
27.964,28.5,24.3,NO MAX_MODE,2022-03-11 16:17:49.361238
29.752,29.65,29.3,NO MAX_MODE,2022-03-11 16:30:53.290610
29.89,30.6,NO MODE,NO MAX_MODE,2022-03-11 16:36:43.104841
30.036,30.1,29.7,NO MAX_MODE,2022-03-11 16:43:48.209304
27.308,28.15,NO MODE,NO MAX_MODE,2022-03-11 18:04:37.779270
29.676,30.75,NO MODE,NO MAX_MODE,2022-03-11 18:12:22.069742
28.662,29.0,30.3,NO MAX_MODE,2022-03-11 19:06:19.623439
28.246,29.1,NO MODE,NO MAX_MODE,2022-03-11 19:25:09.297004
29.346,29.6,NO MODE,NO MAX_MODE,2022-03-11 19:43:45.656043
35.934,36.1,NO MODE,NO MAX_MODE,2022-03-11 19:56:06.991136
32.562,32.45,32.3,NO MAX_MODE,2022-03-11 20:28:57.070923
31.33,32.849999999999994,NO MODE,NO MAX_MODE,2022-03-11 21:11:37.370138
30.88,31.95,33.0,NO MAX_MODE,2022-03-11 21:42:32.191893
25.82,25.35,25.0,NO MAX_MODE,2022-03-11 21:54:39.112366
29.874,30.0,30.0,NO MAX_MODE,2022-03-11 22:12:23.517737
28.33,28.55,NO MODE,NO MAX_MODE,2022-03-12 01:02:14.133982
24.012,23.3,NO MODE,NO MAX_MODE,2022-03-12 01:09:26.719154
20.872,32.25,NO MODE,NO MAX_MODE,2022-03-12 01:30:48.622178
32.208,32.45,32.8,NO MAX_MODE,2022-03-12 05:18:18.364533
31.38,31.5,30.6,NO MAX_MODE,2022-03-12 05:24:42.074329
28.078,29.0,30.1,NO MAX_MODE,2022-03-12 07:52:34.000773
24.834,23.05,NO MODE,NO MAX_MODE,2022-03-12 07:56:31.524156
30.786,30.9,NO MODE,NO MAX_MODE,2022-03-12 08:03:48.077714
27.512,27.700000000000003,NO MODE,NO MAX_MODE,2022-03-12 08:24:37.068524
28.216,30.15,30.4,NO MAX_MODE,2022-03-12 12:56:49.020123
32.11,33.0,NO MODE,NO MAX_MODE,2022-03-12 13:08:47.126865
31.87,31.85,NO MODE,NO MAX_MODE,2022-03-12 13:22:36.186328
26.776,28.2,NO MODE,NO MAX_MODE,2022-03-12 14:42:26.112077
29.872,30.35,31.0,NO MAX_MODE,2022-03-12 15:16:28.835483
26.174,26.7,NO MODE,NO MAX_MODE,2022-03-12 15:28:08.782839
29.382,30.9,32.5,NO MAX_MODE,2022-03-12 16:06:15.430290
33.176,33.0,33.0,NO MAX_MODE,2022-03-12 16:17:32.811452
28.56,28.55,NO MODE,NO MAX_MODE,2022-03-12 16:46:03.126486
31.51,31.5,NO MODE,NO MAX_MODE,2022-03-12 17:24:56.219291
29.564,30.5,30.5,NO MAX_MODE,2022-03-12 17:35:25.608218
31.114,31.2,31.2,NO MAX_MODE,2022-03-12 17:46:50.368383
34.77,34.5,NO MODE,NO MAX_MODE,2022-03-12 17:53:11.998604
30.014,32.55,25.1,NO MAX_MODE,2022-03-12 18:32:05.864429
29.2,29.2,NO MODE,NO MAX_MODE,2022-03-12 18:43:55.393514
25.868,24.2,23.4,NO MAX_MODE,2022-03-12 19:27:24.109834
31.79,31.3,30.2,NO MAX_MODE,2022-03-12 19:38:49.309084
28.076,26.9,25.9,NO MAX_MODE,2022-03-12 20:01:41.029299
29.868,31.55,NO MODE,NO MAX_MODE,2022-03-12 20:34:15.705603
30.518,31.65,NO MODE,NO MAX_MODE,2022-03-12 20:53:35.864762
34.718,35.0,NO MODE,NO MAX_MODE,2022-03-12 21:19:39.228207
25.77,25.65,NO MODE,NO MAX_MODE,2022-03-12 21:35:13.070670
26.87,25.15,24.9,NO MAX_MODE,2022-03-12 22:01:53.746682
28.94,30.4,NO MODE,NO MAX_MODE,2022-03-12 22:12:45.704282
29.484,29.4,29.3,NO MAX_MODE,2022-03-13 01:29:26.463742
31.18,31.5,31.5,NO MAX_MODE,2022-03-13 01:45:20.785992
31.146,31.2,31.2,NO MAX_MODE,2022-03-13 01:56:15.054681
27.186,27.25,24.8,NO MAX_MODE,2022-03-13 05:41:34.589535
30.644,30.9,31.2,NO MAX_MODE,2022-03-13 05:52:32.705280
29.022,29.45,29.7,NO MAX_MODE,2022-03-13 05:59:33.629980
28.882,30.15,NO MODE,NO MAX_MODE,2022-03-13 11:42:58.799904
28.494,29.7,NO MODE,NO MAX_MODE,2022-03-13 13:21:00.187229
