Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
28.75,28.7,28.5,NO MAX_MODE,2022-10-07 20:04:31.327945
28.326,28.4,28.7,NO MAX_MODE,2022-10-07 20:16:54.771441
28.148,28.1,28.1,NO MAX_MODE,2022-10-07 20:28:41.423786
28.786,28.9,NO MODE,NO MAX_MODE,2022-10-07 20:47:21.963219
28.506,28.55,NO MODE,NO MAX_MODE,2022-10-07 21:08:11.623841
28.728,28.65,28.4,NO MAX_MODE,2022-10-07 21:25:31.806053
28.695999999999998,28.8,29.2,NO MAX_MODE,2022-10-07 21:33:51.978538
28.448,28.6,NO MODE,NO MAX_MODE,2022-10-07 21:45:54.711872
28.448,28.5,28.5,NO MAX_MODE,2022-10-07 22:01:36.147328
28.746,28.8,28.8,NO MAX_MODE,2022-10-07 22:24:04.324772
28.838,28.9,NO MODE,NO MAX_MODE,2022-10-07 22:40:10.197549
28.42,28.5,28.5,NO MAX_MODE,2022-10-07 22:52:42.878278
28.586000000000002,28.6,28.6,NO MAX_MODE,2022-10-07 23:02:09.864468
28.336,28.5,28.6,NO MAX_MODE,2022-10-07 23:22:21.323279
28.944,28.8,28.7,NO MAX_MODE,2022-10-07 23:39:38.525180
28.968,29.0,NO MODE,NO MAX_MODE,2022-10-07 23:47:56.171651
28.536,28.5,28.2,NO MAX_MODE,2022-10-08 04:27:57.566130
28.706,28.7,28.5,NO MAX_MODE,2022-10-08 10:59:12.947532
28.954,29.0,29.5,NO MAX_MODE,2022-10-08 11:14:12.461086
28.568,28.6,NO MODE,NO MAX_MODE,2022-10-08 11:36:25.318283
26.89,26.15,26.0,NO MAX_MODE,2022-10-08 12:57:07.285713
26.244,26.75,30.1,NO MAX_MODE,2022-10-08 13:28:41.516066
23.686,23.0,21.9,NO MAX_MODE,2022-10-08 14:36:40.138770
26.898,26.1,25.0,NO MAX_MODE,2022-10-08 15:05:09.672766
21.198,21.2,NO MODE,NO MAX_MODE,2022-10-08 15:23:50.645712
23.306,22.75,23.9,NO MAX_MODE,2022-10-08 15:42:18.742537
22.066,22.9,23.2,NO MAX_MODE,2022-10-08 16:17:34.781348
22.63,23.200000000000003,NO MODE,NO MAX_MODE,2022-10-08 16:26:32.369243
22.124,22.2,22.4,NO MAX_MODE,2022-10-08 16:54:35.700183
22.924,22.9,22.9,NO MAX_MODE,2022-10-08 17:07:24.014386
23.224,23.049999999999997,NO MODE,NO MAX_MODE,2022-10-08 18:23:12.076066
29.934,30.200000000000003,NO MODE,NO MAX_MODE,2022-10-08 18:32:59.866868
28.314,28.3,28.4,NO MAX_MODE,2022-10-08 19:08:25.807152
28.528,28.55,NO MODE,NO MAX_MODE,2022-10-08 19:18:54.645144
30.304,30.25,30.0,NO MAX_MODE,2022-10-09 05:03:51.588992
27.078,27.2,27.5,NO MAX_MODE,2022-10-09 05:09:45.684637
29.17,29.2,31.1,NO MAX_MODE,2022-10-09 05:18:30.730995
12.8,29.299999999999997,NO MODE,NO MAX_MODE,2022-10-09 05:30:20.471702
26.576,26.75,NO MODE,NO MAX_MODE,2022-10-09 05:38:34.924797
28.692,29.35,NO MODE,NO MAX_MODE,2022-10-09 05:45:59.715457
25.784,26.5,26.6,NO MAX_MODE,2022-10-09 06:10:47.787865
28.202,28.5,28.6,NO MAX_MODE,2022-10-09 11:17:35.225755
27.402,27.5,NO MODE,NO MAX_MODE,2022-10-09 12:41:56.450877
27.11,27.3,27.4,NO MAX_MODE,2022-10-09 13:52:39.513462
28.69,29.3,NO MODE,NO MAX_MODE,2022-10-09 14:37:34.303785
26.918,27.0,26.5,NO MAX_MODE,2022-10-09 14:56:09.003474
28.058,28.1,27.2,NO MAX_MODE,2022-10-09 15:03:07.171581
26.78,27.0,NO MODE,NO MAX_MODE,2022-10-09 15:20:56.732940
28.580000000000002,28.85,28.8,NO MAX_MODE,2022-10-09 15:34:59.015353
27.838,28.05,28.4,NO MAX_MODE,2022-10-09 16:12:23.062847
27.712,27.75,26.8,NO MAX_MODE,2022-10-09 17:20:22.893724
27.478,27.5,NO MODE,NO MAX_MODE,2022-10-09 17:54:20.650690
27.216,27.299999999999997,NO MODE,NO MAX_MODE,2022-10-09 19:57:56.884077
26.976,27.0,NO MODE,NO MAX_MODE,2022-10-09 20:17:34.214797
27.016,27.15,27.5,NO MAX_MODE,2022-10-09 20:39:28.930621
27.632,27.9,28.0,NO MAX_MODE,2022-10-09 20:56:57.026507
26.826,27.35,NO MODE,NO MAX_MODE,2022-10-10 02:29:48.950257
27.264,27.6,27.7,NO MAX_MODE,2022-10-10 02:41:22.299305
27.478,28.0,NO MODE,NO MAX_MODE,2022-10-10 02:49:01.836949
27.996,28.1,28.1,NO MAX_MODE,2022-10-10 02:56:38.316482
27.266000000000002,27.35,NO MODE,NO MAX_MODE,2022-10-10 03:18:18.593518
27.716,28.35,NO MODE,NO MAX_MODE,2022-10-10 07:12:26.750732
28.322,28.4,NO MODE,NO MAX_MODE,2022-10-10 07:36:01.617103
27.55,27.4,27.5,NO MAX_MODE,2022-10-10 11:05:06.166326
28.080000000000002,28.1,NO MODE,NO MAX_MODE,2022-10-10 11:14:09.926611
28.678,28.7,28.6,NO MAX_MODE,2022-10-10 11:21:26.367678
27.476,27.299999999999997,NO MODE,NO MAX_MODE,2022-10-10 12:54:21.739905
29.192,29.0,29.0,NO MAX_MODE,2022-10-10 14:09:19.830404
28.788,28.85,28.9,NO MAX_MODE,2022-10-10 14:18:34.908862
28.766000000000002,28.8,NO MODE,NO MAX_MODE,2022-10-10 14:28:42.294359
29.488,30.25,30.6,NO MAX_MODE,2022-10-10 14:40:12.777193
28.248,28.55,NO MODE,NO MAX_MODE,2022-10-10 14:57:39.998445
27.556,27.6,27.7,NO MAX_MODE,2022-10-10 15:36:44.857577
28.37,28.4,28.7,NO MAX_MODE,2022-10-10 16:25:42.026146
28.08,27.75,NO MODE,NO MAX_MODE,2022-10-10 16:44:29.591927
27.564,27.65,27.7,NO MAX_MODE,2022-10-10 16:51:34.476905
27.262,27.4,27.4,NO MAX_MODE,2022-10-10 16:59:33.943194
28.186,27.95,NO MODE,NO MAX_MODE,2022-10-10 17:10:46.712029
28.344,28.5,28.7,NO MAX_MODE,2022-10-10 17:35:17.811
27.828,27.65,27.6,NO MAX_MODE,2022-10-10 17:44:39.404237
27.928,27.6,NO MODE,NO MAX_MODE,2022-10-10 18:19:41.003730
28.24,27.9,27.7,NO MAX_MODE,2022-10-10 18:32:11.698676
28.63,28.9,NO MODE,NO MAX_MODE,2022-10-10 19:18:22.872166
27.598,27.2,26.9,NO MAX_MODE,2022-10-10 21:05:48.140651
27.71,28.0,28.6,NO MAX_MODE,2022-10-10 21:52:09.442492
26.488,26.4,26.0,NO MAX_MODE,2022-10-11 01:55:27.533497
26.918,26.950000000000003,NO MODE,NO MAX_MODE,2022-10-11 02:06:19.831044
27.85,27.9,NO MODE,NO MAX_MODE,2022-10-11 02:14:12.589926
28.036,27.7,27.2,NO MAX_MODE,2022-10-11 02:29:00.326105
28.384,28.9,27.8,NO MAX_MODE,2022-10-11 02:40:40.164157
26.678,25.1,24.8,NO MAX_MODE,2022-10-11 06:25:09.771267
26.982,26.75,NO MODE,NO MAX_MODE,2022-10-11 13:55:06.901534
27.336,27.15,26.5,NO MAX_MODE,2022-10-11 14:06:13.486491
27.02,27.05,27.6,NO MAX_MODE,2022-10-11 15:22:24.896992
24.772000000000002,24.9,25.1,NO MAX_MODE,2022-10-11 16:13:50.546683
26.934,26.6,NO MODE,NO MAX_MODE,2022-10-11 16:25:17.719488
26.826,26.75,26.6,NO MAX_MODE,2022-10-11 18:00:42.364120
26.554,26.35,26.1,NO MAX_MODE,2022-10-11 19:11:07.488893
26.604,26.2,26.2,NO MAX_MODE,2022-10-11 19:20:29.288188
27.418,27.45,NO MODE,NO MAX_MODE,2022-10-11 19:45:43.331970
27.526,27.6,27.9,NO MAX_MODE,2022-10-11 20:12:03.640250
27.39,27.2,26.7,NO MAX_MODE,2022-10-11 20:35:46.219189
27.472,27.35,NO MODE,NO MAX_MODE,2022-10-11 21:22:59.569933
27.498,27.3,26.5,NO MAX_MODE,2022-10-11 21:54:03.977620
27.506,27.5,26.6,NO MAX_MODE,2022-10-11 22:13:35.037735
27.41,27.4,NO MODE,NO MAX_MODE,2022-10-11 22:46:53.932551
27.514,27.4,27.4,NO MAX_MODE,2022-10-12 02:45:15.024970
27.184,27.0,NO MODE,NO MAX_MODE,2022-10-12 04:52:34.002512
26.766,26.5,26.5,NO MAX_MODE,2022-10-12 11:36:10.032896
26.988,27.1,NO MODE,NO MAX_MODE,2022-10-12 11:50:53.249406
26.264,26.2,26.3,NO MAX_MODE,2022-10-12 11:57:09.924702
26.73,26.5,26.5,NO MAX_MODE,2022-10-12 12:58:35.150007
26.44,26.45,26.5,NO MAX_MODE,2022-10-12 14:39:16.702322
25.894,25.85,NO MODE,NO MAX_MODE,2022-10-12 14:45:59.886518
26.954,26.9,25.9,NO MAX_MODE,2022-10-12 15:03:27.005593
26.868,27.0,28.1,NO MAX_MODE,2022-10-12 15:14:36.254857
26.198,26.15,26.2,NO MAX_MODE,2022-10-12 15:23:47.608622
26.618,26.45,26.4,NO MAX_MODE,2022-10-12 15:34:54.539235
26.496,26.5,26.5,NO MAX_MODE,2022-10-12 15:43:32.982565
25.736,25.6,25.6,NO MAX_MODE,2022-10-12 15:56:34.599759
26.854,26.5,NO MODE,NO MAX_MODE,2022-10-12 16:15:30.433353
28.582,28.5,28.5,NO MAX_MODE,2022-10-12 16:26:14.038875
28.122,28.1,27.5,NO MAX_MODE,2022-10-12 16:51:19.275860
25.81,25.95,25.9,NO MAX_MODE,2022-10-12 17:29:10.181478
26.55,26.0,25.6,NO MAX_MODE,2022-10-12 18:22:55.197898
27.728,27.5,NO MODE,NO MAX_MODE,2022-10-12 18:46:42.501104
27.124,26.6,25.8,NO MAX_MODE,2022-10-12 21:30:42.221402
27.994,27.9,28.1,NO MAX_MODE,2022-10-12 21:52:00.929252
27.04,27.299999999999997,NO MODE,NO MAX_MODE,2022-10-12 22:18:59.327710
27.137999999999998,26.05,NO MODE,NO MAX_MODE,2022-10-13 04:26:20.178409
27.878,27.8,28.2,NO MAX_MODE,2022-10-13 04:37:01.888344
24.404,23.05,NO MODE,NO MAX_MODE,2022-10-13 09:25:10.927878
25.802,24.45,NO MODE,NO MAX_MODE,2022-10-13 12:01:54.943399
26.846,26.5,26.5,NO MAX_MODE,2022-10-13 12:56:55.559455
27.182,27.0,26.8,NO MAX_MODE,2022-10-13 13:07:59.849232
27.12,26.0,NO MODE,NO MAX_MODE,2022-10-13 13:52:46.605004
26.002,25.85,26.3,NO MAX_MODE,2022-10-13 14:07:58.781353
27.462,27.5,27.6,NO MAX_MODE,2022-10-13 14:19:15.500534
29.244,29.7,30.3,NO MAX_MODE,2022-10-13 14:25:44.718952
27.66,27.55,NO MODE,NO MAX_MODE,2022-10-13 14:38:00.217202
29.378,29.65,29.6,NO MAX_MODE,2022-10-13 14:56:09.167496
27.13,27.05,NO MODE,NO MAX_MODE,2022-10-13 16:06:44.855306
27.37,27.5,27.6,NO MAX_MODE,2022-10-13 16:57:59.613896
27.922,27.4,NO MODE,NO MAX_MODE,2022-10-13 17:44:15.630031
27.296,27.5,27.5,NO MAX_MODE,2022-10-13 17:54:12.221209
26.606,26.6,26.8,NO MAX_MODE,2022-10-13 18:14:11.570292
26.862,27.2,NO MODE,NO MAX_MODE,2022-10-13 18:22:42.856984
28.158,27.85,30.1,NO MAX_MODE,2022-10-13 18:30:55.427881
27.666,27.7,NO MODE,NO MAX_MODE,2022-10-13 18:41:40.444429
28.888,28.85,NO MODE,NO MAX_MODE,2022-10-13 18:51:35.160199
29.736,29.2,NO MODE,NO MAX_MODE,2022-10-13 19:04:29.736364
29.552,28.8,28.8,NO MAX_MODE,2022-10-13 19:09:55.342036
26.19,26.05,27.8,NO MAX_MODE,2022-10-13 19:16:16.846953
28.354,28.4,NO MODE,NO MAX_MODE,2022-10-13 19:48:06.821702
28.228,28.4,28.4,NO MAX_MODE,2022-10-13 20:39:27.084215
27.748,28.0,NO MODE,NO MAX_MODE,2022-10-13 21:07:46.478048
28.764,29.25,29.6,NO MAX_MODE,2022-10-13 22:10:12.562777
24.396,23.65,21.7,NO MAX_MODE,2022-10-14 02:25:07.604871
29.476,29.8,NO MODE,NO MAX_MODE,2022-10-14 06:11:47.344584
24.432,22.7,22.6,NO MAX_MODE,2022-10-14 10:57:23.260740
27.62,27.3,26.9,NO MAX_MODE,2022-10-14 11:00:24.102397
27.264,27.15,27.4,NO MAX_MODE,2022-10-14 11:06:37.580999
28.12,28.5,28.7,NO MAX_MODE,2022-10-14 11:17:44.278925
28.032,28.1,28.4,NO MAX_MODE,2022-10-14 11:20:43.150977
28.584,28.700000000000003,28.8,NO MAX_MODE,2022-10-14 11:30:07.717501
26.97,26.7,26.8,NO MAX_MODE,2022-10-14 11:41:24.325014
28.292,29.05,29.6,NO MAX_MODE,2022-10-14 11:47:43.079645
27.733999999999998,27.5,30.5,NO MAX_MODE,2022-10-14 11:58:22.932805
27.528,27.15,30.5,NO MAX_MODE,2022-10-14 12:14:35.977846
27.418,26.8,26.8,NO MAX_MODE,2022-10-14 13:22:23.809715
27.006,26.7,NO MODE,NO MAX_MODE,2022-10-14 14:05:21.256646
28.274,28.2,28.6,NO MAX_MODE,2022-10-14 14:10:36.831631
27.442,27.35,27.3,NO MAX_MODE,2022-10-14 15:28:08.610774
27.682,27.45,NO MODE,NO MAX_MODE,2022-10-14 16:07:53.207609
27.982,28.15,NO MODE,NO MAX_MODE,2022-10-14 16:15:42.224565
27.522,27.4,27.4,NO MAX_MODE,2022-10-14 16:26:00.945058
27.512,27.35,27.3,NO MAX_MODE,2022-10-14 16:39:39.441629
28.42,28.3,28.3,NO MAX_MODE,2022-10-14 16:54:16.822551
26.954,26.7,26.6,NO MAX_MODE,2022-10-14 17:13:19.056593
28.174,28.25,28.2,NO MAX_MODE,2022-10-14 17:31:45.828671
27.012,26.65,26.3,NO MAX_MODE,2022-10-14 17:52:17.200274
28.458,28.95,29.2,NO MAX_MODE,2022-10-14 18:12:43.852411
28.542,28.8,29.2,NO MAX_MODE,2022-10-14 18:24:43.504681
29.232,29.5,28.8,NO MAX_MODE,2022-10-14 18:56:49.447128
28.362,28.45,28.8,NO MAX_MODE,2022-10-14 19:12:18.567302
27.672,27.95,28.2,NO MAX_MODE,2022-10-14 19:33:45.519589
29.74,29.45,NO MODE,NO MAX_MODE,2022-10-14 19:44:42.881389
28.808,28.45,NO MODE,NO MAX_MODE,2022-10-14 21:18:19.314422
28.032,28.05,NO MODE,NO MAX_MODE,2022-10-14 21:27:03.589164
27.152,27.45,27.2,NO MAX_MODE,2022-10-15 02:50:00.321715
25.062,26.4,27.7,NO MAX_MODE,2022-10-15 06:33:46.262185
28.024,27.8,27.8,NO MAX_MODE,2022-10-15 06:54:57.373679
26.852,26.65,NO MODE,NO MAX_MODE,2022-10-15 11:03:50.964707
26.738,26.55,NO MODE,NO MAX_MODE,2022-10-15 11:06:53.904364
27.346,27.1,26.0,NO MAX_MODE,2022-10-15 11:17:51.360844
25.782,25.9,25.8,NO MAX_MODE,2022-10-15 12:29:36.166821
27.092,26.65,NO MODE,NO MAX_MODE,2022-10-15 14:00:09.217970
27.626,26.8,26.6,NO MAX_MODE,2022-10-15 14:29:21.894899
26.598,26.7,26.7,NO MAX_MODE,2022-10-15 14:54:58.617167
26.454,26.15,26.1,NO MAX_MODE,2022-10-15 15:04:36.057729
27.04,26.85,26.8,NO MAX_MODE,2022-10-15 16:49:57.280810
27.764,27.55,27.0,NO MAX_MODE,2022-10-15 17:15:13.190285
28.752,28.75,29.0,NO MAX_MODE,2022-10-15 17:52:31.945373
27.832,27.8,27.8,NO MAX_MODE,2022-10-15 18:29:54.561810
29.124,29.2,29.0,NO MAX_MODE,2022-10-15 19:20:51.599380
28.522,28.65,NO MODE,NO MAX_MODE,2022-10-15 19:43:21.194481
28.98,28.95,28.9,NO MAX_MODE,2022-10-15 20:12:46.302145
28.5,28.6,28.8,NO MAX_MODE,2022-10-15 20:28:17.306100
29.448,29.3,28.3,NO MAX_MODE,2022-10-17 11:28:42.415625
27.236,27.3,27.3,NO MAX_MODE,2022-10-17 11:39:06.738953
28.144,27.9,NO MODE,NO MAX_MODE,2022-10-17 11:46:34.858118
26.924,27.2,27.4,NO MAX_MODE,2022-10-17 12:48:08.658517
28.28,27.9,NO MODE,NO MAX_MODE,2022-10-17 12:51:27.332167
28.114,27.6,27.5,NO MAX_MODE,2022-10-17 12:57:56.993422
27.696,26.7,NO MODE,NO MAX_MODE,2022-10-17 13:03:50.547200
28.148,27.75,NO MODE,NO MAX_MODE,2022-10-17 13:49:06.583177
29.044,29.55,30.3,NO MAX_MODE,2022-10-17 14:01:39.259376
28.046,27.8,27.8,NO MAX_MODE,2022-10-17 14:23:41.887768
25.458,25.5,NO MODE,NO MAX_MODE,2022-10-17 14:56:22.931559
26.482,26.8,27.7,NO MAX_MODE,2022-10-17 15:16:12.591943
29.938,29.4,29.0,NO MAX_MODE,2022-10-17 15:25:10.074323
25.834,25.9,NO MODE,NO MAX_MODE,2022-10-17 15:58:27.114346
27.086,27.0,26.9,NO MAX_MODE,2022-10-17 17:03:09.257693
27.026,27.1,27.7,NO MAX_MODE,2022-10-17 18:10:16.257624
27.4,27.6,27.7,NO MAX_MODE,2022-10-17 18:19:50.176374
29.954,29.6,29.2,NO MAX_MODE,2022-10-17 18:43:38.481815
29.968,29.75,29.5,NO MAX_MODE,2022-10-17 18:51:44.342773
29.848,29.549999999999997,NO MODE,NO MAX_MODE,2022-10-17 18:56:42.521969
27.13,27.2,27.2,NO MAX_MODE,2022-10-17 19:18:11.577254
26.612,27.25,27.4,NO MAX_MODE,2022-10-17 19:38:50.884893
31.31,31.1,31.1,NO MAX_MODE,2022-10-17 19:41:17.387830
28.958,29.2,29.4,NO MAX_MODE,2022-10-17 19:50:48.119360
27.846,27.8,27.7,NO MAX_MODE,2022-10-17 19:57:19.750786
26.732,26.9,NO MODE,NO MAX_MODE,2022-10-17 20:55:54.898269
29.288,28.4,28.1,NO MAX_MODE,2022-10-17 21:26:07.895924
26.518,26.95,NO MODE,NO MAX_MODE,2022-10-17 22:21:18.211879
27.624,26.2,26.1,NO MAX_MODE,2022-10-18 03:42:26.760734
25.238,25.15,NO MODE,NO MAX_MODE,2022-10-18 06:22:01.590177
28.02,27.8,27.8,NO MAX_MODE,2022-10-18 11:03:10.236469
27.19,27.35,27.2,NO MAX_MODE,2022-10-18 11:10:06.416006
29.056,28.4,NO MODE,NO MAX_MODE,2022-10-18 12:21:46.936632
27.844,28.1,31.0,NO MAX_MODE,2022-10-18 12:51:48.705976
28.306,27.75,25.1,NO MAX_MODE,2022-10-18 13:03:06.964754
28.562,28.45,28.5,NO MAX_MODE,2022-10-18 15:06:55.096293
27.298,27.2,27.9,NO MAX_MODE,2022-10-18 15:23:52.280556
29.58,29.9,29.9,NO MAX_MODE,2022-10-18 15:40:04.990716
29.928,30.549999999999997,31.7,NO MAX_MODE,2022-10-18 16:09:00.163109
26.526,27.1,27.2,NO MAX_MODE,2022-10-18 17:37:52.189460
29.046,29.2,29.1,NO MAX_MODE,2022-10-18 18:42:27.073313
27.914,27.8,27.7,NO MAX_MODE,2022-10-18 19:00:06.964504
26.506,27.5,28.0,NO MAX_MODE,2022-10-18 19:05:20.554356
25.664,26.25,NO MODE,NO MAX_MODE,2022-10-18 19:18:08.981638
28.886,29.0,NO MODE,NO MAX_MODE,2022-10-18 19:27:16.808791
27.45,27.9,28.0,NO MAX_MODE,2022-10-18 19:42:00.252265
30.662,30.5,30.5,NO MAX_MODE,2022-10-18 19:47:14.292100
29.12,29.0,29.0,NO MAX_MODE,2022-10-18 19:51:28.987174
27.126,27.6,28.0,NO MAX_MODE,2022-10-18 20:06:14.307649
28.79,28.5,28.5,NO MAX_MODE,2022-10-18 20:15:35.901906
28.330000000000002,28.35,28.5,NO MAX_MODE,2022-10-18 21:46:18.314826
28.236,28.1,NO MODE,NO MAX_MODE,2022-10-18 22:08:19.181436
27.264,26.5,NO MODE,NO MAX_MODE,2022-10-19 02:05:37.798640
21.168,20.9,NO MODE,NO MAX_MODE,2022-10-19 04:17:27.020622
29.78,30.35,32.5,NO MAX_MODE,2022-10-19 07:57:20.801971
27.42,27.5,27.5,NO MAX_MODE,2022-10-19 08:27:29.733436
27.06,27.2,27.4,NO MAX_MODE,2022-10-19 12:50:52.780660
27.972,27.25,27.3,NO MAX_MODE,2022-10-19 13:28:17.814042
28.126,28.1,28.3,NO MAX_MODE,2022-10-19 14:12:10.741618
28.830000000000002,28.85,29.1,NO MAX_MODE,2022-10-19 14:26:46.584443
28.174,28.2,28.2,NO MAX_MODE,2022-10-19 14:32:29.894010
27.946,27.95,28.1,NO MAX_MODE,2022-10-19 14:43:14.489595
29.352,29.35,28.7,NO MAX_MODE,2022-10-19 15:05:03.248513
28.038,28.3,28.5,NO MAX_MODE,2022-10-19 16:01:32.582510
29.46,29.55,NO MODE,NO MAX_MODE,2022-10-19 16:21:47.019024
30.21,30.25,30.6,NO MAX_MODE,2022-10-19 16:29:43.187555
28.95,28.8,28.7,NO MAX_MODE,2022-10-19 16:56:08.776576
28.316,28.45,28.7,NO MAX_MODE,2022-10-19 18:05:36.449047
28.496,28.6,28.6,NO MAX_MODE,2022-10-19 18:45:48.355713
27.334,27.75,28.1,NO MAX_MODE,2022-10-19 18:58:39.422567
28.718,28.8,28.7,NO MAX_MODE,2022-10-19 19:18:01.235612
28.672,28.8,28.1,NO MAX_MODE,2022-10-19 19:32:19.568597
28.888,29.0,29.0,NO MAX_MODE,2022-10-19 19:38:05.646725
28.598,28.95,29.1,NO MAX_MODE,2022-10-19 19:45:11.291367
28.79,29.2,29.3,NO MAX_MODE,2022-10-19 20:02:03.950567
29.72,29.6,29.6,NO MAX_MODE,2022-10-19 20:18:48.145166
26.754,26.65,NO MODE,NO MAX_MODE,2022-10-19 20:48:04.124889
26.288,26.25,NO MODE,NO MAX_MODE,2022-10-19 21:32:46.369702
28.89,28.85,28.8,NO MAX_MODE,2022-10-19 21:48:20.881855
26.342,26.4,NO MODE,NO MAX_MODE,2022-10-19 22:05:17.180860
22.466,22.45,NO MODE,NO MAX_MODE,2022-10-20 05:04:10.666256
21.592,21.1,NO MODE,NO MAX_MODE,2022-10-20 05:12:00.886379
28.86,28.85,28.2,NO MAX_MODE,2022-10-20 11:57:11.920159
28.044,28.25,28.4,NO MAX_MODE,2022-10-20 12:28:35.246154
28.136,28.1,28.1,NO MAX_MODE,2022-10-20 12:43:43.010423
28.18,28.35,28.9,NO MAX_MODE,2022-10-20 12:46:02.150782
28.668,28.6,28.6,NO MAX_MODE,2022-10-20 13:55:55.004370
28.47,28.4,28.3,NO MAX_MODE,2022-10-20 14:21:09.698665
28.046,28.45,28.8,NO MAX_MODE,2022-10-20 14:24:34.874053
28.382,28.5,NO MODE,NO MAX_MODE,2022-10-20 14:36:18.663166
28.584,28.7,28.7,NO MAX_MODE,2022-10-20 14:52:44.235458
28.562,28.6,NO MODE,NO MAX_MODE,2022-10-20 15:01:48.770907
28.696,28.65,28.6,NO MAX_MODE,2022-10-20 16:12:21.364771
29.746,29.6,29.6,NO MAX_MODE,2022-10-20 16:32:19.279170
28.756,28.8,28.8,NO MAX_MODE,2022-10-20 17:12:35.688987
28.844,28.9,28.9,NO MAX_MODE,2022-10-20 17:37:21.423408
28.616,28.7,28.7,NO MAX_MODE,2022-10-20 18:07:56.776085
29.04,29.0,NO MODE,NO MAX_MODE,2022-10-20 18:21:04.440738
28.8,28.9,NO MODE,NO MAX_MODE,2022-10-20 19:05:55.925140
28.998,29.0,28.8,NO MAX_MODE,2022-10-20 19:21:30.660564
28.68,28.7,NO MODE,NO MAX_MODE,2022-10-20 19:29:32.332211
28.716,28.75,29.1,NO MAX_MODE,2022-10-20 20:00:52.455503
28.742,28.7,28.8,NO MAX_MODE,2022-10-20 20:57:53.820227
29.026,29.0,29.1,NO MAX_MODE,2022-10-20 21:35:21.602624
28.868,28.75,28.7,NO MAX_MODE,2022-10-20 21:59:43.359899
29.028,28.8,28.8,NO MAX_MODE,2022-10-21 02:49:27.633356
28.876,28.6,28.5,NO MAX_MODE,2022-10-21 05:33:11.987745
29.098,29.2,28.2,NO MAX_MODE,2022-10-21 11:08:47.519103
27.384,27.7,27.7,NO MAX_MODE,2022-10-21 12:27:12.644214
28.418,28.1,28.7,NO MAX_MODE,2022-10-21 13:20:21.208137
27.436,27.3,27.6,NO MAX_MODE,2022-10-21 13:31:59.403144
29.712,29.55,28.9,NO MAX_MODE,2022-10-21 13:38:15.072548
28.88,28.6,28.0,NO MAX_MODE,2022-10-21 13:51:45.757020
26.956,27.15,NO MODE,NO MAX_MODE,2022-10-21 14:02:57.303712
28.262,28.4,28.5,NO MAX_MODE,2022-10-21 14:11:57.641873
28.134,28.2,28.3,NO MAX_MODE,2022-10-21 14:26:15.424931
27.418,28.0,28.1,NO MAX_MODE,2022-10-21 14:30:42.803615
27.964,28.1,NO MODE,NO MAX_MODE,2022-10-21 14:44:25.909691
28.918,28.6,28.2,NO MAX_MODE,2022-10-21 15:27:58.033140
28.346,28.4,28.4,NO MAX_MODE,2022-10-21 15:34:36.158577
28.806,28.85,28.6,NO MAX_MODE,2022-10-21 16:04:19.768049
28.026,28.1,28.1,NO MAX_MODE,2022-10-21 16:31:44.787583
29.53,29.45,NO MODE,NO MAX_MODE,2022-10-21 16:50:35.674440
29.172,28.9,28.9,NO MAX_MODE,2022-10-21 16:54:39.479951
28.236,28.35,28.8,NO MAX_MODE,2022-10-21 17:05:50.259805
30.044,30.3,30.5,NO MAX_MODE,2022-10-21 17:29:59.354532
29.694,29.75,28.6,NO MAX_MODE,2022-10-21 17:33:23.104795
29.946,29.95,NO MODE,NO MAX_MODE,2022-10-21 17:53:15.721753
29.874,29.6,29.6,NO MAX_MODE,2022-10-21 18:43:48.305673
29.312,29.8,29.8,NO MAX_MODE,2022-10-21 18:54:03.174166
29.034,29.0,28.9,NO MAX_MODE,2022-10-21 19:33:19.034802
29.518,29.6,29.6,NO MAX_MODE,2022-10-21 19:59:28.443891
29.12,29.15,NO MODE,NO MAX_MODE,2022-10-21 20:27:43.664899
28.956,29.1,29.1,NO MAX_MODE,2022-10-21 20:59:45.949317
28.724,28.75,29.0,NO MAX_MODE,2022-10-21 21:14:06.946084
29.584,29.6,29.6,NO MAX_MODE,2022-10-21 21:40:38.912723
29.29,29.05,28.2,NO MAX_MODE,2022-10-22 05:31:06.593629
28.882,28.95,28.0,NO MAX_MODE,2022-10-24 09:19:48.840377
29.054,29.3,29.5,NO MAX_MODE,2022-10-24 09:26:56.482467
28.51,28.9,28.5,NO MAX_MODE,2022-10-24 10:59:52.149837
27.908,28.15,29.0,NO MAX_MODE,2022-10-24 11:04:21.719255
28.266,28.4,28.4,NO MAX_MODE,2022-10-24 11:20:13.185648
