Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
27.254,27.3,27.3,NO MAX_MODE,2022-10-11 19:49:06.969770
26.678,26.8,NO MODE,NO MAX_MODE,2022-10-11 19:56:16.907246
26.654,26.85,NO MODE,NO MAX_MODE,2022-10-11 20:00:46.701120
27.398,27.85,NO MODE,NO MAX_MODE,2022-10-11 20:49:42.545459
27.884,27.9,NO MODE,NO MAX_MODE,2022-10-11 21:02:28.863055
27.418,26.95,NO MODE,NO MAX_MODE,2022-10-11 21:07:06.907519
27.19,26.9,26.5,NO MAX_MODE,2022-10-11 22:04:34.017486
27.08,26.549999999999997,26.3,NO MAX_MODE,2022-10-11 22:21:39.025968
25.444,25.65,25.8,NO MAX_MODE,2022-10-11 23:12:36.484298
26.872,26.8,26.7,NO MAX_MODE,2022-10-12 11:03:34.488847
26.846,26.9,26.0,NO MAX_MODE,2022-10-12 11:07:57.225161
26.57,26.55,NO MODE,NO MAX_MODE,2022-10-12 12:55:08.869187
26.414,26.5,NO MODE,NO MAX_MODE,2022-10-12 14:25:12.434391
26.906,27.0,27.1,NO MAX_MODE,2022-10-12 14:35:54.933146
26.798000000000002,26.65,28.0,NO MAX_MODE,2022-10-12 14:49:22.428307
26.236,26.5,25.5,NO MAX_MODE,2022-10-12 17:04:51.396320
27.322,27.45,27.8,NO MAX_MODE,2022-10-12 17:13:02.210705
27.34,26.8,26.8,NO MAX_MODE,2022-10-12 17:16:04.259635
27.068,26.9,26.2,NO MAX_MODE,2022-10-12 17:18:24.504088
27.052,26.8,26.2,NO MAX_MODE,2022-10-12 17:35:22.344390
27.828,27.85,NO MODE,NO MAX_MODE,2022-10-12 17:48:14.278980
26.804,25.85,NO MODE,NO MAX_MODE,2022-10-12 17:58:33.535936
26.544,26.6,26.6,NO MAX_MODE,2022-10-12 18:10:16.252232
27.206,27.35,27.7,NO MAX_MODE,2022-10-12 19:28:14.765264
27.032,26.45,25.9,NO MAX_MODE,2022-10-12 20:05:25.831755
27.008,26.8,NO MODE,NO MAX_MODE,2022-10-12 21:06:34.646583
28.21,28.4,28.7,NO MAX_MODE,2022-10-12 21:15:38.625287
21.738,21.3,21.4,NO MAX_MODE,2022-10-13 03:03:00.796849
27.63,27.8,NO MODE,NO MAX_MODE,2022-10-13 03:09:59.627164
27.788,27.8,27.2,NO MAX_MODE,2022-10-13 03:19:25.729293
27.612,27.85,28.1,NO MAX_MODE,2022-10-13 08:56:35.566386
25.692,24.4,24.1,NO MAX_MODE,2022-10-13 11:34:35.078947
24.938,24.6,24.6,NO MAX_MODE,2022-10-13 12:46:22.204961
27.406,27.6,NO MODE,NO MAX_MODE,2022-10-13 13:19:17.780393
27.830000000000002,28.0,26.3,NO MAX_MODE,2022-10-13 13:42:32.297608
25.718,25.75,26.3,NO MAX_MODE,2022-10-13 15:10:40.384173
26.66,26.45,NO MODE,NO MAX_MODE,2022-10-13 15:23:45.634144
27.376,27.7,NO MODE,NO MAX_MODE,2022-10-13 16:41:30.606242
27.932,28.05,NO MODE,NO MAX_MODE,2022-10-13 16:48:19.861404
25.664,25.7,27.8,NO MAX_MODE,2022-10-13 17:10:20.941440
25.778,25.5,NO MODE,NO MAX_MODE,2022-10-13 17:35:19.249821
26.002,26.05,NO MODE,NO MAX_MODE,2022-10-13 17:47:44.983416
27.578,27.55,NO MODE,NO MAX_MODE,2022-10-13 20:07:09.690626
25.82,26.05,26.4,NO MAX_MODE,2022-10-13 21:53:50.945693
27.848,28.7,28.9,NO MAX_MODE,2022-10-13 22:25:11.963502
19.044,19.7,19.7,NO MAX_MODE,2022-10-14 05:43:33.770938
23.306,23.65,23.5,NO MAX_MODE,2022-10-14 06:02:49.854197
26.382,26.4,26.8,NO MAX_MODE,2022-10-14 13:56:30.491802
26.642,27.1,27.2,NO MAX_MODE,2022-10-14 14:21:46.852518
26.928,26.85,26.2,NO MAX_MODE,2022-10-14 15:22:28.266242
27.618,27.7,25.9,NO MAX_MODE,2022-10-14 15:36:41.865546
27.976,27.7,NO MODE,NO MAX_MODE,2022-10-14 15:55:25.488888
26.786,26.5,NO MODE,NO MAX_MODE,2022-10-14 17:23:43.275433
26.792,26.55,26.6,NO MAX_MODE,2022-10-14 17:27:29.254694
26.64,26.55,NO MODE,NO MAX_MODE,2022-10-14 17:32:16.322739
26.586,26.4,26.1,NO MAX_MODE,2022-10-14 17:39:34.188167
25.516000000000002,25.6,25.6,NO MAX_MODE,2022-10-14 19:01:16.587600
27.016000000000002,26.55,NO MODE,NO MAX_MODE,2022-10-14 20:07:16.328906
27.924,28.25,28.3,NO MAX_MODE,2022-10-14 20:56:05.350820
27.18,27.85,28.1,NO MAX_MODE,2022-10-15 07:52:13.711885
25.136,25.1,25.2,NO MAX_MODE,2022-10-15 11:08:37.692239
26.928,26.65,NO MODE,NO MAX_MODE,2022-10-15 11:12:39.968043
25.11,24.9,24.4,NO MAX_MODE,2022-10-15 11:25:33.222432
25.982,26.3,27.4,NO MAX_MODE,2022-10-15 11:55:52.929249
26.746,26.3,NO MODE,NO MAX_MODE,2022-10-15 13:33:21.279469
24.206,24.3,24.3,NO MAX_MODE,2022-10-15 13:46:04.853755
25.518,25.5,25.7,NO MAX_MODE,2022-10-15 16:29:28.656827
26.864,25.65,NO MODE,NO MAX_MODE,2022-10-15 17:39:05.783127
25.12,25.2,25.3,NO MAX_MODE,2022-10-15 18:37:54.800446
26.634,26.8,27.5,NO MAX_MODE,2022-10-15 18:58:17.600136
26.372,26.7,26.7,NO MAX_MODE,2022-10-15 20:44:32.096790
27.366,27.45,25.5,NO MAX_MODE,2022-10-15 21:16:10.179947
26.802,26.85,NO MODE,NO MAX_MODE,2022-10-15 21:27:38.241612
27.208,27.0,27.4,NO MAX_MODE,2022-10-17 11:42:10.353556
25.704,26.200000000000003,27.9,NO MAX_MODE,2022-10-17 11:54:55.906807
27.599999999999998,27.55,26.9,NO MAX_MODE,2022-10-17 12:11:50.664290
27.706,27.6,27.6,NO MAX_MODE,2022-10-17 13:42:02.254321
25.958,26.2,NO MODE,NO MAX_MODE,2022-10-17 13:57:49.423622
28.740000000000002,28.700000000000003,27.8,NO MAX_MODE,2022-10-17 14:07:29.167927
27.884,27.85,NO MODE,NO MAX_MODE,2022-10-17 15:33:18.685817
26.856,26.6,NO MODE,NO MAX_MODE,2022-10-17 16:10:12.904666
26.688,26.55,NO MODE,NO MAX_MODE,2022-10-17 16:49:33.731431
25.488,24.65,23.2,NO MAX_MODE,2022-10-17 17:25:18.163796
25.754,25.5,25.0,NO MAX_MODE,2022-10-17 18:00:23.197948
26.762,26.8,NO MODE,NO MAX_MODE,2022-10-17 18:16:07.167693
26.108,24.7,NO MODE,NO MAX_MODE,2022-10-17 18:36:46.690509
28.082,28.7,NO MODE,NO MAX_MODE,2022-10-17 21:10:10.155384
26.49,26.45,NO MODE,NO MAX_MODE,2022-10-17 22:07:12.629164
22.92,21.25,NO MODE,NO MAX_MODE,2022-10-18 02:18:12.134163
30.358,30.65,31.1,NO MAX_MODE,2022-10-18 05:35:13.759942
23.352,21.55,NO MODE,NO MAX_MODE,2022-10-18 09:22:23.095361
