Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
26.402,26.5,27.1,NO MAX_MODE,2022-10-12 18:35:16.206856
27.73,27.7,27.3,NO MAX_MODE,2022-10-12 19:04:38.017485
28.588,28.6,28.6,NO MAX_MODE,2022-10-12 19:21:37.185583
27.984,28.0,28.5,NO MAX_MODE,2022-10-12 19:45:26.808001
26.759999999999998,26.8,26.9,NO MAX_MODE,2022-10-12 19:57:33.063120
29.172,29.15,NO MODE,NO MAX_MODE,2022-10-12 20:30:25.457372
28.212,28.2,28.3,NO MAX_MODE,2022-10-12 20:35:58.754942
28.222,28.2,28.6,NO MAX_MODE,2022-10-12 21:46:32.903495
28.5,28.5,28.3,NO MAX_MODE,2022-10-12 22:06:44.924458
30.142,30.2,NO MODE,NO MAX_MODE,2022-10-12 22:25:09.611828
27.516,27.85,NO MODE,NO MAX_MODE,2022-10-12 22:32:09.755122
28.854,28.65,28.4,NO MAX_MODE,2022-10-13 06:32:57.575400
28.838,28.55,28.0,NO MAX_MODE,2022-10-13 06:50:14.784671
28.146,28.0,28.0,NO MAX_MODE,2022-10-13 12:50:07.974024
27.262,27.5,NO MODE,NO MAX_MODE,2022-10-13 13:03:07.283315
26.388,26.35,26.3,NO MAX_MODE,2022-10-13 13:11:14.684481
28.486,28.5,28.5,NO MAX_MODE,2022-10-13 13:59:53.803826
27.258,27.05,26.8,NO MAX_MODE,2022-10-13 14:16:06.183974
26.262,26.5,26.7,NO MAX_MODE,2022-10-13 14:33:12.931167
27.364,27.8,27.8,NO MAX_MODE,2022-10-13 14:46:07.957402
27.752,27.6,NO MODE,NO MAX_MODE,2022-10-13 15:17:36.450026
26.876,27.0,NO MODE,NO MAX_MODE,2022-10-13 15:47:19.291601
25.274,25.4,NO MODE,NO MAX_MODE,2022-10-13 15:59:33.373403
26.832,26.95,NO MODE,NO MAX_MODE,2022-10-13 16:27:32.844989
28.451999999999998,28.55,NO MODE,NO MAX_MODE,2022-10-13 16:34:02.620381
27.048000000000002,27.5,28.1,NO MAX_MODE,2022-10-13 16:51:39.205612
25.992,26.2,26.3,NO MAX_MODE,2022-10-13 17:27:35.065721
28.126,28.1,28.1,NO MAX_MODE,2022-10-13 18:07:56.226954
27.532,27.5,26.3,NO MAX_MODE,2022-10-13 18:17:50.945385
27.544,27.7,27.7,NO MAX_MODE,2022-10-13 18:37:23.653389
27.332,27.5,NO MODE,NO MAX_MODE,2022-10-13 19:29:29.803110
28.124,28.25,28.6,NO MAX_MODE,2022-10-13 21:04:11.510585
27.378,27.799999999999997,28.1,NO MAX_MODE,2022-10-13 21:46:45.080576
27.492,27.9,28.4,NO MAX_MODE,2022-10-13 22:14:42.457804
27.378,27.6,28.3,NO MAX_MODE,2022-10-14 06:29:40.543090
26.252,26.4,26.9,NO MAX_MODE,2022-10-14 06:34:22.773327
28.564,27.8,NO MODE,NO MAX_MODE,2022-10-14 06:48:00.390567
30.566,30.05,29.2,NO MAX_MODE,2022-10-14 07:01:11.700693
27.536,27.6,NO MODE,NO MAX_MODE,2022-10-14 12:20:20.281
26.669999999999998,27.3,27.9,NO MAX_MODE,2022-10-14 13:33:33.593702
28.416,28.5,28.6,NO MAX_MODE,2022-10-14 13:41:19.977618
28.814,28.8,NO MODE,NO MAX_MODE,2022-10-14 13:52:46.388028
28.776,28.8,NO MODE,NO MAX_MODE,2022-10-14 14:39:12.746739
27.94,28.1,NO MODE,NO MAX_MODE,2022-10-14 15:11:21.664814
29.0,29.1,29.1,NO MAX_MODE,2022-10-14 15:32:48.844266
28.134,28.2,28.3,NO MAX_MODE,2022-10-14 15:44:40.792571
28.174,28.3,NO MODE,NO MAX_MODE,2022-10-14 16:12:33.460619
28.445999999999998,28.8,NO MODE,NO MAX_MODE,2022-10-14 16:31:49.435939
28.052,28.2,NO MODE,NO MAX_MODE,2022-10-14 16:48:02.365456
28.55,28.75,29.1,NO MAX_MODE,2022-10-14 17:06:48.623781
27.988,28.2,28.4,NO MAX_MODE,2022-10-14 18:19:41.137886
27.994,28.0,28.0,NO MAX_MODE,2022-10-14 18:48:51.942793
28.438,28.5,28.5,NO MAX_MODE,2022-10-14 19:07:59.671937
29.146,29.2,29.5,NO MAX_MODE,2022-10-14 19:22:06.347130
28.28,28.4,28.6,NO MAX_MODE,2022-10-14 19:41:25.291273
28.482,28.7,28.8,NO MAX_MODE,2022-10-14 19:50:52.390177
29.254,29.2,29.1,NO MAX_MODE,2022-10-14 20:33:20.997451
29.668,29.8,29.8,NO MAX_MODE,2022-10-14 21:38:50.683387
30.254,30.3,30.3,NO MAX_MODE,2022-10-15 02:36:47.918070
28.402,28.4,27.8,NO MAX_MODE,2022-10-15 05:59:56.202748
27.398,27.55,28.0,NO MAX_MODE,2022-10-15 12:37:04.271801
27.718,27.9,27.9,NO MAX_MODE,2022-10-15 12:43:42.515454
28.536,28.5,28.5,NO MAX_MODE,2022-10-15 13:40:07.561467
27.986,27.95,27.9,NO MAX_MODE,2022-10-15 14:30:18.029576
27.436,28.15,NO MODE,NO MAX_MODE,2022-10-15 15:37:25.903063
27.086,27.55,28.0,NO MAX_MODE,2022-10-15 16:05:49.170356
27.91,28.0,28.2,NO MAX_MODE,2022-10-15 16:20:30.399027
27.932,28.0,NO MODE,NO MAX_MODE,2022-10-15 16:57:57.530092
28.62,28.7,28.8,NO MAX_MODE,2022-10-15 18:11:28.449829
27.758,28.1,28.1,NO MAX_MODE,2022-10-15 18:49:31.775161
27.852,27.9,27.9,NO MAX_MODE,2022-10-15 19:26:58.792372
27.762,28.0,NO MODE,NO MAX_MODE,2022-10-15 19:56:47.572241
28.542,28.65,29.0,NO MAX_MODE,2022-10-15 20:57:16.980262
28.746,28.7,NO MODE,NO MAX_MODE,2022-10-15 21:40:09.375043
28.834,29.0,29.2,NO MAX_MODE,2022-10-17 11:35:11.745292
28.35,28.6,28.9,NO MAX_MODE,2022-10-17 12:02:34.903267
29.43,29.5,29.6,NO MAX_MODE,2022-10-17 12:21:56.826995
28.082,28.4,28.9,NO MAX_MODE,2022-10-17 13:21:21.956068
29.174,29.2,28.8,NO MAX_MODE,2022-10-17 14:32:30.899721
26.732,27.4,28.3,NO MAX_MODE,2022-10-17 15:06:34.392016
29.478,29.5,NO MODE,NO MAX_MODE,2022-10-17 15:51:26.974545
26.194,26.1,NO MODE,NO MAX_MODE,2022-10-17 16:34:43.256697
28.316,28.65,29.1,NO MAX_MODE,2022-10-17 16:59:07.214470
28.1,28.35,NO MODE,NO MAX_MODE,2022-10-17 17:07:29.033895
28.716,28.7,NO MODE,NO MAX_MODE,2022-10-17 17:39:28.152170
28.916,29.1,29.2,NO MAX_MODE,2022-10-17 17:50:07.455537
28.812,29.15,30.1,NO MAX_MODE,2022-10-17 17:56:05.849418
28.04,28.25,NO MODE,NO MAX_MODE,2022-10-17 19:45:08.974419
27.18,27.8,28.5,NO MAX_MODE,2022-10-17 20:21:32.037852
29.342,29.4,29.4,NO MAX_MODE,2022-10-17 20:36:20.763668
29.136,29.3,29.5,NO MAX_MODE,2022-10-17 21:06:12.406459
29.476,29.6,29.7,NO MAX_MODE,2022-10-17 21:38:53.340123
29.014,29.25,29.4,NO MAX_MODE,2022-10-17 22:24:54.937515
29.936,29.45,27.8,NO MAX_MODE,2022-10-17 23:07:52.724449
27.866,28.3,NO MODE,NO MAX_MODE,2022-10-18 02:25:30.110387
27.762,28.0,27.4,NO MAX_MODE,2022-10-18 06:15:05.192022
28.204,28.4,NO MODE,NO MAX_MODE,2022-10-18 11:06:28.360796
28.578,29.6,NO MODE,NO MAX_MODE,2022-10-18 11:24:28.168189
28.874,29.15,29.3,NO MAX_MODE,2022-10-18 11:34:46.228691
28.87,29.2,29.2,NO MAX_MODE,2022-10-18 11:48:24.934293
29.312,29.3,NO MODE,NO MAX_MODE,2022-10-18 13:59:04.391248
28.646,28.8,28.8,NO MAX_MODE,2022-10-18 14:59:22.691542
30.362,30.5,30.2,NO MAX_MODE,2022-10-18 15:15:10.963739
29.036,28.95,28.7,NO MAX_MODE,2022-10-18 15:47:20.974547
28.73,28.7,28.6,NO MAX_MODE,2022-10-18 15:56:27.600093
29.34,29.4,29.5,NO MAX_MODE,2022-10-18 16:18:45.757757
27.09,27.25,NO MODE,NO MAX_MODE,2022-10-18 16:53:15.004493
28.978,28.85,29.9,NO MAX_MODE,2022-10-18 17:09:03.171761
27.996,28.0,28.0,NO MAX_MODE,2022-10-18 17:26:16.650149
28.63,28.55,28.4,NO MAX_MODE,2022-10-18 17:58:44.824843
28.246,28.35,NO MODE,NO MAX_MODE,2022-10-18 19:32:46.805461
26.104,26.95,28.5,NO MAX_MODE,2022-10-18 20:03:28.643259
28.748,28.7,28.3,NO MAX_MODE,2022-10-18 20:20:46.624388
28.23,28.6,NO MODE,NO MAX_MODE,2022-10-18 20:50:03.715717
27.668,27.8,28.0,NO MAX_MODE,2022-10-18 21:10:59.751888
29.264,29.2,NO MODE,NO MAX_MODE,2022-10-18 22:04:05.144867
27.568,28.6,29.0,NO MAX_MODE,2022-10-18 22:10:15.211198
29.51,30.299999999999997,NO MODE,NO MAX_MODE,2022-10-18 22:23:35.876986
28.94,29.0,29.0,NO MAX_MODE,2022-10-18 22:31:58.359756
25.49,25.75,26.5,NO MAX_MODE,2022-10-19 06:24:50.429210
30.244,31.65,NO MODE,NO MAX_MODE,2022-10-19 08:23:17.120082
29.818,30.0,31.1,NO MAX_MODE,2022-10-19 08:29:19.137798
28.152,28.4,28.7,NO MAX_MODE,2022-10-19 12:40:39.670540
29.344,29.6,30.0,NO MAX_MODE,2022-10-19 13:18:08.123996
28.05,28.4,NO MODE,NO MAX_MODE,2022-10-19 13:34:10.037914
29.544,29.6,29.3,NO MAX_MODE,2022-10-19 13:56:21.361975
29.234,29.2,29.2,NO MAX_MODE,2022-10-19 15:09:22.462635
28.234,28.9,28.9,NO MAX_MODE,2022-10-19 15:25:56.417310
29.42,29.5,29.5,NO MAX_MODE,2022-10-19 15:34:21.535009
28.874,29.1,29.0,NO MAX_MODE,2022-10-19 15:46:54.325232
27.934,28.75,29.4,NO MAX_MODE,2022-10-19 15:59:16.875431
28.122,28.0,29.0,NO MAX_MODE,2022-10-19 16:05:30.015894
29.084,29.4,29.5,NO MAX_MODE,2022-10-19 16:41:08.505381
29.664,29.8,29.9,NO MAX_MODE,2022-10-19 16:59:56.083107
29.752,29.8,29.8,NO MAX_MODE,2022-10-19 17:20:49.361580
29.502,29.65,NO MODE,NO MAX_MODE,2022-10-19 17:50:43.650690
28.456,29.0,29.2,NO MAX_MODE,2022-10-19 18:15:34.922495
30.302,29.85,NO MODE,NO MAX_MODE,2022-10-19 18:35:35.593095
29.631999999999998,29.9,29.9,NO MAX_MODE,2022-10-19 18:49:45.894776
27.724,28.05,28.9,NO MAX_MODE,2022-10-19 20:34:33.007164
28.854,28.95,28.9,NO MAX_MODE,2022-10-19 20:53:12.431259
28.03,28.1,28.0,NO MAX_MODE,2022-10-19 21:39:08.097993
29.83,29.8,29.9,NO MAX_MODE,2022-10-19 22:10:15.802098
21.36,22.35,22.9,NO MAX_MODE,2022-10-20 05:35:15.275616
19.992,19.9,19.9,NO MAX_MODE,2022-10-20 05:45:09.233987
29.476,29.7,29.8,NO MAX_MODE,2022-10-20 12:19:02.877588
29.528,29.65,NO MODE,NO MAX_MODE,2022-10-20 12:26:24.478108
29.652,29.7,NO MODE,NO MAX_MODE,2022-10-20 14:01:44.377650
28.71,28.7,NO MODE,NO MAX_MODE,2022-10-20 14:07:51.793312
29.044,29.3,NO MODE,NO MAX_MODE,2022-10-20 14:57:06.650113
29.152,29.3,NO MODE,NO MAX_MODE,2022-10-20 15:06:32.641771
29.366,30.0,30.0,NO MAX_MODE,2022-10-20 15:17:17.766935
29.106,29.2,NO MODE,NO MAX_MODE,2022-10-20 15:23:26.617189
29.396,29.45,29.5,NO MAX_MODE,2022-10-20 15:48:34.285326
29.528,29.45,29.3,NO MAX_MODE,2022-10-20 16:04:16.169249
29.18,29.4,NO MODE,NO MAX_MODE,2022-10-20 16:57:32.321093
29.452,29.4,29.6,NO MAX_MODE,2022-10-20 17:23:19.160684
29.49,29.45,29.3,NO MAX_MODE,2022-10-20 17:42:14.545880
29.344,29.3,NO MODE,NO MAX_MODE,2022-10-20 18:27:52.370429
29.198,29.2,29.0,NO MAX_MODE,2022-10-20 18:53:17.642866
29.504,29.7,29.8,NO MAX_MODE,2022-10-20 19:13:19.511927
30.414,30.0,30.0,NO MAX_MODE,2022-10-20 19:25:19.280310
30.422,30.5,30.9,NO MAX_MODE,2022-10-20 19:41:07.101447
29.168,29.2,NO MODE,NO MAX_MODE,2022-10-20 19:54:04.314302
29.834,30.0,30.0,NO MAX_MODE,2022-10-20 21:09:54.908989
29.432,29.5,29.9,NO MAX_MODE,2022-10-20 21:26:43.163980
29.71,29.9,29.9,NO MAX_MODE,2022-10-20 21:50:02.279441
29.924,30.0,30.0,NO MAX_MODE,2022-10-20 22:13:46.509386
30.248,30.3,NO MODE,NO MAX_MODE,2022-10-20 22:28:29.932799
29.97,29.8,NO MODE,NO MAX_MODE,2022-10-21 04:34:40.809346
29.29,29.4,29.5,NO MAX_MODE,2022-10-21 08:27:02.606319
28.712,28.65,28.3,NO MAX_MODE,2022-10-21 12:40:10.746868
29.69,29.15,29.1,NO MAX_MODE,2022-10-21 13:57:58.558006
29.63,29.8,29.8,NO MAX_MODE,2022-10-21 14:06:35.238178
28.808,29.0,29.0,NO MAX_MODE,2022-10-21 14:38:32.696871
29.104,29.2,28.7,NO MAX_MODE,2022-10-21 14:47:43.829065
29.2,29.1,28.8,NO MAX_MODE,2022-10-21 14:58:46.902797
29.822,30.1,NO MODE,NO MAX_MODE,2022-10-21 15:11:28.703557
29.564,29.65,NO MODE,NO MAX_MODE,2022-10-21 15:30:35.328562
29.212,29.35,29.5,NO MAX_MODE,2022-10-21 15:48:38.977758
29.732,29.8,29.6,NO MAX_MODE,2022-10-21 16:07:19.510265
29.366,29.5,29.6,NO MAX_MODE,2022-10-21 16:15:01.928525
29.828,29.9,30.1,NO MAX_MODE,2022-10-21 16:39:20.815326
30.27,30.4,NO MODE,NO MAX_MODE,2022-10-21 17:00:23.120772
29.164,29.2,29.1,NO MAX_MODE,2022-10-21 17:19:00.133089
30.084,30.1,29.7,NO MAX_MODE,2022-10-21 17:58:20.522693
29.951999999999998,30.0,30.2,NO MAX_MODE,2022-10-21 18:26:00.510876
29.554,29.3,NO MODE,NO MAX_MODE,2022-10-21 18:50:52.859948
29.442,29.45,29.0,NO MAX_MODE,2022-10-21 20:14:43.259715
29.226,29.4,30.2,NO MAX_MODE,2022-10-21 20:31:50.662832
29.774,29.95,30.2,NO MAX_MODE,2022-10-21 21:05:01.194137
29.122,29.25,29.9,NO MAX_MODE,2022-10-21 21:45:35.656472
29.858,29.9,29.8,NO MAX_MODE,2022-10-21 22:12:20.400654
29.74,29.9,30.1,NO MAX_MODE,2022-10-21 22:32:54.852813
31.09,31.2,31.2,NO MAX_MODE,2022-10-22 02:22:41.229839
29.138,29.5,NO MODE,NO MAX_MODE,2022-10-22 07:18:32.391993
30.662,30.5,30.1,NO MAX_MODE,2022-10-24 09:17:44.350347
30.02,30.0,29.7,NO MAX_MODE,2022-10-24 13:08:34.015208
29.614,29.5,29.5,NO MAX_MODE,2022-10-24 13:15:34.476858
30.012,29.95,29.5,NO MAX_MODE,2022-10-24 13:37:48.439613
29.98,30.1,31.0,NO MAX_MODE,2022-10-24 14:03:45.295861
29.816,30.0,NO MODE,NO MAX_MODE,2022-10-24 14:39:39.622128
30.346,30.3,NO MODE,NO MAX_MODE,2022-10-24 14:50:05.707959
29.36,29.4,28.6,NO MAX_MODE,2022-10-24 14:59:28.836979
30.32,30.3,30.3,NO MAX_MODE,2022-10-24 15:12:20.218412
30.686,30.55,30.7,NO MAX_MODE,2022-10-24 15:23:23.956080
30.28,30.6,30.8,NO MAX_MODE,2022-10-24 15:27:22.701750
30.19,30.2,NO MODE,NO MAX_MODE,2022-10-24 16:17:49.446303
29.44,29.7,NO MODE,NO MAX_MODE,2022-10-24 16:28:20.491752
31.104,31.2,31.5,NO MAX_MODE,2022-10-24 16:43:57.424858
30.338,30.25,29.5,NO MAX_MODE,2022-10-24 16:56:44.513727
31.254,31.15,31.0,NO MAX_MODE,2022-10-24 17:08:03.434966
30.972,31.55,31.7,NO MAX_MODE,2022-10-24 17:17:50.549301
30.972,31.2,31.5,NO MAX_MODE,2022-10-24 17:27:34.036575
30.128,30.2,NO MODE,NO MAX_MODE,2022-10-24 17:46:05.432163
30.57,30.6,31.1,NO MAX_MODE,2022-10-24 18:27:29.305599
30.976,31.0,31.0,NO MAX_MODE,2022-10-24 18:39:50.208869
30.412,30.6,30.9,NO MAX_MODE,2022-10-24 19:51:37.082440
31.442,31.5,31.5,NO MAX_MODE,2022-10-24 20:32:41.575455
30.512,30.6,30.6,NO MAX_MODE,2022-10-24 20:47:50.325672
31.06,31.1,31.2,NO MAX_MODE,2022-10-24 21:32:37.284727
30.558,31.1,31.2,NO MAX_MODE,2022-10-24 21:41:27.619430
31.592,31.55,31.0,NO MAX_MODE,2022-10-24 22:04:30.217153
31.028,31.2,31.2,NO MAX_MODE,2022-10-24 22:32:50.063151
31.114,31.25,31.4,NO MAX_MODE,2022-10-25 04:04:56.536681
29.3,29.6,29.6,NO MAX_MODE,2022-10-25 12:29:37.469184
30.28,30.3,30.3,NO MAX_MODE,2022-10-25 13:49:19.658491
29.612,29.6,30.4,NO MAX_MODE,2022-10-25 14:31:38.251562
