Weight_Mean,Weight_Median,Weight_Mode,Weight_Max_Mode,Date_Time
28.548000000000002,29.1,26.8,NO MAX_MODE,2022-06-20 16:59:41.961715
27.642,28.3,29.3,NO MAX_MODE,2022-06-20 17:12:28.627670
29.174,29.65,30.0,NO MAX_MODE,2022-06-20 17:26:53.788482
28.996,28.9,28.9,NO MAX_MODE,2022-06-20 17:32:17.740230
28.5,28.7,28.7,NO MAX_MODE,2022-06-20 17:38:22.738728
25.708,25.15,NO MODE,NO MAX_MODE,2022-06-20 17:56:47.316579
29.562,29.8,NO MODE,NO MAX_MODE,2022-06-20 18:09:26.364515
27.848,28.5,NO MODE,NO MAX_MODE,2022-06-20 18:26:35.545465
27.536,27.55,28.4,NO MAX_MODE,2022-06-20 18:41:52.885983
26.522,27.1,NO MODE,NO MAX_MODE,2022-06-20 19:19:44.346137
27.912,27.799999999999997,NO MODE,NO MAX_MODE,2022-06-20 19:29:22.884108
27.618,27.65,NO MODE,NO MAX_MODE,2022-06-20 20:57:28.894231
26.342,26.9,26.9,NO MAX_MODE,2022-06-21 00:54:47.633088
22.412,22.85,20.9,NO MAX_MODE,2022-06-21 01:01:09.155783
26.624,27.0,27.9,NO MAX_MODE,2022-06-21 01:08:48.032098
27.122,27.05,26.9,NO MAX_MODE,2022-06-21 01:19:18.862900
27.738,27.6,NO MODE,NO MAX_MODE,2022-06-21 01:25:16.817059
28.956,28.950000000000003,NO MODE,NO MAX_MODE,2022-06-21 01:31:43.721579
28.908,28.95,NO MODE,NO MAX_MODE,2022-06-21 01:41:23.137930
27.09,27.05,26.5,NO MAX_MODE,2022-06-21 01:47:05.804797
28.574,28.5,28.5,NO MAX_MODE,2022-06-21 01:59:23.937021
29.236,29.1,28.8,NO MAX_MODE,2022-06-21 02:49:06.465813
24.9,24.8,24.8,NO MAX_MODE,2022-06-21 05:23:27.165292
27.692,28.2,28.2,NO MAX_MODE,2022-06-21 05:33:25.417209
27.878,28.0,28.1,NO MAX_MODE,2022-06-21 05:54:54.571051
23.402,23.8,20.6,NO MAX_MODE,2022-06-21 07:45:38.643862
27.184,27.65,NO MODE,NO MAX_MODE,2022-06-21 07:56:22.674467
28.69,28.549999999999997,28.2,NO MAX_MODE,2022-06-21 08:12:16.563822
26.176,26.4,26.6,NO MAX_MODE,2022-06-21 09:56:27.010568
25.992,26.35,26.7,NO MAX_MODE,2022-06-21 11:07:06.105805
27.678,28.0,26.4,NO MAX_MODE,2022-06-21 11:16:03.928129
22.112000000000002,22.0,NO MODE,NO MAX_MODE,2022-06-21 11:23:07.145013
29.402,29.1,NO MODE,NO MAX_MODE,2022-06-21 11:27:24.172479
27.912,28.1,28.7,NO MAX_MODE,2022-06-21 11:34:12.755175
22.062,22.049999999999997,NO MODE,NO MAX_MODE,2022-07-01 23:25:30.308382
21.246,21.25,19.2,NO MAX_MODE,2022-07-01 23:33:48.483475
23.258,24.450000000000003,NO MODE,NO MAX_MODE,2022-07-02 00:08:22.794373
25.574,25.5,25.3,NO MAX_MODE,2022-07-02 00:52:37.411656
24.984,24.8,NO MODE,NO MAX_MODE,2022-07-02 01:12:10.123165
26.456,25.9,25.6,NO MAX_MODE,2022-07-02 01:18:36.594162
22.022,21.950000000000003,NO MODE,NO MAX_MODE,2022-07-02 02:06:29.692962
24.386,24.55,NO MODE,NO MAX_MODE,2022-07-02 03:00:05.022289
22.816,24.299999999999997,25.1,NO MAX_MODE,2022-07-02 03:34:49.675217
23.958,24.049999999999997,NO MODE,NO MAX_MODE,2022-07-02 04:41:54.912528
23.096,23.2,21.7,NO MAX_MODE,2022-07-02 08:40:56.524143
23.644,23.700000000000003,24.3,NO MAX_MODE,2022-07-02 09:57:36.771939
22.758,22.9,21.5,NO MAX_MODE,2022-07-02 12:18:47.365317
22.798,22.8,NO MODE,NO MAX_MODE,2022-07-02 14:12:54.290863
23.37,23.45,23.5,NO MAX_MODE,2022-07-02 15:34:38.891020
23.468,23.7,NO MODE,NO MAX_MODE,2022-07-02 16:52:30.787643
24.266,24.3,NO MODE,NO MAX_MODE,2022-07-02 18:28:45.846221
27.11,27.05,26.9,NO MAX_MODE,2022-07-02 19:47:05.500660
27.238,27.2,27.2,NO MAX_MODE,2022-07-02 19:58:02.844220
27.874,27.95,27.8,NO MAX_MODE,2022-07-02 20:29:07.690517
27.778,28.05,28.2,NO MAX_MODE,2022-07-02 23:54:03.198554
27.368,27.4,NO MODE,NO MAX_MODE,2022-07-03 02:32:36.392833
26.592,26.6,26.8,NO MAX_MODE,2022-07-03 05:52:45.813681
26.354,26.35,27.1,NO MAX_MODE,2022-07-03 08:17:33.025760
27.514,27.8,27.8,NO MAX_MODE,2022-07-03 08:49:49.194755
27.134,27.0,29.0,NO MAX_MODE,2022-07-03 11:40:42.844770
28.562,28.35,28.1,NO MAX_MODE,2022-07-03 11:56:48.627012
27.44,27.85,28.3,NO MAX_MODE,2022-07-03 12:21:04.983388
27.826,27.9,NO MODE,NO MAX_MODE,2022-07-03 14:07:47.113811
27.81,27.3,27.0,NO MAX_MODE,2022-07-03 16:24:04.924672
27.692,27.5,27.5,NO MAX_MODE,2022-07-03 17:25:01.614317
27.562,27.55,NO MODE,NO MAX_MODE,2022-07-03 17:42:28.074537
28.908,28.9,28.7,NO MAX_MODE,2022-07-03 18:07:53.899886
28.694,28.7,NO MODE,NO MAX_MODE,2022-07-03 20:37:12.812525
27.9,27.75,27.3,NO MAX_MODE,2022-07-03 21:11:37.767215
27.518,27.15,NO MODE,NO MAX_MODE,2022-07-04 00:51:37.658040
28.46,28.299999999999997,28.0,NO MAX_MODE,2022-07-04 01:10:19.856810
30.028,30.1,NO MODE,NO MAX_MODE,2022-07-04 01:20:27.347039
27.142,27.1,28.0,NO MAX_MODE,2022-07-04 04:25:33.094171
29.026,29.35,NO MODE,NO MAX_MODE,2022-07-04 04:41:34.032539
27.936,27.65,NO MODE,NO MAX_MODE,2022-07-04 04:47:25.392230
27.738,28.05,26.4,NO MAX_MODE,2022-07-04 05:01:15.998793
29.848,30.05,30.9,NO MAX_MODE,2022-07-04 05:07:31.119025
30.412,30.45,30.4,NO MAX_MODE,2022-07-04 05:30:44.851626
29.398,29.65,NO MODE,NO MAX_MODE,2022-07-04 05:43:20.726440
28.330000000000002,28.7,29.9,NO MAX_MODE,2022-07-04 06:25:45.714929
27.856,28.0,NO MODE,NO MAX_MODE,2022-07-04 08:42:47.126445
27.904,27.799999999999997,NO MODE,NO MAX_MODE,2022-07-04 10:58:20.368510
27.948,27.8,27.3,NO MAX_MODE,2022-07-04 13:36:00.209323
27.234,27.3,26.5,NO MAX_MODE,2022-07-04 15:16:22.924376
27.98,27.55,27.4,NO MAX_MODE,2022-07-04 16:34:58.864887
27.782,27.799999999999997,NO MODE,NO MAX_MODE,2022-07-04 17:13:25.865931
26.794,26.9,NO MODE,NO MAX_MODE,2022-07-04 17:16:12.954802
27.388,27.3,NO MODE,NO MAX_MODE,2022-07-04 20:31:31.580136
26.892,26.35,25.0,NO MAX_MODE,2022-07-04 20:45:20.537704
28.774,28.7,28.6,NO MAX_MODE,2022-07-04 20:59:00.577685
27.094,27.6,27.7,NO MAX_MODE,2022-07-04 21:07:14.570521
28.462,28.3,28.4,NO MAX_MODE,2022-07-05 01:19:53.392301
28.69,29.0,29.0,NO MAX_MODE,2022-07-05 01:23:33.861836
27.05,27.200000000000003,27.0,NO MAX_MODE,2022-07-05 04:53:53.525123
28.002,28.1,28.5,NO MAX_MODE,2022-07-05 05:06:31.264376
28.09,28.1,28.6,NO MAX_MODE,2022-07-05 07:31:49.410483
27.226,27.55,27.8,NO MAX_MODE,2022-07-05 07:40:43.045126
27.198,27.1,27.0,NO MAX_MODE,2022-07-05 11:02:17.991791
28.684,28.65,28.3,NO MAX_MODE,2022-07-05 12:22:59.299547
27.22,27.25,27.6,NO MAX_MODE,2022-07-05 13:33:43.903445
27.722,28.4,29.0,NO MAX_MODE,2022-07-05 14:29:39.457176
26.956,27.75,28.4,NO MAX_MODE,2022-07-05 14:44:46.559988
27.192,27.75,NO MODE,NO MAX_MODE,2022-07-05 15:24:24.787071
27.356,27.4,27.4,NO MAX_MODE,2022-07-05 16:20:47.976181
27.284,27.45,28.3,NO MAX_MODE,2022-07-05 16:59:27.081656
28.564,28.6,NO MODE,NO MAX_MODE,2022-07-05 17:27:11.049842
27.518,27.8,28.1,NO MAX_MODE,2022-07-05 18:38:33.414885
27.51,26.9,26.6,NO MAX_MODE,2022-07-05 18:55:14.199455
27.456,27.85,NO MODE,NO MAX_MODE,2022-07-05 19:39:11.526746
28.49,28.45,NO MODE,NO MAX_MODE,2022-07-05 19:53:37.577760
29.418,29.5,29.6,NO MAX_MODE,2022-07-05 20:04:43.733994
28.676,28.65,NO MODE,NO MAX_MODE,2022-07-05 20:14:28.107785
28.806,28.75,30.0,NO MAX_MODE,2022-07-05 20:25:22.480668
28.19,28.4,27.0,NO MAX_MODE,2022-07-05 21:59:01.995638
27.982,27.799999999999997,29.7,NO MAX_MODE,2022-07-05 23:21:50.009609
26.912,26.6,28.4,NO MAX_MODE,2022-07-05 23:42:20.726756
28.224,28.4,28.4,NO MAX_MODE,2022-07-06 02:29:04.849004
27.914,28.0,27.5,NO MAX_MODE,2022-07-06 05:31:40.311431
27.19,27.1,26.8,NO MAX_MODE,2022-07-06 05:45:23.882070
26.682,26.8,27.0,NO MAX_MODE,2022-07-06 08:52:43.989146
26.562,26.05,NO MODE,NO MAX_MODE,2022-07-06 11:16:13.600482
27.368,27.45,NO MODE,NO MAX_MODE,2022-07-06 11:30:01.991594
27.6,27.95,29.3,NO MAX_MODE,2022-07-06 12:46:31.228968
28.22,28.6,28.6,NO MAX_MODE,2022-07-06 13:00:30.637802
27.64,27.6,27.7,NO MAX_MODE,2022-07-06 13:19:37.812150
27.006,27.05,NO MODE,NO MAX_MODE,2022-07-06 14:30:25.954285
28.198,28.15,27.5,NO MAX_MODE,2022-07-06 15:55:29.346659
26.56,26.0,NO MODE,NO MAX_MODE,2022-07-06 16:49:18.978696
28.464,28.85,NO MODE,NO MAX_MODE,2022-07-06 17:38:08.669776
30.012,30.0,30.1,NO MAX_MODE,2022-07-06 18:01:06.442133
26.983999999999998,27.25,NO MODE,NO MAX_MODE,2022-07-06 19:28:36.023228
29.158,29.4,29.7,NO MAX_MODE,2022-07-06 20:11:07.488200
28.302,28.5,NO MODE,NO MAX_MODE,2022-07-06 20:31:44.595586
27.71,27.7,NO MODE,NO MAX_MODE,2022-07-06 22:20:19.668211
30.042,29.65,29.3,NO MAX_MODE,2022-07-06 22:59:28.724435
28.846,28.9,28.5,NO MAX_MODE,2022-07-07 02:09:10.866062
27.914,28.05,28.1,NO MAX_MODE,2022-07-07 04:19:41.291242
27.724,27.2,NO MODE,NO MAX_MODE,2022-07-07 05:09:03.670475
28.580000000000002,28.3,27.6,NO MAX_MODE,2022-07-07 07:54:06.989868
28.74,28.8,28.8,NO MAX_MODE,2022-07-07 08:30:08.140929
29.932,29.35,NO MODE,NO MAX_MODE,2022-07-07 08:45:11.515726
29.672,29.7,NO MODE,NO MAX_MODE,2022-07-18 11:01:23.476300
27.504,27.5,NO MODE,NO MAX_MODE,2022-07-18 11:11:33.263100
27.648,27.75,NO MODE,NO MAX_MODE,2022-07-18 11:44:49.867868
28.334,28.700000000000003,28.8,NO MAX_MODE,2022-07-18 11:50:30.202476
27.972,28.25,29.1,NO MAX_MODE,2022-07-18 11:57:31.790253
28.156,29.0,29.7,NO MAX_MODE,2022-07-18 12:04:33.361416
27.374,26.85,26.4,NO MAX_MODE,2022-07-18 12:24:16.529585
28.558,28.35,NO MODE,NO MAX_MODE,2022-07-18 13:09:23.861768
27.718,27.6,29.1,NO MAX_MODE,2022-07-18 13:13:59.042028
27.528,27.0,27.1,NO MAX_MODE,2022-07-18 13:54:10.286105
28.418,27.6,26.8,NO MAX_MODE,2022-07-18 14:13:20.211905
29.268,29.8,30.1,NO MAX_MODE,2022-07-18 14:23:04.469433
28.446,28.3,NO MODE,NO MAX_MODE,2022-07-18 14:38:19.287320
27.842,27.2,27.1,NO MAX_MODE,2022-07-18 14:49:09.255222
27.96,27.25,26.9,NO MAX_MODE,2022-07-18 14:54:59.075233
28.366,28.3,26.7,NO MAX_MODE,2022-07-18 15:02:38.730443
28.62,29.0,NO MODE,NO MAX_MODE,2022-07-18 15:08:09.273469
27.72,27.75,NO MODE,NO MAX_MODE,2022-07-18 15:17:05.322642
28.152,28.35,26.5,NO MAX_MODE,2022-07-18 15:43:31.686423
28.166,27.7,27.7,NO MAX_MODE,2022-07-18 15:56:47.835670
27.428,27.5,27.1,NO MAX_MODE,2022-07-18 16:03:23.774254
26.804,27.25,27.3,NO MAX_MODE,2022-07-18 16:13:32.463852
29.264,29.4,29.5,NO MAX_MODE,2022-07-18 16:23:52.289600
28.742,29.049999999999997,NO MODE,NO MAX_MODE,2022-07-18 16:38:04.569981
28.924,28.95,29.6,NO MAX_MODE,2022-07-18 16:46:53.250647
29.122,29.15,NO MODE,NO MAX_MODE,2022-07-18 17:08:23.392475
28.192,28.6,28.8,NO MAX_MODE,2022-07-18 17:24:23.781059
29.266,29.45,NO MODE,NO MAX_MODE,2022-07-18 17:31:30.863677
28.54,28.3,NO MODE,NO MAX_MODE,2022-07-18 17:39:00.395096
29.494,29.7,NO MODE,NO MAX_MODE,2022-07-18 17:51:54.303221
29.358,29.1,28.8,NO MAX_MODE,2022-07-18 17:57:25.951580
28.791999999999998,27.95,NO MODE,NO MAX_MODE,2022-07-18 18:09:21.974467
27.606,27.15,26.7,NO MAX_MODE,2022-07-18 18:32:57.384275
27.082,26.7,26.6,NO MAX_MODE,2022-07-18 19:39:45.775579
28.27,28.2,25.6,NO MAX_MODE,2022-07-18 19:46:45.153674
27.483999999999998,26.9,NO MODE,NO MAX_MODE,2022-07-18 20:03:48.376482
28.598,28.6,26.8,NO MAX_MODE,2022-07-18 20:12:36.074649
27.548000000000002,27.450000000000003,26.8,NO MAX_MODE,2022-07-18 20:34:38.694104
26.676,26.25,26.3,NO MAX_MODE,2022-07-18 20:52:52.706606
27.942,27.75,NO MODE,NO MAX_MODE,2022-07-18 21:10:43.269440
29.338,29.0,NO MODE,NO MAX_MODE,2022-07-18 21:21:46.335397
27.896,27.45,NO MODE,NO MAX_MODE,2022-07-18 21:32:43.133071
26.744,26.5,NO MODE,NO MAX_MODE,2022-07-18 21:39:19.391586
30.052,30.3,29.4,NO MAX_MODE,2022-07-18 21:49:16.311969
29.108,28.7,NO MODE,NO MAX_MODE,2022-07-18 22:07:03.797350
29.348,29.1,29.0,NO MAX_MODE,2022-07-18 22:19:34.271651
28.144,28.1,29.4,NO MAX_MODE,2022-07-18 22:54:18.480413
28.676000000000002,28.8,30.3,NO MAX_MODE,2022-07-19 00:40:14.697405
28.778,29.0,29.0,NO MAX_MODE,2022-07-19 00:45:02.198685
28.09,27.85,27.5,NO MAX_MODE,2022-07-19 02:22:54.319887
29.11,29.25,29.6,NO MAX_MODE,2022-07-19 03:05:53.856132
28.272,28.6,28.9,NO MAX_MODE,2022-07-19 03:13:59.602596
27.776,27.45,NO MODE,NO MAX_MODE,2022-07-19 04:05:13.796390
28.483999999999998,28.8,28.8,NO MAX_MODE,2022-07-19 07:28:00.493441
27.464,27.450000000000003,26.3,NO MAX_MODE,2022-07-19 08:37:25.603986
27.906,28.15,28.9,NO MAX_MODE,2022-07-19 08:45:23.658320
27.326,27.05,26.9,NO MAX_MODE,2022-07-19 13:30:24.099791
27.082,26.9,26.7,NO MAX_MODE,2022-07-19 13:53:18.791590
26.302,25.65,25.2,NO MAX_MODE,2022-07-19 14:28:58.265704
26.972,27.1,NO MODE,NO MAX_MODE,2022-07-19 16:11:57.266287
27.552,27.5,29.0,NO MAX_MODE,2022-07-19 16:33:01.005058
27.284,26.7,NO MODE,NO MAX_MODE,2022-07-19 16:43:25.667692
28.376,28.25,28.5,NO MAX_MODE,2022-07-19 16:57:45.225086
28.278,28.4,27.4,NO MAX_MODE,2022-07-19 17:11:14.032266
28.574,28.65,NO MODE,NO MAX_MODE,2022-07-19 17:27:31.905007
28.868,28.85,28.2,NO MAX_MODE,2022-07-19 20:30:48.763070
26.948,26.65,25.8,NO MAX_MODE,2022-07-19 20:49:01.127096
29.176,29.2,29.2,NO MAX_MODE,2022-07-19 21:01:23.785952
28.16,28.1,28.0,NO MAX_MODE,2022-07-19 21:18:28.560626
28.234,28.05,28.2,NO MAX_MODE,2022-07-19 21:31:44.492609
26.762,26.0,NO MODE,NO MAX_MODE,2022-07-20 00:36:48.323028
27.096,26.3,NO MODE,NO MAX_MODE,2022-07-20 07:50:04.978449
27.932,27.6,27.0,NO MAX_MODE,2022-07-20 08:00:12.798695
28.512,28.3,27.5,NO MAX_MODE,2022-07-20 08:15:30.904090
27.864,27.85,27.9,NO MAX_MODE,2022-07-20 08:31:01.118822
27.558,27.450000000000003,29.1,NO MAX_MODE,2022-07-20 13:17:22.791895
27.806,28.1,28.5,NO MAX_MODE,2022-07-20 14:26:26.137105
27.15,26.4,NO MODE,NO MAX_MODE,2022-07-20 14:44:54.659976
27.71,27.700000000000003,26.9,NO MAX_MODE,2022-07-20 14:54:26.921805
27.284,27.35,NO MODE,NO MAX_MODE,2022-07-20 16:06:59.838466
27.01,27.05,NO MODE,NO MAX_MODE,2022-07-20 16:20:34.371812
26.736,26.65,24.8,NO MAX_MODE,2022-07-20 16:40:43.838031
28.158,28.05,NO MODE,NO MAX_MODE,2022-07-20 17:42:52.864480
27.518,27.15,26.7,NO MAX_MODE,2022-07-20 17:49:18.231765
28.056,28.0,26.7,NO MAX_MODE,2022-07-20 18:49:30.139333
27.984,27.55,28.0,NO MAX_MODE,2022-07-20 19:18:45.349938
28.004,28.35,NO MODE,NO MAX_MODE,2022-07-20 19:30:22.321336
27.73,27.4,27.0,NO MAX_MODE,2022-07-20 19:45:11.046074
28.594,28.9,NO MODE,NO MAX_MODE,2022-07-20 19:56:26.006557
28.264,28.0,27.5,NO MAX_MODE,2022-07-20 20:11:39.283597
28.426,28.45,NO MODE,NO MAX_MODE,2022-07-20 20:21:42.258715
27.696,27.4,27.6,NO MAX_MODE,2022-07-20 21:15:52.023461
28.568,28.65,NO MODE,NO MAX_MODE,2022-07-20 21:42:07.378620
28.552,28.3,28.1,NO MAX_MODE,2022-07-20 22:06:19.558017
27.624,27.6,27.0,NO MAX_MODE,2022-07-20 22:23:19.258791
29.19,29.2,29.1,NO MAX_MODE,2022-07-20 22:36:31.669470
27.536,27.2,NO MODE,NO MAX_MODE,2022-07-21 01:02:39.017465
27.374,27.1,26.2,NO MAX_MODE,2022-07-21 04:15:22.091726
27.706,27.55,26.6,NO MAX_MODE,2022-07-21 04:38:07.086550
28.342,28.3,NO MODE,NO MAX_MODE,2022-07-21 04:50:05.315186
29.376,29.35,29.3,NO MAX_MODE,2022-07-21 05:00:58.359950
29.012,29.0,NO MODE,NO MAX_MODE,2022-07-21 06:26:01.735689
27.832,27.9,27.5,NO MAX_MODE,2022-07-21 06:34:37.980048
27.516,27.549999999999997,NO MODE,NO MAX_MODE,2022-07-21 06:54:02.535486
26.034,25.75,25.5,NO MAX_MODE,2022-07-21 13:09:32.724644
26.746,26.5,NO MODE,NO MAX_MODE,2022-07-21 13:19:35.378325
26.32,25.8,28.8,NO MAX_MODE,2022-07-21 13:26:16.593715
27.916,27.75,27.7,NO MAX_MODE,2022-07-21 13:36:22.653450
26.759999999999998,26.35,NO MODE,NO MAX_MODE,2022-07-21 13:53:35.227125
28.316,28.2,28.2,NO MAX_MODE,2022-07-21 14:01:30.522105
27.052,26.45,25.7,NO MAX_MODE,2022-07-21 15:56:34.479205
26.75,26.3,25.9,NO MAX_MODE,2022-07-21 16:25:53.973764
26.908,26.35,30.3,NO MAX_MODE,2022-07-21 17:20:20.703222
27.61,27.05,26.1,NO MAX_MODE,2022-07-21 17:39:00.143770
27.418,27.15,26.2,NO MAX_MODE,2022-07-21 19:01:29.650487
27.646,27.3,NO MODE,NO MAX_MODE,2022-07-21 19:15:29.053229
27.902,28.05,30.5,NO MAX_MODE,2022-07-21 19:27:19.794649
27.556,27.200000000000003,NO MODE,NO MAX_MODE,2022-07-21 19:54:02.339742
28.668,28.65,NO MODE,NO MAX_MODE,2022-07-21 20:04:57.487381
27.124,26.85,NO MODE,NO MAX_MODE,2022-07-21 21:51:06.159389
27.35,26.95,26.9,NO MAX_MODE,2022-07-21 22:17:20.968524
27.244,27.2,27.2,NO MAX_MODE,2022-07-21 22:32:14.759595
28.16,27.8,NO MODE,NO MAX_MODE,2022-07-21 22:44:55.687416
28.498,28.25,NO MODE,NO MAX_MODE,2022-07-21 23:07:30.676536
29.06,28.35,NO MODE,NO MAX_MODE,2022-07-21 23:40:28.899883
28.868000000000002,28.4,27.1,NO MAX_MODE,2022-07-21 23:47:01.630948
29.262,29.25,29.5,NO MAX_MODE,2022-07-22 01:46:20.275186
29.194,29.4,NO MODE,NO MAX_MODE,2022-07-22 02:03:19.213650
28.464,28.0,NO MODE,NO MAX_MODE,2022-07-22 02:12:52.583074
29.07,28.95,28.7,NO MAX_MODE,2022-07-22 02:23:27.365276
30.604,30.65,NO MODE,NO MAX_MODE,2022-07-22 02:34:39.246878
28.75,29.05,NO MODE,NO MAX_MODE,2022-07-22 06:24:08.578634
27.546,27.05,NO MODE,NO MAX_MODE,2022-07-22 06:35:36.749143
27.978,27.7,NO MODE,NO MAX_MODE,2022-07-22 07:05:06.160944
25.85,25.65,25.8,NO MAX_MODE,2022-07-22 07:12:29.203204
28.744,27.95,27.8,NO MAX_MODE,2022-07-24 14:44:42.246117
29.164,29.25,30.3,NO MAX_MODE,2022-07-24 14:56:20.654964
28.764,28.8,NO MODE,NO MAX_MODE,2022-07-24 15:57:21.430292
27.644,26.9,NO MODE,NO MAX_MODE,2022-07-24 16:27:47.856558
27.508,26.75,26.1,NO MAX_MODE,2022-07-24 16:46:16.617713
29.034,29.45,NO MODE,NO MAX_MODE,2022-07-24 17:02:54.874009
28.322,28.25,26.5,NO MAX_MODE,2022-07-24 17:13:44.504896
27.708,27.0,25.7,NO MAX_MODE,2022-07-24 17:40:12.200352
28.51,28.950000000000003,NO MODE,NO MAX_MODE,2022-07-24 17:58:28.512555
28.266000000000002,28.45,28.7,NO MAX_MODE,2022-07-24 18:10:03.847576
28.932,29.1,29.9,NO MAX_MODE,2022-07-24 18:29:16.856605
28.466,28.2,27.4,NO MAX_MODE,2022-07-24 18:38:31.291002
28.55,27.85,NO MODE,NO MAX_MODE,2022-07-24 18:58:56.713559
28.624,28.4,30.6,NO MAX_MODE,2022-07-24 19:34:04.162252
28.05,27.9,28.4,NO MAX_MODE,2022-07-24 19:49:24.362779
28.53,28.05,27.1,NO MAX_MODE,2022-07-24 20:19:26.252525
28.642,28.35,NO MODE,NO MAX_MODE,2022-07-24 21:06:46.107119
28.568,28.1,30.9,NO MAX_MODE,2022-07-24 22:08:58.985334
29.188,29.3,30.2,NO MAX_MODE,2022-07-24 22:22:49.161219
28.668,27.95,26.8,NO MAX_MODE,2022-07-24 22:44:09.071415
29.074,29.5,29.6,NO MAX_MODE,2022-07-24 23:01:11.765342
30.594,30.7,30.9,NO MAX_MODE,2022-07-24 23:17:40.865268
29.264,28.95,28.6,NO MAX_MODE,2022-07-24 23:32:36.409226
29.784,29.7,NO MODE,NO MAX_MODE,2022-07-25 01:08:31.542174
30.06,30.3,NO MODE,NO MAX_MODE,2022-07-25 01:25:57.551238
31.13,31.3,NO MODE,NO MAX_MODE,2022-07-25 01:50:05.546518
28.224,28.0,26.6,NO MAX_MODE,2022-07-25 04:14:59.375411
28.346,28.200000000000003,27.8,NO MAX_MODE,2022-07-25 06:49:41.417643
28.73,28.1,28.1,NO MAX_MODE,2022-07-25 07:06:46.188396
